"x" "y" "bayes" "MIG"
6.40664978313526 -3.83558414455754 1 1487.75
2.64408389609936 -2.83460982871405 1 506.7
-7.46717222952879 -0.215460863373644 1 495.7
-8.9235126806261 -1.90324163881392 1 505.3
-1.48993410910743 -7.65306791071619 1 450.6
-4.25628105088871 -6.94282613376381 1 601.95
-3.39251020495023 -8.02730017411654 1 530.25
-4.4416004727666 -7.04417766970713 1 576.5
-3.28729991272501 -6.54405548876412 1 530.7
-8.19864935803067 -1.6529963438858 1 567.1
2.41026837201463 8.928473792302 1 567.9
-2.5922478695713 3.04872386339526 1 533
0.362914081803987 10.9516207059288 1 552.8
13.2205552435879 3.5421962826122 1 731.1
2.82190712242804 11.8250789366937 1 489.3
1.58600920783119 6.50136459689531 1 546
-4.06955069866724 8.74176772040656 1 665.4
0.112139778481055 8.77645268789992 1 592.6
1.34441898235451 11.7878431463688 1 490.3
4.09822283510338 5.80351408944296 1 540.1
10.0995370288207 8.2719779616457 1 495.45
-1.88827013884954 -6.98303066038122 1 522.6
2.72941027360505 -7.52922452250674 1 449.8
-5.23039105889367 -5.05441935051574 1 557.8
-1.85137633643804 -7.4567922028594 1 624.9
-6.6903183483369 -4.57264200195859 1 551.1
7.13474388881726 -13.424567527362 1 505.7
13.8321323352204 -9.17280375247406 1 496.9
16.6523313503713 -10.1182847120412 1 426.65
10.5523197872694 -9.59953994862692 1 502.7
9.67705526588736 -10.6349612655321 1 592.9
2.26502821051336 11.0949780069734 1 518
2.86618976926103 10.4069159837122 1 505.7
2.10193154430032 8.22764748126462 1 544.3
2.45422994277394 11.6069522460449 1 534.6
6.24403818249513 9.67824449895278 1 529.75
1.49789891355656 8.21855321935871 1 633.55
8.48538138650046 12.7784155886964 1 450.05
5.63396273678507 10.773242091639 1 617.25
3.13290302404286 8.80566747030251 1 595.5
-0.893787816781303 4.7893159745643 1 480.4
0.408983164958297 8.63031156592777 1 497.4
3.7797377585859 3.07212575720176 1 452.7
1.30673087536884 4.11340209100159 1 525.85
5.2983109599124 10.9831078453978 1 539.8
10.3406859984538 4.90439347666292 1 520
10.318505189523 6.75075759509723 1 493.7
1.07272231439843 8.09315218489812 1 565.65
0.817923962403154 6.45425031399376 1 599.4
4.22563230414265 8.48550692358813 1 451.7
4.46063630906251 6.51025915593679 1 532
4.56799280422752 10.9684509572253 1 514.05
7.39859749680957 9.44037163528547 1 587.6
18.7778596775896 -9.73372674633542 1 500.6
-9.0060165026148 -0.293999807008022 1 547.6
-3.87575704155199 -4.22575646664243 1 518.2
-5.77752517585954 -5.23382079160969 1 567.5
-7.84829596966642 -0.361234780604443 1 595.5
-5.65551999053932 -6.39198732738861 1 558.55
-5.07196639302604 -2.8001043672323 1 560.25
-0.101911566357769 -7.13659588816242 1 686.35
-5.50640221043562 -1.89513595216366 1 508.3
-9.26959850737038 -0.350562152523999 1 484.9
-0.125787460881871 4.97227233729163 1 539.9
-1.8373171643002 10.7529610170722 1 615
5.47400021183803 9.89458907665543 1 489.3
-0.898568268408616 10.6464367203496 1 543.2
11.5456505089813 4.12463002222834 1 497.8
7.4820791166902 1.74230589108212 1 670.5
9.24007274690632 6.92309024167858 1 542.7
0.0846553217753341 7.82139774587725 1 567.5
-2.87941370903938 8.15808821967352 1 571
3.54743863951234 9.53275482626866 1 592.35
-1.0369854545081 10.3500635279333 1 650.2
0.447392460117661 9.93957645719062 1 595
4.60020804142348 8.16416143485473 1 523.7
5.62380984590958 10.268861296656 1 513.15
1.96255514917224 8.68714111951172 1 556.35
4.70463702979943 6.96211977808068 1 730.35
3.42048671743186 10.9875289270242 1 641.65
13.11145652303 11.278949352888 1 642.1
2.9892495499306 6.6571701677002 1 591.05
4.22367197066161 8.73477729475991 1 479.05
-3.5062950623033 5.02572051976406 1 572.6
-6.12216262971926 -2.47496630331986 1 524.7
-6.16653760680426 -2.5858414527162 1 671
-2.89897574844567 -4.28423495753081 1 639.5
-7.93379525890542 0.0737033959995412 1 593.1
-5.70130211804096 -1.50131809861813 1 636.6
-5.99545427472213 -1.64120474659821 1 606.45
-10.2987238890101 -2.11651786612782 1 506.2
-8.55730712879274 -1.1235048045276 1 643.95
-7.3346705732159 -0.587394767578004 1 625.2
-9.37016935691023 -0.662538034911916 1 491.9
-2.70893476118657 -3.31196925235896 1 685.25
-2.95495209477273 -5.60764815602747 1 719.1
-1.2279008073202 -4.38727591590106 1 571.1
-3.03304795305518 -3.70031980630328 1 631.95
2.55235542241898 -10.0012555179674 1 593.8
10.5331954571005 -9.21082864345538 1 669.15
-2.91873184848769 -2.70269815249177 1 699.9
-5.7076131014085 -6.01341521841684 1 565.3
-2.5844876986155 -3.48474067106473 1 656.35
-5.7444850134007 -1.57121190921472 1 738.4
10.4073349131041 8.91078156475568 1 659
10.6784267462948 -8.51293394803095 1 688.9
13.9097043330972 -9.61989950711541 1 461.05
12.0721110094925 -9.24541737747898 1 603.8
16.8276464915406 -10.7462999063101 1 570.95
12.353016337761 -9.48369532563193 1 518.6
19.0316167690893 -9.80954363321521 1 668.2
17.4598646011224 -9.62244554809917 1 586.85
18.9914614864905 -9.85864314725755 1 695.3
15.5812855444666 -8.74517234905234 1 731.85
15.1335839317236 -10.9629180144489 1 708.8
-4.60997794422406 -3.7820114628572 1 644.4
-7.46972780070192 -4.62916259944978 1 500
-4.92131267480132 -3.31423645256752 1 469.55
11.0715249036557 3.39691123073248 1 537.2
0.251022431426707 8.68090798884083 1 530.2
5.65868744610323 4.65886795629161 1 538.1
-2.02628891786458 -6.94689700734261 1 659.5
-3.48199206324088 -5.65142581850147 1 574.9
-2.39339381000737 -6.96800652915777 1 501.3
-6.19604870220455 -1.34709503885967 1 484.4
-1.51226736460633 12.3069376024222 1 577.1
3.27161684365371 10.5672915220736 1 519
3.10212293660133 11.6531264118524 1 596
0.294417309352699 10.2333009783416 1 641.3
0.541739877286263 11.2860977492519 1 463.6
4.93045629152056 11.7652388068444 1 558.45
-0.591186786398109 9.00941855774725 1 703.9
7.27339619126238 15.4045333532164 1 577.85
4.57162056419692 9.61665212644385 1 504.65
4.585775027923 7.85406849444227 1 535.75
4.39229861624391 13.0452420063165 1 564.9
2.35206848521999 4.76166704232557 1 585.05
8.21759969572465 1.07580265004051 1 508.8
-2.38975845036223 8.59851199252061 1 561.45
2.8324609881736 9.38403313518962 1 617.1
0.0125761421451393 10.4665211243504 1 576.5
5.15363261375121 7.58986818830098 1 487.2
1.85984297138761 7.4790471623219 1 511.8
14.1148733769526 7.13828056818609 1 506.2
5.33759236520116 9.7034939991156 1 456.1
1.68474294763077 3.36731778088308 1 453.2
1.3124166745839 6.30523202615142 1 544.2
0.117402548733991 10.4657590501212 1 570.4
-1.46612178750657 9.29278385567149 1 535.6
1.77513179649765 9.53116224302373 1 552.3
6.41161526115011 11.7530410407619 1 616.35
9.38321825668877 12.284670063421 1 578.65
5.5449306269088 9.61249433223864 1 539.25
2.40628741693295 9.27296264188209 1 649.95
-2.29814076528308 11.1111424813815 1 601.6
5.52578739939907 9.67007051862872 1 650.75
5.54096317974785 7.93736046636509 1 493.35
8.38428255013605 11.2207420544497 1 505.25
1.13649760148816 10.219167297158 1 603.65
-0.030709838337479 8.38750720505793 1 574.45
1.33861766994697 7.37842204591935 1 544.5
3.84957080010499 11.3118692087652 1 633.7
4.77194273345582 11.1990657965751 1 618.95
4.51432896888291 9.53895275522411 1 452.5
-0.491398431718219 9.51109578521422 1 511.5
7.22377413872272 11.0691775607856 1 514.05
0.912818027544596 7.96923798628741 1 513.8
-1.10783256200565 10.5246978341152 1 568.5
0.935055677448951 7.85742008964207 1 522.9
-4.1542886901279 -3.6688305057555 1 669.75
-4.14337062748134 -2.42174555150361 1 676.75
-2.53205267853264 -5.45096695011303 1 631.9
0.0768280630278229 -5.46013080283113 1 624.6
-0.466538781728007 -8.30419949297939 1 567.45
-4.43839587243617 -5.95173355662082 1 530.3
-2.17909299266488 -7.92201830761465 1 522.15
-9.06226693051122 -1.59366537636391 1 447.7
-1.97847121341721 1.15090460117933 1 524.7
-7.56928854406974 -1.09990524808585 1 506.9
-11.5732872004383 0.447086357785965 1 492.75
-7.50833222061265 -1.06085430827211 1 545
-7.6013803280224 -1.71441132969473 1 491.6
-10.0066961429179 -1.11637392803989 1 571
-7.84722426407064 -0.467181428183344 1 529.2
-5.04472875183353 -2.62373765031901 1 529.1
-6.03664340173323 -1.68929572990656 1 463
-4.06921528270392 -1.29458314587057 1 670.7
-5.14760518504274 -5.14092611870186 1 561
-2.92784886792516 -5.60763197665952 1 451
-8.21281268377608 -1.32932770018003 1 444.8
-8.40632759512633 -0.0988912736723978 1 611.1
-2.98912265667038 -1.90460901386542 1 674.65
-7.59068554971154 -1.23308533550223 1 656.9
-3.11211272068831 -4.81892811821837 1 665.25
0.64365986042459 -5.35579758545471 1 609.15
3.24009060135035 -8.76589383162688 1 618.15
-4.76655345485502 -4.42197366120952 1 488.25
-6.7512179733008 -1.45223677742377 1 472.8
-9.30867191493196 -0.58566853291772 1 438.8
-4.3435233272576 -2.53753529513761 1 529.1
-3.45404203767167 -1.00089914122733 1 488.2
-7.0094428602705 -2.83854424989076 1 499.3
-9.08901720368001 -3.43509569555617 1 523.8
-7.52289642394894 -0.660676205400451 1 695.2
-6.83909442618011 -1.5411296886315 1 602
-10.1784380255836 0.875892314853629 1 712.6
-3.61970850763425 -0.298509734028601 1 678
-2.73223651029206 -4.14708197927901 1 467.4
-4.99218778108284 -2.86717450801426 1 504.15
-7.58310483658222 -1.44779284144491 1 542.8
-9.06199894624228 -1.43810413692938 1 537.7
-6.21776398146116 -1.7368956658312 1 511.5
-6.9743163170312 -2.55028214211881 1 529.1
-10.4601375831413 -0.887090803376013 1 467.6
-10.0048647592018 -1.24389668528751 1 537.7
-4.71976177923872 -1.10665582869411 1 491.4
-0.428936490556054 -5.42818482933696 1 435.7
15.945854091388 -10.4526785833619 1 499.85
16.4472548929713 -11.4433831153653 1 468.6
13.0949953542511 -8.87124306965879 1 506.2
12.6861918304896 -8.27437887464823 1 583
13.5963773590757 -8.67959005827601 1 479.5
18.3206087351397 -10.6742196586756 1 559.55
17.360639896981 -11.8267238361773 1 607.75
9.64698319129805 -8.97536482995082 1 574.9
15.9737990894466 -10.2234701376967 1 505.7
14.6820142599043 -8.72984254335633 1 556.2
14.6474452191563 -8.93626372428858 1 736.25
11.120302578724 -9.25221558708879 1 495.9
12.6770656193016 -7.54821406202797 1 600
18.546518960617 -11.6819605394202 1 563.95
16.6424696509675 -10.5147568253328 1 520.15
16.7696527250009 -10.7876976369292 1 511.4
18.865728789853 -10.636177902001 1 629.7
18.6348380740971 -11.0124580606604 1 577.95
11.2622890996538 -8.50645526066778 1 546
-4.19732338846037 -1.86432904007361 1 525.7
-4.60387632447656 -2.56684196925842 1 456.65
15.118578025177 -10.4653530169465 1 545.55
11.038985413392 -8.00237329877591 1 546
13.6448754008229 -8.04344500207271 1 646.8
10.7781782621473 -9.50085327341822 1 533.65
9.74179960494658 -9.78218164070833 1 591.95
9.78355732866011 -8.62724294497625 1 601.1
5.95064726741511 -11.5289555654696 1 546.15
7.29868210375357 -11.7816239989773 1 542.1
2.51395981846327 -6.86622723820961 1 574.9
-5.32916673865274 -3.43860104645699 1 567.9
-10.1229093273369 -0.651017986187423 1 497.4
-11.6782731581516 -1.38498888293782 1 535.1
-5.72222558585697 -4.5815210389852 1 566.6
-7.42645764483321 -1.90965099448768 1 486
17.1412323242573 -10.8067930548682 1 486.6
16.3711515968973 -11.0870093954578 1 499
17.0320260649602 -11.3643289752155 1 484.3
17.9457060763123 -10.9829362001349 1 491.5
4.03999579955993 -12.0490527955586 1 567
10.5755316139476 -10.7302110842127 1 620.7
4.40832418350854 -10.810684748066 1 603.8
-2.25223862769526 -4.17799837520773 1 505.75
6.34162196750791 -11.8906766634667 1 480.75
-1.44388107322195 -4.98751830349327 1 561.85
1.94620446426688 -10.0038349952169 1 476.35
0.261411254779914 -8.68080410468009 1 497.65
-2.18337912490262 -6.05468120489293 1 460.35
-4.54010593144685 -2.31825873102302 1 490.6
-2.21969669585625 -3.32481227545907 1 508.3
11.79373722717 7.87971695190715 1 624.85
13.520607675957 1.59572585919834 1 658.2
17.973590247285 5.70272982829533 1 566.35
18.9361821770512 4.27935273472702 1 650.75
16.1577721020337 3.84891156545614 1 580.85
18.2570001030228 3.89031180107321 1 547.55
18.9282524815644 3.71462556547811 1 639.45
18.0902972000517 -0.382639068081516 1 475.2
19.6532656134511 5.54081488454437 1 666.4
-2.30525002039682 7.21310046674919 1 548.9
-3.24533253804154 6.99229149179244 1 552.9
2.28047098173333 7.81688202192095 1 583
