"x" "y" "bayes" "MIG"
-3.34845748363374 0.0967974112202089 1 13.8499999999999
3.10510317715949 -4.0189402871869 1 16.4599999999999
3.02108521916513 -2.28508127940785 1 16.4599999999999
-3.17911725250556 0.23496660388083 1 13.8499999999999
1.97377225130538 0.10312210286085 1 15.5899999999999
2.19973460198935 -1.08371347379334 1 15.5899999999999
-4.9971062899221 0.247943454923653 1 16.4599999999999
-6.73777719687013 1.70094024182694 1 14.7199999999999
1.19820810686247 3.15888194664991 1 14.7199999999999
2.26854930218667 2.41395366549988 1 15.5899999999999
1.70305936400489 3.91765885616214 1 15.5899999999999
2.18291363454686 -0.995609800205632 1 14.7199999999999
-0.756089533571495 1.12123688805196 1 14.7199999999999
2.89435274636 -1.94171059491205 1 16.4599999999999
4.68486925684257 -1.87145094169301 1 16.4599999999999
1.32068382590429 2.66119574108202 1 17.3299999999998
2.27922507853011 4.48105795371319 1 16.3599999999998
1.87921227543839 0.0876503374140385 1 15.5899999999999
1.85341693712125 3.26203501052101 1 17.3299999999998
2.32427115212515 0.528527692909369 1 16.4599999999999
2.45732371436579 4.35224412062288 1 17.3299999999998
2.30428536886701 2.29563328484736 1 17.3299999999998
1.90250873816834 0.111593756099739 1 16.4599999999999
3.68554859012229 2.47449317054093 1 16.4599999999999
2.80373385586027 -1.97122458029934 1 15.5899999999999
2.84840143783615 -1.81267239650865 1 16.4599999999999
1.57964486179293 2.34385471492559 1 17.3299999999998
-0.236599416231143 -2.92967832756936 1 15.5899999999999
-7.51103703164404 -1.18787715540652 1 17.3299999999998
5.71806652153583 -3.39040672258731 1 15.4899999999999
0.627044895585729 0.219176409344484 1 15.5899999999999
1.93867961293908 -0.632745434591059 1 15.5899999999999
1.64332610870591 3.70987972755661 1 17.3299999999998
1.42988831410718 -2.43659471303314 1 16.4599999999999
2.31973620778628 -1.04819697196648 1 16.4599999999999
4.93701303722139 -3.68914664564487 1 16.4599999999999
2.93762040459917 -0.705135837176218 1 16.4599999999999
3.50197035502866 -1.47346203820577 1 13.8499999999999
2.76360583159554 -0.372176164644298 1 17.3299999999998
-2.8632116351592 0.419676508744805 1 16.4599999999999
-0.0253155188547086 -0.138057366584317 1 15.4899999999999
-6.41593772654316 0.991095584843008 1 16.4599999999999
-4.3679104809093 -3.58056632348459 1 13.8499999999999
-7.23062267886435 -4.11555682605328 1 16.4599999999999
-7.92002692899094 -1.22118018117595 1 17.3299999999998
-4.78973763487853 -3.66553989027336 1 16.4599999999999
-7.3423965197979 -4.19863738215422 1 16.4599999999999
4.22750835429567 -0.977112395446626 1 15.5899999999999
2.25078295882142 -1.07825338094397 1 16.4599999999999
2.32458678118962 0.216377405067273 1 15.5899999999999
4.91460860954681 -3.89278608466012 1 15.5899999999999
2.26502558473878 1.52379109828569 1 16.4599999999999
2.02701773792531 -0.226458537749412 1 16.4599999999999
3.68871202184817 -1.94769247070331 1 15.4899999999999
1.02010820651613 3.14662316106394 1 16.4599999999999
1.62994436780509 2.53561900959798 1 17.3299999999998
2.26854930218667 2.41395366549987 1 15.5899999999999
2.25633911462135 2.87324675309238 1 16.4599999999999
2.37675757059886 4.40432059085956 1 17.3299999999998
2.89435274636001 -1.94171059491205 1 16.4599999999999
4.97084307403055 -2.41049879042011 1 15.5899999999999
-2.19222907216241 3.92446125823974 1 16.4599999999999
-7.20536409589048 0.155765868323738 1 16.4599999999999
-2.9705805969841 2.19561254155618 1 17.3299999999998
-9.69908020241763 -0.609680287006827 1 16.3599999999998
-5.52170255165823 -3.35764624749127 1 15.5899999999999
0.838911895530859 -1.12369802140167 1 15.5899999999999
-0.726613154531448 -0.174642377792916 1 16.4599999999999
0.0172817393062098 0.559808064039648 1 16.4599999999999
1.02396355262076 3.15645102951081 1 16.4599999999999
3.43618211686668 2.62507276109908 1 15.4899999999999
3.33664923599519 -6.6398131844965 1 16.4599999999999
-6.04534157281742 2.73465545030061 1 14.7199999999999
2.26854930218667 2.41395366549987 1 15.5899999999999
1.66341125544995 3.67427245020504 1 15.5899999999999
-2.42321704502365 4.72504890344013 1 16.4599999999999
4.00277213581681 -2.50589144034404 1 15.5899999999999
3.19654035105094 2.08723835577435 1 16.4599999999999
0.846680154416174 -0.136844817094041 1 16.4599999999999
4.12582839464189 -2.31668863675639 1 15.5899999999999
1.85647216763806 -0.183873787437264 1 15.5899999999999
1.00758315890875 0.240093588659651 1 16.4599999999999
2.55095449149651 0.260202929714031 1 17.3299999999998
2.60632717257038 -0.204874037522585 1 16.4599999999999
1.38850632202242 1.39296038074808 1 15.5899999999999
2.32458678118962 0.216377405067273 1 15.5899999999999
3.45092024860987 1.08813336782284 1 17.3299999999998
2.05001260216369 -0.566913072267967 1 15.5899999999999
2.84840143783615 -1.81267239650865 1 16.4599999999999
0.970304527314158 3.09374899055423 1 16.4599999999999
4.21394362487634 -0.960908303319263 1 15.5899999999999
1.27359555729647 2.53487654431588 1 17.3299999999998
2.22141134922064 -1.05088188978322 1 16.4599999999999
2.22561461740561 -0.763731432744432 1 16.4599999999999
3.46875527043941 0.795074714447695 1 17.3299999999998
2.93762040459917 -0.705135837176218 1 16.4599999999999
2.26854930218667 2.41395366549987 1 15.5899999999999
2.26854930218666 2.41395366549987 1 15.5899999999999
2.80373385586027 -1.97122458029934 1 15.5899999999999
2.42104413645849 0.817305650014314 1 17.3299999999998
-0.249812754127091 1.91922638944801 1 17.3299999999998
1.59026828638379 4.2477709807327 1 16.4599999999999
2.42104413645849 0.817305650014314 1 17.3299999999998
1.97794052216714 -3.01997170705603 1 16.4599999999999
0.194594330174395 -0.483555647713955 1 17.3299999999998
