"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"2" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"3" 27 271.9 342.9 80 0.6 -907.037037037037 0.270064663370102 0.294225818315557
"4" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"5" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"6" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"7" 27 211.8 342.9 80 0.4 -684.444444444444 0.498668695321415 0.377714825306893
"8" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"9" 27 147.3 342.9 80 0.2 -445.555555555555 0.744009128946367 0.543109300746775
"10" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"11" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"12" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"13" 27 204.6 342.9 80 0.4 -657.777777777777 0.526055534423735 0.391006842619746
"14" 27 204.6 342.9 80 0.4 -657.777777777777 0.526055534423735 0.391006842619746
"15" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"16" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"17" 27 100 342.9 80 0.4 -270.37037037037 0.923925446937999 0.8
"18" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"19" 27 221.8 342.9 80 0.6 -721.481481481481 0.460631418790414 0.36068530207394
"20" 27 157.3 342.9 80 0.4 -482.592592592592 0.705971852415367 0.508582326764145
"21" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"22" 27 150.1 342.9 80 0.4 -455.925925925926 0.733358691517687 0.532978014656895
"23" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"24" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"25" 27 157.3 342.9 80 0.4 -482.592592592592 0.705971852415367 0.508582326764145
"26" 27 221.8 342.9 80 0.6 -721.481481481481 0.460631418790414 0.36068530207394
"27" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"28" 27 142.9 342.9 80 0.6 -429.259259259259 0.760745530620008 0.559832050384884
"29" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"30" 27 221.8 342.9 80 0.6 -721.481481481481 0.460631418790414 0.36068530207394
"31" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"32" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"33" 27 207.4 342.9 80 0.6 -668.148148148148 0.515405096995055 0.38572806171649
"34" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"35" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"36" 27 201.8 342.9 80 0.6 -647.407407407407 0.536705971852415 0.396432111000991
"37" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"38" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"39" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"40" 27 214.6 342.9 80 0.4 -694.814814814815 0.488018257892735 0.372786579683131
"41" 27 140.1 342.9 80 0.4 -418.888888888889 0.771395968048688 0.571020699500357
"42" 27 271.9 342.9 80 0.6 -907.037037037037 0.270064663370102 0.294225818315557
"43" 27 221.8 342.9 80 0.6 -721.481481481481 0.460631418790414 0.36068530207394
"44" 27 157.3 342.9 80 0.4 -482.592592592592 0.705971852415367 0.508582326764145
"45" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"46" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"47" 27 150.1 342.9 80 0.4 -455.925925925926 0.733358691517687 0.532978014656895
"48" 27 142.9 342.9 80 0.6 -429.259259259259 0.760745530620008 0.559832050384884
"49" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"50" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"51" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"52" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"53" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"54" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"55" 27 271.9 342.9 80 0.6 -907.037037037037 0.270064663370102 0.294225818315557
"56" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"57" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"58" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"59" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"60" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"61" 27 207.4 342.9 80 0.6 -668.148148148148 0.515405096995055 0.38572806171649
"62" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"63" 27 107.2 342.9 80 0.6 -297.037037037037 0.896538607835679 0.746268656716418
"64" 27 336.4 342.9 80 0.8 -1145.92592592593 0.02472422974515 0.237812128418549
"65" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"66" 27 164.5 342.9 80 0.6 -509.259259259259 0.678585013313047 0.486322188449848
"67" 27 207.4 342.9 80 0.6 -668.148148148148 0.515405096995055 0.38572806171649
"68" 27 144.5 342.9 80 0.4 -435.185185185185 0.754659566375047 0.55363321799308
"69" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"70" 27 140.1 342.9 80 0.4 -418.888888888889 0.771395968048688 0.571020699500357
"71" 27 144.5 342.9 80 0.4 -435.185185185185 0.754659566375047 0.55363321799308
"72" 27 157.3 342.9 80 0.4 -482.592592592592 0.705971852415367 0.508582326764145
"73" 27 97.2 342.9 80 0.4 -260 0.934575884366679 0.823045267489712
"74" 27 279.1 342.9 80 0.6 -933.703703703703 0.242677824267782 0.286635614475098
"75" 27 269.1 342.9 80 0.6 -896.666666666666 0.280715100798783 0.297287253808993
"76" 27 100 342.9 80 0.4 -270.37037037037 0.923925446937999 0.8
"77" 27 211.8 342.9 80 0.4 -684.444444444444 0.498668695321415 0.377714825306893
