"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 410.34 1521.05 2302.45 74.4 0.8 -270.680411366184 0.350710262337021 0.0489135794352585
"2" 410.34 1375.85 2302.45 74.4 0.825 -235.295121119072 0.415879356387873 0.0540756623178399
"3" 410.34 1448.3 2302.45 74.4 0.7 -252.95121119072 0.383362132806714 0.051370572395222
"4" 410.34 957.85 2302.45 74.4 0.725 -133.428376468295 0.603487354413052 0.0776739573002036
"5" 410.34 1536.35 2302.45 74.4 0.725 -274.409026660818 0.343843271021746 0.0484264653236567
"6" 410.34 1277.8 2302.45 74.4 0.75 -211.400302188429 0.459886447790669 0.0582250743465331
"7" 410.34 1567.65 2302.45 74.4 0.775 -282.036847492323 0.329795112317946 0.0474595732465793
"8" 410.34 1505.55 2302.45 74.4 0.775 -266.903056002339 0.357667018244654 0.0494171565208728
"9" 410.34 1452.75 2302.45 74.4 0.825 -254.035677730662 0.381364870626781 0.0512132163138874
"10" 410.34 1346.85 2302.45 74.4 0.7 -228.227811083492 0.428895222279572 0.0552400044548391
"11" 410.34 1571.85 2302.45 74.4 0.775 -283.060388945752 0.327910055878459 0.0473327607596145
"12" 410.34 1629.6 2302.45 74.4 0.75 -297.134083930399 0.301990529835506 0.0456553755522828
"13" 410.34 1337.85 2302.45 74.4 0.7 -226.034507969001 0.432934628935616 0.0556116156519789
"14" 410.34 1501.3 2302.45 74.4 0.675 -265.867329531608 0.35957451583223 0.0495570505561846
"15" 410.34 1386.55 2302.45 74.4 0.7 -237.902714821855 0.411076950696798 0.0536583606793841
"16" 410.34 1538.25 2302.45 74.4 0.725 -274.872057318321 0.342990507394358 0.048366650414432
"17" 410.34 1317.35 2302.45 74.4 0.75 -221.038650874884 0.442135499652162 0.056477018256348
"18" 410.34 1363.3 2302.45 74.4 0.725 -232.236681776088 0.421512084558246 0.0545734614538253
"19" 410.34 1595.35 2302.45 74.4 0.8 -288.787347078033 0.317362716276565 0.0466355345222052
"20" 410.34 660.45 2302.45 74.4 0.725 -60.9518935516888 0.736967303247234 0.112650465591642
"21" 410.34 1283.2 2302.45 74.4 0.7 -212.716284057123 0.457462803797042 0.0579800498753117
"22" 410.34 1282.05 2302.45 74.4 0.775 -212.436028659161 0.457978950203092 0.058032058032058
"23" 410.34 1376.2 2302.45 74.4 0.725 -235.380416240191 0.415722268351249 0.0540619096061619
"24" 410.34 1375.95 2302.45 74.4 0.75 -235.319491153677 0.415834474091695 0.0540717322577129
"25" 410.34 1336.95 2302.45 74.4 0.8 -225.815177657552 0.433338569601221 0.0556490519465949
"26" 410.34 1760.95 2302.45 74.4 0.825 -329.144124384657 0.243037633805346 0.042249921917147
"27" 410.34 1619.75 2302.45 74.4 0.775 -294.733635521762 0.306411436009066 0.045933014354067
"28" 410.34 1570.25 2302.45 74.4 0.75 -282.670468392065 0.328628172617311 0.0473809902881707
