"SCI" "RCI" "GER" "MSM*" "MIG"
"1" 0.269230769230769 -98.5068798378259 0.411125038804776 0.10977905039483 245.037641312657
"2" 0.307692307692308 -36.0814820554874 0.346178053855439 0.107540662966129 229.030909173139
"3" 0.307692307692308 -36.3724519308881 0.282331831049681 0.102583669075152 235.775333457584
"4" 0.307692307692308 -46.4529822416339 0.264304148849438 0.091248114491928 261.417544441791
"5" 0.230769230769231 -66.5545918138005 0.265241253632705 0.101111076943891 274.881118166931
"6" 0.346153846153846 -43.0475934782794 0.504179755403732 0.129346579527224 205.401860509249
"7" 0.346153846153846 -10.068438102863 0.493853591214128 0.132410464722227 193.019533801526
"8" 0.230769230769231 -100.437342835538 0.174196862389381 0.0884621478953009 311.52602077879
"9" 0.269230769230769 -71.4464859759238 0.264401091589063 0.10427238352067 259.361795963794
"10" 0.230769230769231 -85.0715220279823 0.326876473687299 0.0954200161137419 265.667563333246
"11" 0.307692307692308 -38.5187052917525 0.320088368103645 0.100162691938345 234.058542470885
"12" 0.230769230769231 -90.8290250596797 0.197602877330382 0.0900819462508858 264.486604428338
"13" 0.230769230769231 -3.16350274788879 0.447198430249137 0.124491119444515 189.307787761334
"14" 0.192307692307692 -67.3437339390917 0.214700967764481 0.0848476682501701 291.031729077175
"15" 0.269230769230769 -62.9782701209315 0.384723753777545 0.101863929816357 243.395024411199
"16" 0.192307692307692 -126.897416353633 0.340044117555973 0.09847726321138 261.571905488912
"17" 0.230769230769231 -56.4272164832055 0.369838273518688 0.116767837212732 250.336664279578
"18" 0.384615384615385 -12.2906829593257 0.522525097358583 0.139624178426347 186.767967196754
"19" 0.269230769230769 -108.483443029099 0.327313154624248 0.0960596396847663 272.073307475867
"20" 0.307692307692308 -7.07753715512369 0.390339059543618 0.113850961096902 205.844534072173
"21" 0.269230769230769 -50.9145618876498 0.314371186880812 0.0967457606510146 251.331759858145
"22" 0.230769230769231 -53.4086460244094 0.423343254196901 0.108689085865624 229.244543378009
"23" 0.384615384615385 -82.9438135595721 0.387278558325604 0.111350308713347 258.07968918154
"24" 0.346153846153846 -11.5362151696233 0.541090580698264 0.145382954920357 177.873315648017
"25" 0.307692307692308 -65.8557760283388 0.317782856727862 0.0959365972211402 262.955134151401
"26" 0.269230769230769 -25.2557857353096 0.257929254890409 0.115602345159471 243.280231169742
"27" 0.307692307692308 -39.6704336662477 0.382464286175821 0.122499217713948 216.838326326204
"28" 0.423076923076923 -4.82014448407824 0.580797397203927 0.139451906010647 157.294446302005
"29" 0.307692307692308 -4.37315315249343 0.416669823839814 0.12502007805875 207.655382864061
"30" 0.307692307692308 -96.9273824886727 0.319245567617941 0.106076574664877 264.164867055765
"31" 0.192307692307692 -52.5372272329214 0.42775800075471 0.115104712950176 218.817172749094
"32" 0.307692307692308 -37.5489557465499 0.451302409858934 0.117701843208661 209.12398390383
"33" 0.346153846153846 -47.0885938545219 0.303771958725605 0.0908497567320302 245.52510750127
"34" 0.307692307692308 -60.7619678609197 0.451376322833777 0.124595445723339 219.306778463586
"35" 0.269230769230769 -76.6924007542863 0.432703054101422 0.0991822241771898 239.851895193588
"36" 0.346153846153846 -54.1035287936491 0.297330619187497 0.106805718881688 263.177192603475
"37" 0.384615384615385 -22.8254297649299 0.523815358467435 0.148573343432508 185.133985614334
"38" 0.192307692307692 -135.229534881282 0.183601204308294 0.08676841231772 310.080891985772
"39" 0.384615384615385 -36.1994574054153 0.435021565094202 0.111791188552492 218.597891809097
"40" 0.192307692307692 -105.043483331557 0.192312084147145 0.0846048109482395 289.513198187957
"41" 0.307692307692308 -21.8041647550179 0.535223274589521 0.143792709972333 196.122369287927
"42" 0.192307692307692 -127.167709063422 0.224951928902413 0.0912472877329485 313.846011154992
"43" 0.307692307692308 -66.4623369512157 0.262449516121936 0.0927638466693381 280.651124513648
"44" 0.346153846153846 -103.564163008212 0.347321540027315 0.0963092006001551 269.305645232131
"45" 0.307692307692308 -29.9051135137779 0.395160996737445 0.109705262489451 201.204059329522
"46" 0.307692307692308 -34.2533309965328 0.439692374148039 0.125766881397974 211.295581023493
"47" 0.269230769230769 -66.2003790393092 0.28296362959347 0.0943784263066151 261.358073169482
"48" 0.230769230769231 -105.624395407879 0.168942897791346 0.093190291570895 284.360299779349
"49" 0.230769230769231 -98.9079493740556 0.252201974284223 0.0896062963546879 278.437679191702
"50" 0.192307692307692 -65.8397481341365 0.173899176658349 0.0850844586984603 277.479897880461
"51" 0.384615384615385 5.49009895604774 0.517078966412944 0.159352869792001 167.530889836987
"52" 0.192307692307692 -53.3036485578785 0.417233249543158 0.118069204427863 233.619822870544
"53" 0.384615384615385 -55.2306826154182 0.365466964078964 0.105790691447815 219.605480007827
"54" 0.346153846153846 -39.0587117375484 0.358002838680629 0.114510496250582 240.749713441986
"55" 0.115384615384615 -51.0729233303148 0.145242150815997 0.0836632245728579 280.869060540334
"56" 0.192307692307692 -63.9110335710606 0.443024945065826 0.126691673242518 211.221536980411
"57" 0.269230769230769 -30.5933975557398 0.217833812348814 0.0931549191580037 259.222969154902
"58" 0.576923076923077 -46.177753092296 0.511714716010117 0.14648555686355 199.684636913529
"59" 0.230769230769231 -16.4854153053953 0.420574788942557 0.103729620889082 220.192462610002
"60" 0.346153846153846 -56.3163030753749 0.496686547576406 0.134767543452845 206.646677388623
"61" 0.346153846153846 -32.6763755510041 0.37735890680115 0.111327984533405 223.349017390735
"62" 0.307692307692308 -46.9454130253463 0.32009118464846 0.104342733635871 240.397684210632
"63" 0.230769230769231 -47.0585630732776 0.379088471417251 0.123347205474611 233.742617482464
"64" 0.461538461538462 -26.2309868901867 0.485123580500773 0.142693583751013 186.348545699148
"65" 0.230769230769231 -47.432947633716 0.374133069265842 0.117983881891509 244.812296111193
"66" 0.269230769230769 -42.7888004705476 0.420758461167773 0.127324551984064 198.74327875236
"67" 0.423076923076923 -38.7892344317254 0.451182661721182 0.115585820833498 227.548015284813
"68" 0.307692307692308 -57.5923597447178 0.364691674135759 0.1091619207816 220.577637690678
"69" 0.269230769230769 -85.6942876117345 0.352730179482028 0.102499477692331 252.466080940249
"70" 0.346153846153846 -102.503140153556 0.402798493757857 0.119097675199614 225.115537492516
"71" 0.307692307692308 -30.6740919338161 0.357054897864383 0.105386404070585 213.442264209106
"72" 0.5 -106.795109918986 0.549885948130456 0.132683574890513 204.105504138516
"73" 0.230769230769231 -117.170843555553 0.3072118371039 0.0841734187961733 279.116248548729
"74" 0.307692307692308 2.34132900114045 0.471455467696215 0.119094645924588 182.229975643666
"75" 0.192307692307692 -69.3212234760606 0.32900149599928 0.106356904102664 257.523583005015
"76" 0.230769230769231 -55.4108892856729 0.204592889950657 0.0898233811245632 286.696986159291
"77" 0.230769230769231 -97.9503479501114 0.311646234538581 0.0972175957911858 272.904259518986
"78" 0.269230769230769 -53.8557106517126 0.294892279822773 0.0868874984712789 262.446232060669
"79" 0.269230769230769 -142.829683809704 0.303905084560199 0.089922051426282 278.993675665287
"80" 0.269230769230769 -23.1015097489918 0.337264030796536 0.108705995787384 223.660389132057
"81" 0.269230769230769 -53.7073276014291 0.351517704821796 0.111338788011165 238.489503754671
"82" 0.230769230769231 -54.6325029859857 0.338209870253458 0.0944671180371914 244.961166854547
"83" 0.384615384615385 -6.41547534840461 0.522458614020968 0.133941044131455 179.021110921931
"84" 0.307692307692308 -36.8672114655854 0.429072753417859 0.108550744825015 214.070229330319
"85" 0.423076923076923 -38.588625212931 0.361721101498749 0.108428455947141 230.048073893636
"86" 0.230769230769231 -75.856188130395 0.249392629283736 0.101262194798321 257.384629356135
"87" 0.269230769230769 -28.8533420531541 0.368802283347778 0.106720758585315 230.617574643441
"88" 0.346153846153846 -10.8032006278961 0.241358830220616 0.0983695421319343 239.004734074855
"89" 0.307692307692308 -42.3338392242841 0.383748962533833 0.103287497117118 237.47520325134
"90" 0.230769230769231 -59.2138501544879 0.229752965008021 0.090837155269871 275.631842913004
"91" 0.384615384615385 -42.5441163500558 0.500248941207013 0.124189934118988 199.658166202628
"92" 0.269230769230769 -74.3816867558002 0.382704581091189 0.107147899393129 221.984730935958
"93" 0.269230769230769 -47.7031221934475 0.386582633199057 0.10365504445033 228.876488949521
"94" 0.307692307692308 -30.009889940477 0.380686919331297 0.106839430000774 217.537783295214
"95" 0.307692307692308 -22.4225176432731 0.378294851678448 0.121121320677987 217.002251948183
"96" 0.269230769230769 -64.4658175334018 0.244643202694805 0.093322723658784 255.504441666692
"97" 0.230769230769231 -61.6646588997271 0.253957448381088 0.101375960585295 278.458620189996
"98" 0.423076923076923 -11.6750409633465 0.42749522286154 0.11975031897054 207.06219968731
"99" 0.346153846153846 -24.1769278736322 0.479280693222614 0.131181948910927 199.329842748065
"100" 0.307692307692308 -32.917869454953 0.337419632045679 0.108974080694245 223.056847882564
"101" 0.346153846153846 -31.9172712666701 0.39589576650834 0.110342080128363 236.660720686316
"102" 0.269230769230769 -139.906390162004 0.199097217583716 0.0896385139116569 281.958308987399
"103" 0.230769230769231 -63.6054312926255 0.330694192635776 0.107096038681802 231.400578855695
"104" 0.307692307692308 -63.5423360976635 0.411463708834024 0.108234541622447 226.455708307559
"105" 0.346153846153846 -43.8844977773595 0.353900563428953 0.108352303317953 240.357565698395
"106" 0.346153846153846 -59.4903982216996 0.470875985230617 0.122851099423644 225.399281235938
"107" 0.230769230769231 -84.5845673687545 0.230791793040579 0.0971066387886272 272.19965093364
"108" 0.269230769230769 -52.9918083700929 0.372462094265985 0.104676138295558 228.415009225784
"109" 0.230769230769231 -64.8234009047608 0.464469795310455 0.118422049325686 202.602831529719
"110" 0.307692307692308 -84.3828883927816 0.275171854475488 0.0943260650690714 260.22850361702
"111" 0.307692307692308 -33.1517131864174 0.282773582512167 0.0968542830771055 240.711336869784
"112" 0.346153846153846 -83.8140200969406 0.414966430917684 0.120156995329131 235.206816733675
"113" 0.307692307692308 -40.7669710099927 0.506564328983861 0.148300644229956 182.648999141539
"114" 0.230769230769231 -62.4785617808547 0.334558499927822 0.102213182769895 256.779302042979
"115" 0.269230769230769 -37.9274343835702 0.228835283780929 0.0834034830112439 274.043457710417
"116" 0.346153846153846 -86.398901665527 0.267045806752422 0.0836876300043174 277.046169973859
"117" 0.230769230769231 -100.648117526553 0.270413508191265 0.0914386967385077 277.923714601858
"118" 0.269230769230769 -132.045124819791 0.418190845953945 0.120491844036391 229.58871819173
"119" 0.230769230769231 -68.059040894376 0.377758393608766 0.107159700956151 249.856897514532
"120" 0.269230769230769 -52.8073694034988 0.333816421733517 0.0940100588247949 261.854281188054
"121" 0.307692307692308 -17.0955591025999 0.481228835720325 0.119136765759566 199.164415025339
"122" 0.423076923076923 -73.3680933589063 0.463964677002373 0.121231709818367 219.394551002565
"123" 0.269230769230769 -47.3229627126483 0.29456462494116 0.0874191389363106 254.006545156818
"124" 0.192307692307692 -63.8959927701541 0.286779881903212 0.0925809891614321 248.968441230534
"125" 0.307692307692308 -13.7544119108612 0.570627860466729 0.157048905099093 172.16002941085
"126" 0.346153846153846 -41.8564272211303 0.341486114072859 0.112080633532379 249.158571245819
"127" 0.307692307692308 -94.4552605955645 0.420066038651175 0.126838004367471 233.916664856486
"128" 0.230769230769231 -45.6449623703318 0.33613977148653 0.100133713483139 235.331486352743
"129" 0.230769230769231 -76.6735009161613 0.325775930226644 0.104353663931835 247.365773316929
"130" 0.307692307692308 -14.9744064790083 0.437060056188695 0.11061926934101 208.98039118275
"131" 0.423076923076923 -78.8474337892967 0.465293388901479 0.119704439788917 212.361936669089
"132" 0.269230769230769 -65.6938180264148 0.386115157851119 0.102528431894648 242.985067565278
"133" 0.346153846153846 -54.342624165735 0.391306048719822 0.108201538072867 230.633815828199
"134" 0.230769230769231 -51.1504961388803 0.392023254679327 0.113672487358655 214.959587158416
"135" 0.230769230769231 -15.8219995922709 0.575844518317619 0.139315888871308 179.721480768453
"136" 0.346153846153846 -37.8043677192758 0.447243153799977 0.132179693517415 231.656785695557
"137" 0.346153846153846 -60.0256522065048 0.397593446687068 0.107781571074003 226.171825423553
"138" 0.230769230769231 -70.0872016402383 0.338922555281513 0.0874175995724789 261.495469767838
"139" 0.269230769230769 -53.4290193354227 0.415833590298626 0.114130926147682 232.156129914923
