"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 165.1 138 199.2 19.2 0.764705882352941 16.4142943670503 0.34 0.139130434782609
"2" 165.1 122.4 199.2 19.2 0.705882352941177 25.8631132646881 0.426666666666667 0.156862745098039
"3" 165.1 125.4 199.2 19.2 0.705882352941177 24.04603270745 0.41 0.15311004784689
"4" 165.1 143 199.2 19.2 0.764705882352941 13.3858267716536 0.312222222222222 0.134265734265734
"5" 165.1 97.5 199.2 19.2 0.647058823529412 40.9448818897638 0.565 0.196923076923077
"6" 165.1 127.1 199.2 19.2 0.705882352941177 23.0163537250152 0.400555555555556 0.151062155782848
"7" 165.1 100.3 199.2 19.2 0.647058823529412 39.2489400363416 0.549444444444444 0.191425722831506
"8" 165.1 123 199.2 19.2 0.647058823529412 25.4996971532405 0.423333333333333 0.15609756097561
"9" 165.1 130.6 199.2 19.2 0.705882352941177 20.8964264082374 0.381111111111111 0.147013782542113
"10" 165.1 123.5 199.2 19.2 0.705882352941177 25.1968503937008 0.420555555555556 0.155465587044534
"11" 165.1 141.3 199.2 19.2 0.764705882352941 14.4155057540884 0.321666666666667 0.13588110403397
"12" 165.1 110.2 199.2 19.2 0.705882352941177 33.2525741974561 0.494444444444445 0.174228675136116
"13" 165.1 144.5 199.2 19.2 0.705882352941177 12.4772864930345 0.303888888888889 0.132871972318339
"14" 165.1 110.6 199.2 19.2 0.647058823529412 33.0102967898244 0.492222222222222 0.173598553345389
"15" 165.1 125.8 199.2 19.2 0.705882352941177 23.8037552998183 0.407777777777778 0.152623211446741
"16" 165.1 143.3 199.2 19.2 0.764705882352941 13.2041187159297 0.310555555555555 0.133984647592463
"17" 165.1 151.9 199.2 19.2 0.823529411764706 7.99515445184737 0.262777777777778 0.126398946675444
"18" 165.1 129.6 199.2 19.2 0.764705882352941 21.5021199273168 0.386666666666667 0.148148148148148
"19" 165.1 137.4 199.2 19.2 0.764705882352941 16.7777104784979 0.343333333333333 0.139737991266376
"20" 165.1 110.5 199.2 19.2 0.647058823529412 33.0708661417323 0.492777777777778 0.173755656108597
"21" 165.1 139.8 199.2 19.2 0.823529411764706 15.3240460327075 0.33 0.137339055793991
"22" 165.1 126.6 199.2 19.2 0.705882352941177 23.3192004845548 0.403333333333333 0.151658767772512
"23" 165.1 129.9 199.2 19.2 0.647058823529412 21.320411871593 0.385 0.147806004618938
"24" 165.1 127.8 199.2 19.2 0.823529411764706 22.5923682616596 0.396666666666667 0.150234741784038
"25" 165.1 143.1 199.2 19.2 0.764705882352941 13.3252574197456 0.311666666666667 0.134171907756813
"26" 165.1 105.8 199.2 19.2 0.705882352941177 35.9176256814052 0.518888888888889 0.181474480151229
"27" 165.1 117.9 199.2 19.2 0.705882352941177 28.5887341005451 0.451666666666667 0.162849872773537
"28" 165.1 142.9 199.2 19.2 0.764705882352941 13.4463961235615 0.312777777777778 0.134359692092372
"29" 165.1 126.6 199.2 19.2 0.588235294117647 23.3192004845548 0.403333333333333 0.151658767772512
"30" 165.1 133.2 199.2 19.2 0.823529411764706 19.3216232586311 0.366666666666667 0.144144144144144
"31" 165.1 128.5 199.2 19.2 0.705882352941177 22.1683827983041 0.392777777777778 0.149416342412451
"32" 165.1 121.8 199.2 19.2 0.705882352941177 26.2265293761357 0.43 0.157635467980296
"33" 165.1 100.6 199.2 19.2 0.764705882352941 39.0672319806178 0.547777777777778 0.190854870775348
"34" 165.1 111.3 199.2 19.2 0.705882352941177 32.5863113264688 0.488333333333333 0.172506738544474
"35" 165.1 156.3 199.2 19.2 0.764705882352941 5.33010296789825 0.238333333333333 0.122840690978887
"36" 165.1 123.9 199.2 19.2 0.705882352941177 24.9545729860691 0.418333333333333 0.154963680387409
"37" 165.1 107.3 199.2 19.2 0.647058823529412 35.0090854027862 0.510555555555556 0.178937558247903
"38" 165.1 105.4 199.2 19.2 0.647058823529412 36.159903089037 0.521111111111111 0.182163187855788
"39" 165.1 155.4 199.2 19.2 0.764705882352941 5.87522713506966 0.243333333333333 0.123552123552124
"40" 165.1 138.8 199.2 19.2 0.705882352941177 15.9297395517868 0.335555555555555 0.138328530259366
"41" 165.1 144.8 199.2 19.2 0.705882352941177 12.2955784373107 0.302222222222222 0.132596685082873
"42" 165.1 125.6 199.2 19.2 0.705882352941177 23.9248940036342 0.408888888888889 0.152866242038217
"43" 165.1 130.8 199.2 19.2 0.823529411764706 20.7752877044216 0.38 0.146788990825688
"44" 165.1 100.3 199.2 19.2 0.588235294117647 39.2489400363416 0.549444444444444 0.191425722831506
"45" 165.1 106.5 199.2 19.2 0.647058823529412 35.4936402180497 0.515 0.180281690140845
"46" 165.1 136.8 199.2 19.2 0.764705882352941 17.1411265899455 0.346666666666667 0.140350877192982
"47" 165.1 126.2 199.2 19.2 0.588235294117647 23.5614778921866 0.405555555555556 0.152139461172742
"48" 165.1 134.8 199.2 19.2 0.764705882352941 18.3525136281042 0.357777777777778 0.142433234421365
"49" 165.1 146.9 199.2 19.2 0.764705882352941 11.0236220472441 0.290555555555556 0.13070115724983
"50" 165.1 132.9 199.2 19.2 0.705882352941177 19.5033313143549 0.368333333333333 0.144469525959368
"51" 165.1 112.7 199.2 19.2 0.705882352941177 31.7383403997577 0.480555555555556 0.17036379769299
"52" 165.1 116.8 199.2 19.2 0.705882352941177 29.2549969715324 0.457777777777778 0.164383561643836
"53" 165.1 150.7 199.2 19.2 0.823529411764706 8.7219866747426 0.269444444444444 0.127405441274054
"54" 165.1 166.3 199.2 19.2 0.823529411764706 -0.726832222895202 0.182777777777778 0.115453998797354
"55" 165.1 114.2 199.2 19.2 0.588235294117647 30.8298001211387 0.472222222222222 0.168126094570928
"56" 165.1 123.8 199.2 19.2 0.705882352941177 25.015142337977 0.418888888888889 0.155088852988691
"57" 165.1 149.1 199.2 19.2 0.823529411764706 9.69109630526953 0.278333333333333 0.128772635814889
"58" 165.1 91.7 199.2 19.2 0.588235294117647 44.457904300424 0.597222222222222 0.20937840785169
"59" 165.1 111.2 199.2 19.2 0.647058823529412 32.6468806783768 0.488888888888889 0.172661870503597
"60" 165.1 124.9 199.2 19.2 0.647058823529412 24.3488794669897 0.412777777777778 0.153722978382706
"61" 165.1 117.1 199.2 19.2 0.647058823529412 29.0732889158086 0.456111111111111 0.163962425277541
"62" 165.1 133.3 199.2 19.2 0.705882352941177 19.2610539067232 0.366111111111111 0.144036009002251
"63" 165.1 126.4 199.2 19.2 0.529411764705882 23.4403391883707 0.404444444444444 0.151898734177215
"64" 165.1 96.8 199.2 19.2 0.705882352941177 41.3688673531193 0.568888888888889 0.198347107438017
"65" 165.1 117.5 199.2 19.2 0.705882352941177 28.8310115081769 0.453888888888889 0.163404255319149
"66" 165.1 100.9 199.2 19.2 0.647058823529412 38.885523924894 0.546111111111111 0.190287413280476
"67" 165.1 136.2 199.2 19.2 0.705882352941177 17.5045427013931 0.35 0.140969162995595
"68" 165.1 123.7 199.2 19.2 0.764705882352941 25.0757116898849 0.419444444444444 0.155214227970897
"69" 165.1 148.1 199.2 19.2 0.764705882352941 10.2967898243489 0.283888888888889 0.12964213369345
