"SCI" "RCI" "GER" "MSM*" "MIG"
"1" 0.2 -1201.18884318227 0.246900416762709 0.172064677483193 497.872861875307
"2" 0.3 -1544.02454195157 0.296518760690649 0.180116337283301 481.260339196608
"3" 0.2 -1026.26226742246 0.235693433990756 0.16483254611441 503.470919206312
"4" 0.1 -1275.22248739116 0.15045037284659 0.164140914789873 548.983666622134
"5" 0.1 -1531.97287207343 0.338338182095842 0.207158188189195 452.492636534467
"6" 0.1 -1180.45954430635 0.243556983393243 0.182246987570368 502.709785553436
"7" 0.3 -2137.21332113011 0.376241801162498 0.202311322398381 433.918754937954
"8" 0.3 -1197.84603642159 0.301360581090199 0.192701653059305 477.380140602936
"9" 0.2 -1320.96932249005 0.226366307217523 0.169435660323811 514.735080731798
"10" 0.2 -1342.19303381121 0.358158210538314 0.20522113743326 441.240867259754
"11" 0.1 -821.452140536035 0.405661351752658 0.206610276983736 413.417239716926
"12" 0.5 -1585.9614193543 0.549166506703172 0.252056216102378 339.047044644728
"13" 0.3 -919.25402698748 0.448142473648693 0.240242738176729 390.001567325254
"14" 0.2 -1047.36138424307 0.264916110560969 0.179035411613048 488.486924934012
"15" 0.4 -926.647390046821 0.571087994458582 0.276014205766038 327.211279585748
"16" 0.3 -738.491088785153 0.549665669710759 0.255876731694973 331.617580056253
"17" 0.2 -1226.62484905385 0.290700852125863 0.183548759793679 475.882599528767
"18" 0.3 -2157.06136504253 0.430710799416859 0.23501399794965 410.139802900108
"19" 0.1 -1194.3045699589 0.0912475468038834 0.147656745453074 573.29518607036
"20" 0.3 -840.321708052731 0.416162845677892 0.206793632132446 404.800421219021
"21" 0.2 -1386.78676880679 0.27328811037605 0.170359156666456 478.869141560188
"22" 0.2 -2304.4228608924 0.361115117522981 0.211887276932161 449.71710983638
"23" 0.4 -945.310241746179 0.549688296570985 0.254952477065017 330.133864312768
"24" 0.2 -2241.63436574689 0.315901737040185 0.191129253008113 467.940471571791
"25" 0.2 -924.76149476971 0.227940949006473 0.171560212332214 502.795217971658
"26" 0.1 -2322.45303911476 0.204467599916881 0.16055581333753 533.241010315134
"27" 0.2 -1065.3776424906 0.323643904620436 0.199847878441736 458.513622609342
"28" 0.3 -1539.82019736333 0.371369222821168 0.202320702323344 433.733364775179
"29" 0.3 -1291.33570965037 0.458792024104667 0.235488186775099 390.527045924356
"30" 0.3 -1370.68967284848 0.27500984719747 0.175868557831658 483.04827792088
"31" 0.2 -1253.89787436715 0.303074627155365 0.20128208702224 474.247884478355
"32" 0.4 -2072.29231115227 0.500216733929441 0.261605151470792 371.901754146267
"33" 0.1 -1423.87454246757 0.210353468383393 0.175135289338826 532.682207799479
"34" 0.4 -781.509755374445 0.322889160659954 0.187517039012592 450.584965778398
"35" 0.4 -1424.21403370943 0.424665620678661 0.212923801034579 408.773271016513
"36" 0.4 -908.463875433463 0.55145325462683 0.272152192134468 335.565016279288
"37" 0.3 -1923.43247932697 0.302546373526951 0.184359892542455 477.744179397647
"38" 0.2 -1063.45809687533 0.303132617890495 0.188421418602827 468.003528075444
"39" 0.1 -1632.1182510962 0.13212704968306 0.157678638077814 563.909352819307
"40" 0.4 -703.03120220515 0.502407868823669 0.237640796301273 359.378973883383
"41" 0.2 -999.954102177508 0.219339662130691 0.175391590097783 513.749675874342
"42" 0.3 -1624.66058942256 0.268091286850584 0.173959745514858 488.994132463087
"43" 0.2 -1160.48951684169 0.210544106222253 0.178383497763524 520.218580537779
"44" 0.3 -801.796604397594 0.284138985321499 0.182252044278477 473.735900476668
"45" 0.4 -1185.97634147747 0.375501866874281 0.20107116822897 431.72676644905
"46" 0.2 -3083.58326540176 0.339355701720733 0.18894891588915 463.731419330079
"47" 0.3 -864.873043278697 0.232559046506452 0.166059657601456 497.615941954043
"48" 0.2 -1749.39674617848 0.249758612005817 0.167442217284188 505.263686852986
"49" 0.3 -1181.24075707574 0.365047940668632 0.187508437363237 433.225743593671
"50" 0.2 -940.40190301012 0.462421766513705 0.225489655743863 385.207436661469
"51" 0.3 -1471.14086676797 0.300251332292985 0.173763288988805 472.993328810192
"52" 0.3 -1694.64496779113 0.395543380785118 0.216410074824201 426.555477386767
"53" 0.2 -1835.31776834226 0.123479956570213 0.150803321693864 564.213540266541
"54" 0.3 -1989.1452354344 0.354975530628889 0.195633508862629 448.755547463265
"55" 0.3 -1960.75780259959 0.280905456930849 0.1798573256048 485.785602007166
"56" 0.3 -956.199335717999 0.292206479890875 0.195501666765708 478.876474915303
"57" 0.3 -1039.07685956194 0.4445445060216 0.2275491002048 392.360981628897
"58" 0.3 -898.96764633568 0.333407614804026 0.20486363463545 455.638086589647
"59" 0.3 -2052.63042891588 0.294691115343992 0.179782264161507 470.051339180931
"60" 0.3 -962.23702968756 0.260126948392715 0.174308458016245 494.282042025156
"61" 0.3 -895.21866413762 0.595781463064432 0.296797889307528 315.863758662152
"62" 0.3 -936.574546298386 0.379322405927911 0.201813534900291 425.879900377148
"63" 0.5 -1316.26520764644 0.509520657080238 0.253033115331416 365.645854005555
"64" 0.3 -901.077813281454 0.433177255492176 0.218292885012454 398.995134102127
"65" 0.2 -1409.01429395498 0.202894280737274 0.163113059273679 523.511392448004
"66" 0.1 -1305.34529240783 0.347657334690362 0.198375530962305 450.469971863392
"67" 0.4 -1472.0772291794 0.461328460049413 0.229511678978056 387.285451157906
"68" 0.2 -2210.18160440805 0.233282012369585 0.170890224633426 511.850933170603
"69" 0.2 -1479.50381736856 0.262943926185644 0.187082236955485 502.538078302709
"70" 0.2 -1267.24898284124 0.486801453308283 0.232526113599281 372.875189227737
"71" 0.2 -860.717587722442 0.294137213003273 0.191277847400934 467.348902323218
"72" 0.3 -1433.83280976492 0.353147375557139 0.200105172819328 442.580145975636
"73" 0.3 -2125.96008647275 0.372504842005573 0.217843540154036 442.597310282756
"74" 0.3 -2076.17955259642 0.395027953821731 0.225884785399767 429.066706157385
"75" 0.3 -1311.08221324695 0.260342074672652 0.172897626992858 486.04241821799
"76" 0.3 -994.890881504828 0.511341147944994 0.25763162698442 359.257371261485
"77" 0.3 -1301.35477588083 0.363234264042425 0.205717883748331 447.314570076775
"78" 0.2 -2484.02723802221 0.121233909628181 0.151897517688196 570.615691210909
"79" 0.3 -1650.91422601382 0.418335016272211 0.217380934065186 409.155788530188
"80" 0.4 -2030.39912843293 0.259193343814186 0.173464316518687 500.578138814808
"81" 0.3 -3734.66568321401 0.2942646214294 0.187053285155388 477.13307166338
"82" 0 -2824.27688543042 0.131889205326577 0.15612471091746 582.688673428751
"83" 0.4 -1080.33986868403 0.534126048171139 0.265477757365214 349.568236417859
"84" 0.3 -2995.76415421735 0.257354442490833 0.167115576163643 510.519125354225
"85" 0.3 -1119.30567010755 0.38040275596651 0.192935525286406 423.380026274913
"86" 0.2 -2046.99113162049 0.214468062087119 0.163107311873132 524.008526593978
"87" 0.2 -655.812870742302 0.521423842484871 0.237890331326033 347.278056370691
"88" 0.4 -1840.08563826115 0.416571428325994 0.232295529977561 421.614655810914
"89" 0.5 -2307.33692530398 0.527035164898686 0.24247408455366 353.775150749583
"90" 0.3 -1409.04578195603 0.339456714816992 0.191902971821902 453.940570843769
"91" 0.4 -1924.67832755903 0.291685409327756 0.171583418821259 475.562762498472
"92" 0.3 -1694.65908540899 0.495519246462542 0.248612587238131 374.882743916723
"93" 0.5 -816.116909229605 0.706031934627419 0.353179204399567 251.59393941788
"94" 0.3 -1066.68284815383 0.355051462833535 0.207602417032899 441.898185537828
"95" 0.4 -1059.85272720865 0.488653692541782 0.234196364819327 369.702626320636
"96" 0.4 -2004.45930662973 0.567883490525194 0.294792516250502 336.676843243349
"97" 0.2 -2264.43892445236 0.261301143548159 0.174281817797231 499.65271569523
"98" 0.3 -1187.93288572894 0.289557222575439 0.185515846612606 481.246477442188
"99" 0.2 -1777.235122217 0.273652441392494 0.180868478656199 507.980580709951
"100" 0.3 -1425.84248872174 0.526487543933583 0.243724646013629 350.818585013389
"101" 0.4 -546.848759942376 0.63541683010882 0.293958503610024 285.050712912018
"102" 0 -1706.3387353386 0.0343185720466724 0.136631554757919 620.83013175702
"103" 0.3 -1675.59545373447 0.5123914341665 0.25081866417319 362.895111720911
"104" 0.4 -1020.75313857523 0.455873298244561 0.231680767672508 390.501430361883
