"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 187.5 897 1514 92.9 0.722222222222222 -378.4 0.434170712828091 0.103567447045708
"2" 187.5 1216.6 1514 92.9 0.833333333333333 -548.853333333333 0.209274505664626 0.0763603485122472
"3" 187.5 739.1 1514 92.9 0.611111111111111 -294.186666666667 0.545281823939202 0.125693410905155
"4" 187.5 572.4 1514 92.9 0.722222222222222 -205.28 0.662585321230033 0.162299091544375
"5" 187.5 847.4 1514 92.9 0.666666666666667 -351.946666666667 0.469073253113785 0.109629454802927
"6" 187.5 500.8 1514 92.9 0.777777777777778 -167.093333333333 0.712968826965027 0.185503194888179
"7" 187.5 308 1514 92.9 0.611111111111111 -64.2666666666667 0.848638378720709 0.301623376623377
"8" 187.5 557.8 1514 92.9 0.722222222222222 -197.493333333333 0.672859052846387 0.166547149515956
"9" 187.5 962 1514 92.9 0.666666666666667 -413.066666666667 0.388431496727887 0.0965696465696466
"10" 187.5 964.7 1514 92.9 0.833333333333333 -414.506666666667 0.386531560059109 0.0962993676790712
"11" 187.5 255.8 1514 92.9 0.611111111111111 -36.4266666666667 0.885370487650412 0.363174354964816
"12" 187.5 639.7 1514 92.9 0.722222222222222 -241.173333333333 0.615227640560129 0.145224323901829
"13" 187.5 547.8 1514 92.9 0.611111111111111 -192.16 0.679895855323341 0.169587440671778
"14" 187.5 927.6 1514 92.9 0.777777777777778 -394.72 0.41263809724861 0.10015092712376
"15" 187.5 724 1514 92.9 0.722222222222222 -286.133333333333 0.555907395679403 0.128314917127072
"16" 187.5 330.9 1514 92.9 0.722222222222222 -76.48 0.832524101048484 0.280749471139317
"17" 187.5 881.3 1514 92.9 0.722222222222222 -370.026666666667 0.445218492716909 0.105412458867582
"18" 187.5 991.2 1514 92.9 0.833333333333333 -428.64 0.36788403349518 0.093724778046812
"19" 187.5 1136.8 1514 92.9 0.777777777777778 -506.293333333333 0.265428189430723 0.0817206192821957
"20" 187.5 877.2 1514 92.9 0.722222222222222 -367.84 0.448103581732461 0.105905152758778
"21" 187.5 591.4 1514 92.9 0.666666666666667 -215.413333333333 0.64921539652382 0.157084883327697
"22" 187.5 797.1 1514 92.9 0.666666666666667 -325.12 0.504468369572866 0.11654748463179
"23" 187.5 582.6 1514 92.9 0.666666666666667 -210.72 0.655407782703539 0.159457603844834
"24" 187.5 639.7 1514 92.9 0.777777777777778 -241.173333333333 0.615227640560129 0.145224323901829
"25" 187.5 925.5 1514 92.9 0.833333333333333 -393.6 0.414115825768771 0.100378173960022
"26" 187.5 341.9 1514 92.9 0.666666666666667 -82.3466666666667 0.824783618323834 0.271716876279614
"27" 187.5 653.4 1514 92.9 0.777777777777778 -248.48 0.605587221166702 0.142179369452097
"28" 187.5 801.8 1514 92.9 0.666666666666667 -327.626666666667 0.501161072408697 0.115864305313046
"29" 187.5 653.9 1514 92.9 0.666666666666667 -248.746666666667 0.605235381042854 0.142070653005047
"30" 187.5 1135.2 1514 92.9 0.777777777777778 -505.44 0.266554077827035 0.0818357998590557
"31" 187.5 675.4 1514 92.9 0.722222222222222 -260.213333333333 0.590106255717402 0.13754811963281
"32" 187.5 406.3 1514 92.9 0.722222222222222 -116.693333333333 0.779466610372247 0.228648781688408
"33" 187.5 855.4 1514 92.9 0.777777777777778 -356.213333333333 0.463443811132221 0.108604161795651
"34" 187.5 468.3 1514 92.9 0.666666666666667 -149.76 0.735838435015129 0.19837710869101
"35" 187.5 848 1514 92.9 0.777777777777778 -352.266666666667 0.468651044965168 0.109551886792453
"36" 187.5 792.8 1514 92.9 0.722222222222222 -322.826666666667 0.507494194637956 0.11717961654894
"37" 187.5 876.8 1514 92.9 0.833333333333333 -367.626666666667 0.448385053831539 0.105953467153285
"38" 187.5 323.1 1514 92.9 0.555555555555556 -72.32 0.838012806980508 0.287527081398948
"39" 187.5 633 1514 92.9 0.666666666666667 -237.6 0.619942298219689 0.146761453396524
"40" 187.5 852.5 1514 92.9 0.666666666666667 -354.666666666667 0.465484483850538 0.108973607038123
"41" 187.5 602.3 1514 92.9 0.666666666666667 -221.226666666667 0.641545281823939 0.154242072057114
"42" 187.5 727.6 1514 92.9 0.722222222222222 -288.053333333333 0.5533741467877 0.127680043980209
"43" 187.5 1118.9 1514 92.9 0.833333333333333 -496.746666666667 0.278024065864471 0.0830279739029404
"44" 187.5 811.5 1514 92.9 0.777777777777778 -332.8 0.494335374006052 0.114479359211337
"45" 187.5 772.7 1514 92.9 0.666666666666667 -312.106666666667 0.521638167616635 0.12022777274492
"46" 187.5 623.7 1514 92.9 0.722222222222222 -232.64 0.626486524523256 0.148949815616482
"47" 187.5 818.9 1514 92.9 0.722222222222222 -336.746666666667 0.489128140173105 0.113444865062889
"48" 187.5 945.2 1514 92.9 0.722222222222222 -404.106666666667 0.40025332488917 0.0982860770207364
"49" 187.5 248 1514 92.9 0.666666666666667 -32.2666666666667 0.890859193582436 0.374596774193548
"50" 187.5 815.6 1514 92.9 0.722222222222222 -334.986666666667 0.4914502849905 0.113903874448259
"51" 187.5 305.3 1514 92.9 0.722222222222222 -62.8266666666667 0.850538315389487 0.304290861447756
"52" 187.5 874.5 1514 92.9 0.833333333333333 -366.4 0.450003518401238 0.106232132647227
"53" 187.5 679 1514 92.9 0.666666666666667 -262.133333333333 0.587573006825698 0.136818851251841
