"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 197.43 1581.46 2990.06 142.4 0.647058823529412 -701.023147444664 0.494651749155447 0.0900433776383848
"2" 197.43 1328.51 2990.06 142.4 0.647058823529412 -572.901787975485 0.583479067023451 0.107187751691745
"3" 197.43 1613.22 2990.06 142.4 0.735294117647059 -717.109861723142 0.483498732292479 0.0882706636416608
"4" 197.43 1483.86 2990.06 142.4 0.588235294117647 -651.587904573773 0.528925503746936 0.0959659267046756
"5" 197.43 1597.61 2990.06 142.4 0.647058823529412 -709.203261915616 0.488980426034007 0.0891331426318063
"6" 197.43 1358.06 2990.06 142.4 0.647058823529412 -587.869118168465 0.573102125956048 0.104855455576337
"7" 197.43 1440.91 2990.06 142.4 0.588235294117647 -629.833358658765 0.544008062760301 0.0988264360716492
"8" 197.43 1580.76 2990.06 142.4 0.705882352941177 -700.668591399483 0.494897565018296 0.0900832510944103
"9" 197.43 1808.79 2990.06 142.4 0.705882352941177 -816.167755660234 0.414821291867709 0.0787266625755339
"10" 197.43 1909.46 2990.06 142.4 0.764705882352941 -867.15798004356 0.379469459134869 0.0745760581525667
"11" 197.43 1370.76 2990.06 142.4 0.529411764705882 -594.301777845312 0.568642323872934 0.10388397677201
"12" 197.43 1738.51 2990.06 142.4 0.705882352941177 -780.570328724105 0.439501204497728 0.0819092211146327
"13" 197.43 1644.16 2990.06 142.4 0.676470588235294 -732.781238920124 0.472633671154562 0.0866095757103932
"14" 197.43 1583.51 2990.06 142.4 0.647058823529412 -702.061490148407 0.493931859842818 0.0899268081666677
"15" 197.43 1615.06 2990.06 142.4 0.617647058823529 -718.041837613331 0.482852587738705 0.0881700989436925
"16" 197.43 1513.26 2990.06 142.4 0.617647058823529 -666.479258471357 0.518601237507287 0.0941014762829917
"17" 197.43 1546.11 2990.06 142.4 0.647058823529412 -683.118067163045 0.507065450229311 0.0921021143385658
"18" 197.43 1521.66 2990.06 142.4 0.676470588235294 -670.733931013524 0.515651447153101 0.0935820091216172
"19" 197.43 1514.76 2990.06 142.4 0.735294117647059 -667.239021425315 0.518074489229754 0.0940082917425863
"20" 197.43 1623.36 2990.06 142.4 0.617647058823529 -722.245859291901 0.479937913936355 0.087719298245614
"21" 197.43 1745.46 2990.06 142.4 0.676470588235294 -784.090563744112 0.437060604145158 0.0815830783862134
"22" 197.43 1642.16 2990.06 142.4 0.647058823529412 -731.768221648179 0.473336002191273 0.0867150582160082
"23" 197.43 1538.56 2990.06 142.4 0.588235294117647 -679.293926961455 0.509716749892895 0.0925540765391015
"24" 197.43 1823.92 2990.06 142.4 0.676470588235294 -823.831231322494 0.409508157574991 0.0780735997192859
"25" 197.43 1563.96 2990.06 142.4 0.705882352941177 -692.15924631515 0.500797145726667 0.0910509220184659
"26" 197.43 1414.21 2990.06 142.4 0.558823529411765 -616.309578078306 0.553384182100391 0.100692259282568
"27" 197.43 1410.96 2990.06 142.4 0.617647058823529 -614.663425011396 0.554525470035046 0.100924193456937
"28" 197.43 1692.91 2990.06 142.4 0.647058823529412 -757.47353492377 0.455514352134735 0.0841155170682434
"29" 197.43 1720.21 2990.06 142.4 0.676470588235294 -771.301220685813 0.445927533483632 0.082780590741828
"30" 197.43 1336.66 2990.06 142.4 0.705882352941177 -577.029833358659 0.580617068048854 0.106534197178041
"31" 197.43 1549.21 2990.06 142.4 0.588235294117647 -684.688243934559 0.505976837122409 0.0919178161772775
"32" 197.43 1694.36 2990.06 142.4 0.705882352941177 -758.20797244593 0.45500516213312 0.0840435326612998
"33" 197.43 1699.26 2990.06 142.4 0.735294117647059 -760.689864762194 0.453284451093178 0.0838011840448195
"34" 197.43 1761.02 2990.06 142.4 0.705882352941177 -791.97183811984 0.431596468679547 0.0808622275726568
"35" 197.43 1632.91 2990.06 142.4 0.676470588235294 -727.083016765436 0.476584283236061 0.0872062759123283
"36" 197.43 1616.66 2990.06 142.4 0.735294117647059 -718.852251430887 0.482290722909336 0.0880828374549998
"37" 197.43 1421.76 2990.06 142.4 0.617647058823529 -620.133718279897 0.550732882436808 0.100157551204141
"38" 197.43 1569.71 2990.06 142.4 0.647058823529412 -695.07167097199 0.498777943996123 0.0907173936587013
"39" 197.43 1981.36 2990.06 142.4 0.735294117647059 -903.575950969964 0.354220658365114 0.0718698267856422
"40" 197.43 1274.74 2990.06 142.4 0.558823529411765 -545.666818619258 0.602361236945422 0.111709054395406
"41" 197.43 1607.71 2990.06 142.4 0.647058823529412 -714.318999138935 0.485433654298617 0.0885731879505632
"42" 197.43 1959.16 2990.06 142.4 0.647058823529412 -892.33145925138 0.362016532872604 0.0726842116008902
"43" 197.43 1769.66 2990.06 142.4 0.676470588235294 -796.34807273464 0.428562398600957 0.0804674344224314
"44" 197.43 1493.86 2990.06 142.4 0.676470588235294 -656.652990933496 0.525413848563382 0.0953235242927717
"45" 197.43 1212.11 2990.06 142.4 0.617647058823529 -513.944182748316 0.624354733360022 0.117481086700052
"46" 197.43 1712.76 2990.06 142.4 0.647058823529412 -767.527731347819 0.44854371659538 0.0831406618557183
"47" 197.43 1573.06 2990.06 142.4 0.676470588235294 -696.768474902497 0.497601539509632 0.0905242012383507
"48" 197.43 1853.16 2990.06 142.4 0.676470588235294 -838.641543838322 0.399240077818279 0.0768417190096916
"49" 197.43 1371.96 2990.06 142.4 0.676470588235294 -594.909588208479 0.568220925250908 0.103793113501851
"50" 197.43 1931.16 2990.06 142.4 0.735294117647059 -878.149217444157 0.371849167386556 0.0737380641686862
"51" 197.43 1816.41 2990.06 142.4 0.735294117647059 -820.027351466343 0.412145410617841 0.0783963972891583
"52" 197.43 1564.66 2990.06 142.4 0.705882352941177 -692.51380236033 0.500551329863818 0.0910101875167768
"53" 197.43 1357.06 2990.06 142.4 0.647058823529412 -587.362609532493 0.573453291474403 0.104932722208303
"54" 197.43 1393.99 2990.06 142.4 0.617647058823529 -606.067973458948 0.560484748881538 0.10215281314787
"55" 197.43 1645.77 2990.06 142.4 0.588235294117647 -733.596717824039 0.47206829467001 0.0865248485511341
"56" 197.43 1421.64 2990.06 142.4 0.676470588235294 -620.07293724358 0.55077502229901 0.100166005458485
"57" 197.43 1761.67 2990.06 142.4 0.588235294117647 -792.301068733222 0.431368211092616 0.0808323919916897
"58" 197.43 1489.06 2990.06 142.4 0.647058823529412 -654.221749480829 0.527099443051488 0.0956308006393295
"59" 197.43 1658.86 2990.06 142.4 0.676470588235294 -740.226915868916 0.467471538034737 0.0858420843229688
"60" 197.43 1620.76 2990.06 142.4 0.676470588235294 -720.928936838373 0.480850944284079 0.0878600162886547
"61" 197.43 1638.06 2990.06 142.4 0.676470588235294 -729.691536240693 0.47477578081653 0.086932102609184
"62" 197.43 1727.86 2990.06 142.4 0.647058823529412 -775.176011751 0.443241117268213 0.0824140844744366
"63" 197.43 1762.42 2990.06 142.4 0.647058823529412 -792.680950210201 0.43110483695385 0.0807979936677977
"64" 197.43 1720.36 2990.06 142.4 0.735294117647059 -771.377196981209 0.445874858655879 0.0827733730149504
"65" 197.43 1536.36 2990.06 142.4 0.617647058823529 -678.179607962316 0.510489314033276 0.0926866099091359
"66" 197.43 1462.79 2990.06 142.4 0.676470588235294 -640.915767613838 0.536324561218685 0.0973482181311056
"67" 197.43 1291.76 2990.06 142.4 0.617647058823529 -554.287595603505 0.596384399823013 0.110237195763919
"68" 197.43 1436.51 2990.06 142.4 0.617647058823529 -627.604720660487 0.545553191041065 0.099129139372507
"69" 197.43 1819.16 2990.06 142.4 0.705882352941177 -821.420250215266 0.411179705442363 0.0782778864970646
"70" 197.43 1342.31 2990.06 142.4 0.647058823529412 -579.891607151902 0.578632982870146 0.106085777502961
"71" 197.43 1649.26 2990.06 142.4 0.735294117647059 -735.364432963582 0.470842727010949 0.086341753271164
"72" 197.43 1454.43 2990.06 142.4 0.676470588235294 -636.68135541711 0.539260304952136 0.0979077714293572
"73" 197.43 1537.66 2990.06 142.4 0.647058823529412 -678.83806918908 0.510032798859414 0.0926082488976757
"74" 197.43 1558.36 2990.06 142.4 0.647058823529412 -689.322797953705 0.502763672629457 0.0913781154547088
"75" 197.43 1833.16 2990.06 142.4 0.794117647058823 -828.511371118878 0.406263388185387 0.077680071570403
"76" 197.43 1722.51 2990.06 142.4 0.705882352941177 -772.466190548549 0.445119852791415 0.0826700570678835
"77" 197.43 1596.17 2990.06 142.4 0.705882352941177 -708.473889479816 0.489486104380439 0.0892135549471548
"78" 197.43 1682.96 2990.06 142.4 0.705882352941177 -752.433773995847 0.459008449042372 0.0846128250225793
"79" 197.43 1514.11 2990.06 142.4 0.705882352941177 -666.909790811933 0.518302746816685 0.094048649041351
"80" 197.43 1539.56 2990.06 142.4 0.735294117647059 -679.800435597427 0.509365584374539 0.0924939593130505
"81" 197.43 1631.62 2990.06 142.4 0.588235294117647 -726.429620625032 0.477037286754739 0.0872752233976048
"82" 197.43 1659.59 2990.06 142.4 0.647058823529412 -740.596667173175 0.467215187206338 0.0858043251646491
"83" 197.43 1820.11 2990.06 142.4 0.647058823529412 -821.90143341944 0.410846098199925 0.0782370296300773
"84" 197.43 2002.96 2990.06 142.4 0.735294117647059 -914.516537506964 0.346635483168637 0.0710947797260055
"85" 197.43 1183.71 2990.06 142.4 0.5 -499.559337486704 0.634327834081316 0.120299735577126
"86" 197.43 1539.11 2990.06 142.4 0.705882352941177 -679.572506711239 0.509523608857799 0.0925210023974894
"87" 197.43 1800.26 2990.06 142.4 0.647058823529412 -811.847236995391 0.417816733739281 0.0790996856009687
"88" 197.43 1385.86 2990.06 142.4 0.735294117647059 -601.950058248493 0.563339724545767 0.102752081739858
"89" 197.43 1153.96 2990.06 142.4 0.617647058823529 -484.49070556653 0.64477500825239 0.123401157752435
"90" 197.43 1560.16 2990.06 142.4 0.588235294117647 -690.234513498455 0.502131574696417 0.0912726899805148
"91" 197.43 1936.96 2990.06 142.4 0.705882352941177 -881.086967532797 0.369812407380094 0.073517264166529
"92" 197.43 1362.96 2990.06 142.4 0.647058823529412 -590.351010484729 0.571381414916107 0.104478487996713
"93" 197.43 1564.26 2990.06 142.4 0.735294117647059 -692.311198905941 0.50069179607116 0.0910334599107565
"94" 197.43 1560.66 2990.06 142.4 0.558823529411765 -690.487767816441 0.50195599193724 0.0912434482847001
"95" 197.43 1687.21 2990.06 142.4 0.647058823529412 -754.586435698729 0.457515995589361 0.0843996894281091
"96" 197.43 1678.96 2990.06 142.4 0.676470588235294 -750.407739451958 0.460413111115793 0.0848144089198075
"97" 197.43 1250.47 2990.06 142.4 0.588235294117647 -533.373854024211 0.610884024075908 0.113877182179501
"98" 197.43 1329.66 2990.06 142.4 0.617647058823529 -573.484272906853 0.583075226677342 0.107095046854083
"99" 197.43 1691.07 2990.06 142.4 0.676470588235294 -756.541559033582 0.456160496688509 0.0842070405128114
"100" 197.43 1490.26 2990.06 142.4 0.647058823529412 -654.829559843995 0.526678044429461 0.0955537959819092
"101" 197.43 1558.76 2990.06 142.4 0.647058823529412 -689.525401408094 0.502623206422115 0.0913546665298057
"102" 197.43 1298.19 2990.06 142.4 0.558823529411765 -557.544446132807 0.594126405539987 0.1096911854197
"103" 197.43 1697.06 2990.06 142.4 0.676470588235294 -759.575545763055 0.45405701523356 0.0839098205131227
"104" 197.43 1274.99 2990.06 142.4 0.617647058823529 -545.793445778251 0.602273445565833 0.111687150487455
"105" 197.43 1598.16 2990.06 142.4 0.617647058823529 -709.4818416654 0.488787284998911 0.0891024678380137
"106" 197.43 1835.66 2990.06 142.4 0.676470588235294 -829.777642708808 0.405385474389499 0.0775742784611529
"107" 197.43 2179.16 2990.06 142.4 0.735294117647059 -1003.76335916527 0.284760118834411 0.0653462802180657
"108" 197.43 1445.91 2990.06 142.4 0.558823529411765 -632.365901838626 0.542252235168524 0.0984846913016716
