"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 106.53 460.5 781.2 97.1 0.571428571428571 -332.272599267812 0.468791112410466 0.21085776330076
"2" 106.53 596.7 781.2 97.1 0.642857142857143 -460.123908758096 0.269697412658968 0.162728339198927
"3" 106.53 530.4 781.2 97.1 0.5 -397.887918896085 0.366613068264873 0.183069381598793
"4" 106.53 587.8 781.2 97.1 0.785714285714286 -451.769454613724 0.28270720654875 0.165192242259272
"5" 106.53 627.9 781.2 97.1 0.714285714285714 -489.411433399042 0.224090045315012 0.154642458990285
"6" 106.53 624.6 781.2 97.1 0.642857142857143 -486.313714446635 0.228913901476392 0.155459494076209
"7" 106.53 583.8 781.2 97.1 0.642857142857143 -448.01464376232 0.28855430492618 0.166324083590271
"8" 106.53 490.6 781.2 97.1 0.714285714285714 -360.527550924622 0.424791697120304 0.19792091316755
"9" 106.53 558.2 781.2 97.1 0.571428571428571 -423.983854313339 0.325975734541733 0.173951988534575
"10" 106.53 591.5 781.2 97.1 0.571428571428571 -455.242654651272 0.277298640549627 0.164158918005072
"11" 106.53 514.6 781.2 97.1 0.642857142857143 -383.056416033042 0.389709106855722 0.188690244850369
"12" 106.53 642.6 781.2 97.1 0.642857142857143 -503.21036327795 0.202601958777956 0.151104886399004
"13" 106.53 585.3 781.2 97.1 0.785714285714286 -449.422697831597 0.286361643034644 0.165897830172561
"14" 106.53 527 781.2 97.1 0.714285714285714 -394.696329672393 0.371583101885689 0.184250474383302
"15" 106.53 574.8 781.2 97.1 0.714285714285714 -439.566319346663 0.301710276275398 0.16892832289492
"16" 106.53 597.6 781.2 97.1 0.642857142857143 -460.968741199662 0.268381815524046 0.162483266398929
"17" 106.53 585.9 781.2 97.1 0.714285714285714 -449.985919459307 0.285484578278029 0.165727939921488
"18" 106.53 552.6 781.2 97.1 0.714285714285714 -418.727119121374 0.334161672270136 0.175714802750633
"19" 106.53 618 781.2 97.1 0.714285714285714 -480.118276541819 0.238561613799152 0.157119741100324
"20" 106.53 555 781.2 97.1 0.714285714285714 -420.980005632216 0.330653413243678 0.174954954954955
"21" 106.53 587.4 781.2 97.1 0.642857142857143 -451.393973528583 0.283291916386493 0.165304732720463
"22" 106.53 587.6 781.2 97.1 0.714285714285714 -451.581714071153 0.282999561467622 0.165248468345813
"23" 106.53 532.1 781.2 97.1 0.785714285714286 -399.483713507932 0.364128051454466 0.182484495395602
"24" 106.53 645.7 781.2 97.1 0.785714285714286 -506.120341687787 0.198070457535448 0.1503794331733
"25" 106.53 670.5 781.2 97.1 0.785714285714286 -529.400168966488 0.161818447595381 0.144817300521999
"26" 106.53 623.8 781.2 97.1 0.714285714285714 -485.562752276354 0.230083321151878 0.15565886502084
"27" 106.53 633.3 781.2 97.1 0.785714285714286 -494.480428048437 0.216196462505481 0.153323859150482
"28" 106.53 551.4 781.2 97.1 0.714285714285714 -417.600675865953 0.335915801783365 0.176097207109177
"29" 106.53 565.7 781.2 97.1 0.642857142857143 -431.02412465972 0.315012425084052 0.171645748630016
