"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 465.06 142.44 205.44 21.44 0.884615384615385 69.371693974971 0.342391304347826 0.15051951698961
"2" 465.06 151.44 205.44 21.44 0.807692307692308 67.4364598116372 0.293478260869565 0.141574220813523
"3" 465.06 151.44 205.44 21.44 0.846153846153846 67.4364598116372 0.293478260869565 0.141574220813523
"4" 465.06 178.44 205.44 21.44 0.884615384615385 61.6307573216359 0.146739130434783 0.120152432190092
"5" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"6" 465.06 160.44 205.44 21.44 0.846153846153846 65.5012256483034 0.244565217391304 0.133632510595861
"7" 465.06 151.44 205.44 21.44 0.923076923076923 67.4364598116372 0.293478260869565 0.141574220813523
"8" 465.06 151.44 205.44 21.44 0.923076923076923 67.4364598116372 0.293478260869565 0.141574220813523
"9" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
"10" 465.06 142.44 205.44 21.44 0.923076923076923 69.371693974971 0.342391304347826 0.15051951698961
"11" 465.06 151.44 205.44 21.44 0.884615384615385 67.4364598116372 0.293478260869565 0.141574220813523
"12" 465.06 169.44 205.44 21.44 0.884615384615385 63.5659914849697 0.195652173913043 0.126534466477809
"13" 465.06 205.44 205.44 21.44 1 55.8250548316346 0 0.104361370716511
"14" 465.06 151.44 205.44 21.44 0.846153846153846 67.4364598116372 0.293478260869565 0.141574220813523
"15" 465.06 124.44 205.44 21.44 0.846153846153846 73.2421623016385 0.440217391304348 0.172291867566699
"16" 465.06 142.44 205.44 21.44 0.807692307692308 69.371693974971 0.342391304347826 0.15051951698961
"17" 465.06 142.44 205.44 21.44 0.884615384615385 69.371693974971 0.342391304347826 0.15051951698961
"18" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
"19" 465.06 169.44 205.44 21.44 0.923076923076923 63.5659914849697 0.195652173913043 0.126534466477809
"20" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
"21" 465.06 151.44 205.44 21.44 0.884615384615385 67.4364598116372 0.293478260869565 0.141574220813523
"22" 465.06 115.44 205.44 21.44 0.884615384615385 75.1773964649723 0.489130434782609 0.185724185724186
"23" 465.06 169.44 205.44 21.44 0.884615384615385 63.5659914849697 0.195652173913043 0.126534466477809
"24" 465.06 169.44 205.44 21.44 0.961538461538462 63.5659914849697 0.195652173913043 0.126534466477809
"25" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
"26" 465.06 160.44 205.44 21.44 0.884615384615385 65.5012256483034 0.244565217391304 0.133632510595861
"27" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"28" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"29" 465.06 160.44 205.44 21.44 0.846153846153846 65.5012256483034 0.244565217391304 0.133632510595861
"30" 465.06 151.44 205.44 21.44 0.846153846153846 67.4364598116372 0.293478260869565 0.141574220813523
"31" 465.06 133.44 205.44 21.44 0.884615384615385 71.3069281383047 0.391304347826087 0.160671462829736
"32" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
"33" 465.06 142.44 205.44 21.44 0.884615384615385 69.371693974971 0.342391304347826 0.15051951698961
"34" 465.06 151.44 205.44 21.44 0.923076923076923 67.4364598116372 0.293478260869565 0.141574220813523
"35" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"36" 465.06 124.44 205.44 21.44 0.923076923076923 73.2421623016385 0.440217391304348 0.172291867566699
"37" 465.06 160.44 205.44 21.44 0.846153846153846 65.5012256483034 0.244565217391304 0.133632510595861
"38" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"39" 465.06 133.44 205.44 21.44 0.923076923076923 71.3069281383047 0.391304347826087 0.160671462829736
"40" 465.06 135.94 205.44 21.44 0.807692307692308 70.7693630929342 0.377717391304348 0.157716639693983
"41" 465.06 178.44 205.44 21.44 0.884615384615385 61.6307573216359 0.146739130434783 0.120152432190092
"42" 465.06 169.44 205.44 21.44 0.884615384615385 63.5659914849697 0.195652173913043 0.126534466477809
"43" 465.06 187.44 205.44 21.44 0.923076923076923 59.6955231583022 0.0978260869565217 0.114383269312847
"44" 465.06 160.44 205.44 21.44 0.884615384615385 65.5012256483034 0.244565217391304 0.133632510595861
"45" 465.06 142.44 205.44 21.44 0.884615384615385 69.371693974971 0.342391304347826 0.15051951698961
"46" 465.06 169.44 205.44 21.44 0.884615384615385 63.5659914849697 0.195652173913043 0.126534466477809
"47" 465.06 151.44 205.44 21.44 0.846153846153846 67.4364598116372 0.293478260869565 0.141574220813523
"48" 465.06 142.44 205.44 21.44 0.961538461538462 69.371693974971 0.342391304347826 0.15051951698961
"49" 465.06 169.44 205.44 21.44 0.884615384615385 63.5659914849697 0.195652173913043 0.126534466477809
"50" 465.06 196.44 205.44 21.44 0.961538461538462 57.7602889949684 0.0489130434782609 0.109142740785991
"51" 465.06 196.44 205.44 21.44 0.961538461538462 57.7602889949684 0.0489130434782609 0.109142740785991
"52" 465.06 178.44 205.44 21.44 0.923076923076923 61.6307573216359 0.146739130434783 0.120152432190092
"53" 465.06 169.44 205.44 21.44 0.846153846153846 63.5659914849697 0.195652173913043 0.126534466477809
