"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 72.1 551.9 906 155.9 0.555555555555556 -665.464632454924 0.472070390614585 0.282478709911216
"2" 72.1 559.1 906 155.9 0.666666666666667 -675.450762829403 0.462471670443941 0.278840994455375
"3" 72.1 476.6 906 155.9 0.444444444444444 -561.026352288488 0.572457005732569 0.327108686529585
"4" 72.1 515.7 906 155.9 0.444444444444444 -615.256588072122 0.520330622583655 0.302307543145239
"5" 72.1 459 906 155.9 0.555555555555556 -536.615811373093 0.595920543927476 0.339651416122004
"6" 72.1 380.8 906 155.9 0.333333333333333 -428.155339805825 0.700173310225303 0.409401260504202
"7" 72.1 543.7 906 155.9 0.666666666666667 -654.091539528433 0.483002266364485 0.286739010483723
"8" 72.1 457.3 906 155.9 0.555555555555556 -534.257975034674 0.598186908412212 0.340914060791603
"9" 72.1 439.7 906 155.9 0.555555555555556 -509.847434119279 0.621650446607119 0.354559927223107
"10" 72.1 420.6 906 155.9 0.555555555555556 -483.356449375867 0.647113718170911 0.370660960532573
"11" 72.1 507.6 906 155.9 0.555555555555556 -604.022191400832 0.53112918277563 0.307131599684791
"12" 72.1 486.1 906 155.9 0.555555555555556 -574.202496532593 0.559792027729636 0.320715902077762
"13" 72.1 496.5 906 155.9 0.555555555555556 -588.626907073509 0.545927209705372 0.313997985901309
"14" 72.1 432.5 906 155.9 0.444444444444444 -499.861303744799 0.631249166777763 0.360462427745665
"15" 72.1 476.6 906 155.9 0.444444444444444 -561.026352288488 0.572457005732569 0.327108686529585
"16" 72.1 422.8 906 155.9 0.555555555555556 -486.407766990291 0.644180775896547 0.368732261116367
"17" 72.1 571.1 906 155.9 0.666666666666667 -692.094313453537 0.446473803492867 0.272981964629662
"18" 72.1 451.7 906 155.9 0.666666666666667 -526.490984743412 0.605652579656046 0.345140580030994
"19" 72.1 397.8 906 155.9 0.444444444444444 -451.733703190014 0.67750966537795 0.391905480140774
"20" 72.1 447.1 906 155.9 0.555555555555556 -520.110957004161 0.611785095320624 0.348691567881906
