"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*"
"1" 46.6653 710.461 1101.933 55.8 0.772727272727273 -1422.46101492972 0.37420863312791 0.0785405532464132
"2" 46.6653 714.709 1101.933 55.8 0.681818181818182 -1431.56413866406 0.370147963977812 0.0780737335055246
"3" 46.6653 686.641 1101.933 55.8 0.772727272727273 -1371.41666291656 0.396978204492163 0.0812651735040582
"4" 46.6653 549.849 1101.933 55.8 0.681818181818182 -1078.28236398352 0.527737868894299 0.1014824069881
"5" 46.6653 514.733 1101.933 55.8 0.545454545454545 -1003.03158878224 0.56130530248066 0.108405717138788
"6" 46.6653 564.617 1101.933 55.8 0.727272727272727 -1109.92900506372 0.513621117009023 0.098828055124093
"7" 46.6653 685.94 1101.933 55.8 0.772727272727273 -1369.9144760668 0.397648291374041 0.0813482228766364
"8" 46.6653 544.472 1101.933 55.8 0.545454545454545 -1066.75988368231 0.532877750725768 0.102484608942241
"9" 46.6653 694.727 1101.933 55.8 0.727272727272727 -1388.74431322632 0.389248785766246 0.0803193196752106
"10" 46.6653 751.211 1101.933 55.8 0.727272727272727 -1509.78500084645 0.335255651050105 0.0742800624591493
"11" 46.6653 860.921 1101.933 55.8 0.772727272727273 -1744.88474305319 0.230383708381248 0.064814309326872
"12" 46.6653 585.819 1101.933 55.8 0.772727272727273 -1155.36319277922 0.493354095511756 0.0952512636155536
"13" 46.6653 456.283 1101.933 55.8 0.772727272727273 -877.777920639104 0.617177739350542 0.122292524595481
"14" 46.6653 776.091 1101.933 55.8 0.772727272727273 -1563.1008479534 0.311472824201129 0.0718987850651534
"15" 46.6653 662.532 1101.933 55.8 0.681818181818182 -1319.75300705235 0.420024031361213 0.0842223469960696
"16" 46.6653 640.284 1101.933 55.8 0.681818181818182 -1272.07732512166 0.441290925723593 0.0871488277077047
"17" 46.6653 669.667 1101.933 55.8 0.681818181818182 -1335.0427405374 0.413203674867345 0.0833249958561494
"18" 46.6653 753.067 1101.933 55.8 0.772727272727273 -1513.76226018048 0.333481498050439 0.0740969926978609
