"Taxon" "MaxMa" "MinMa"
"Alligator_sinensis" "3.6" "2.588"
"Melanosuchus_niger" "0" "0"
"Poleosuchus_trigonatus" "0" "0"
"Alligator_mississippiensis" "10.3" "4.9"
"Alligator_mississippiensis" "10.3" "4.9"
"Alligator_mississippiensis" "4.9" "0.3"
"Alligator_mississippiensis" "4.9" "0.3"
"Caiman_latirostris" "9" "6.8"
"Caiman_latirostris" "9" "6.8"
"Caiman_latirostris" "11.608" "5.333"
"Paleosuchus_palpebrosus" "0" "0"
"Caiman_crocodilus" "0" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.126" "0.0117"
"Crocodylus_rhombifer" "2.588" "0.0117"
"Crocodylus_rhombifer" "2.588" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "2.588" "0"
"Crocodylus_rhombifer" "2.588" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "0.126" "0"
"Crocodylus_rhombifer" "0.0117" "0"
"Crocodylus_rhombifer" "2.588" "0.0117"
"Gavialis_gangeticus" "2.588" "0"
"Gavialis_gangeticus" "5.333" "0.0117"
"Gavialis_gangeticus" "2.588" "0.781"
"Gavialis_gangeticus" "2.588" "0.781"
"Tomistama_schlegelit" "33.9" "0"
"Tomistama_schlegelit" "0" "0"
