"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.636363636363636 -105.97609561753 0.928551825084622 0.622340425531915 0.00129251518835101 0.00947630199055092 0.0039356743962593 5.64736644708504e-07 1 1 206.8 0 1
"tree_2" 0.454545454545455 -130.97609561753 0.905589607538194 0.554980595084088 0.0781611737481384 0.0102931926062901 0.00754178693897499 2.17621448616775e-05 1 1 231.9 0 1
"tree_3" 0.545454545454545 -140.737051792829 0.89662427957186 0.532478278858089 0.0136014070347399 0.0106284289117668 0.00942221366030516 6.38632398062202e-05 1 1 241.7 0 1
"tree_4" 0.545454545454545 -127.390438247012 0.908882993321745 0.563731931668857 0.0136014070347399 0.0101723807750779 0.00692230400049746 1.40559554296512e-05 1 1 228.3 0 1
"tree_5" 0.545454545454545 -140.737051792829 0.89662427957186 0.532478278858089 0.0136014070347399 0.0106284289117668 0.00942221366030516 6.38632398062202e-05 1 1 241.7 0 1
"tree_6" 0.454545454545455 -135.059760956175 0.901838807062483 0.545338983050847 0.0781611737481384 0.0104323060047417 0.0082931479802308 3.48027647057414e-05 1 1 236 0 1
"tree_7" 0.363636363636364 -140.737051792829 0.89662427957186 0.532478278858089 0.269958607115931 0.0106284289117668 0.00942221366030516 6.38632398062202e-05 1 1 241.7 0 1
"tree_8" 0.454545454545455 -119.721115537849 0.915927179581008 0.583408884859474 0.0781611737481384 0.0099181230427479 0.00571760944663466 5.05780870484898e-06 1 1 220.6 0 1
"tree_9" 0.363636363636364 -163.745019920319 0.875491720794072 0.486027190332326 0.269958607115931 0.011456485694568 0.0151033728068915 0.000480300214039297 1 1 264.8 0 1
"tree_10" 0.636363636363636 -127.390438247012 0.908882993321745 0.563731931668857 0.00129251518835101 0.0101723807750779 0.00692230400049746 1.40559554296512e-05 1 1 228.3 0 1
"tree_11" 0.454545454545455 -117.729083665339 0.917756838349648 0.588746569075938 0.0781611737481384 0.00985299680192223 0.00543037293205472 3.79629876787365e-06 1 1 218.6 0 1
"tree_12" 0.545454545454545 -129.382470119522 0.907053334553106 0.558836300477638 0.0136014070347399 0.0102393448521135 0.0072618971236899 1.79731553330507e-05 1 1 230.3 0 1
"tree_13" 0.545454545454545 -113.645418326693 0.921507638825359 0.6 0.0136014070347399 0.00972065459174069 0.00487310053802575 2.04462222973187e-06 1 1 214.5 0 1
"tree_14" 0.363636363636364 -144.322709163347 0.893330893788308 0.524663677130045 0.269958607115931 0.010753944000289 0.010187980672325 9.13861393828278e-05 1 1 245.3 0 1
