"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.357142857142857 -264.14476388361 0.776179746453053 0.292168063707688 0.456670604235564 0.0186627730310096 0.901512861869209 0.873679115360152 0.132 0.247255409800148 305.646 0.868 1
"tree_2" 0.357142857142857 -269.124790165759 0.771855337128054 0.288226294758994 0.456670604235564 0.0194166968178263 0.918556195482188 0.88939222591409 0.11 0.228182366017497 309.826 0.89 1
"tree_3" 0.428571428571429 -230.654682833087 0.805260881889829 0.321760059956186 0.193932339306268 0.0142121674780978 0.713097481384295 0.711463432366193 0.379 0.375519347773906 277.536 0.621 1
"tree_4" 0.357142857142857 -290.045666126171 0.753688679772317 0.27276670352428 0.456670604235564 0.0228726700900382 0.966376559608893 0.937940981601094 0.03 0.148057330413826 327.386 0.97 1
"tree_5" 0.357142857142857 -269.124790165759 0.771855337128054 0.288226294758994 0.456670604235564 0.0194166968178263 0.918556195482188 0.88939222591409 0.11 0.228182366017497 309.826 0.89 1
"tree_6" 0.428571428571429 -292.559507144193 0.751505784156109 0.271019982033166 0.193932339306268 0.0233208619135984 0.970047508036523 0.942207875725682 0.027 0.138429549939809 329.496 0.973 1
"tree_7" 0.357142857142857 -356.489700995886 0.695991955357198 0.233064339329151 0.456670604235564 0.0374484642442847 0.999172756316353 0.99117119232045 0 0 383.156 1 1
"tree_8" 0.357142857142857 -351.164170497991 0.700616383510965 0.235815424916686 0.456670604235564 0.0360521584898599 0.998831226893521 0.98964951423593 0 0 378.686 1 1
"tree_9" 0.428571428571429 -310.582913267719 0.73585514677128 0.259122986211059 0.193932339306268 0.0267555085450355 0.987656210333262 0.965608887220133 0.008 0.0694015579914977 344.624 0.992 1
"tree_10" 0.428571428571429 -278.608285191094 0.763620337552219 0.281006715210865 0.193932339306268 0.0209240749851409 0.944515528331896 0.91457462674465 0.067 0.191861450106038 317.786 0.933 1
"tree_11" 0.357142857142857 -248.203914205346 0.790021994483792 0.305543580163276 0.456670604235564 0.0164148268995534 0.82854908336907 0.809755451752205 0.234 0.308307401621168 292.266 0.766 1
