"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 99 735.5 892.7 92.9 0.833333333333333 -642.929292929293 0.196549137284321 0.126308633582597 0.11885247750215 0.916614952207342 0.913214617230881 0.861175501276862 0.086 0.20183997769724 0.915 1
"tree_2" 99 182.8 892.7 92.9 0.833333333333333 -84.6464646464646 0.887596899224806 0.508205689277899 0.11885247750215 0.0119116465510117 0.0087003002878094 1.62396181422344e-05 0.997 0.972260942291609 0.003 1
"tree_3" 99 252.7 892.7 92.9 0.75 -155.252525252525 0.800200050012503 0.367629600316581 0.416201789212524 0.0359868652612915 0.0369049653504984 0.00768472140015493 0.968 0.874825759687761 0.033 1
"tree_4" 99 379.3 892.7 92.9 0.666666666666667 -283.131313131313 0.641910477619405 0.244924861587134 0.742910202009568 0.167293839071926 0.178146058988058 0.213356739486517 0.816 0.698355171452467 0.184 1
"tree_5" 99 312.8 892.7 92.9 0.75 -215.959595959596 0.725056264066017 0.296994884910486 0.416201789212524 0.0802802070673917 0.0873022129723106 0.0656385256556109 0.906 0.791051017563423 0.094 1
"tree_6" 99 386.5 892.7 92.9 0.666666666666667 -290.40404040404 0.632908227056764 0.240362225097025 0.742910202009568 0.179450269961023 0.190252868368903 0.232693686276128 0.793 0.688318929467522 0.209 1
"tree_7" 99 388.5 892.7 92.9 0.75 -292.424242424242 0.630407601900475 0.239124839124839 0.416201789212524 0.182923233164897 0.193691942322283 0.238123295438861 0.788 0.685531084471703 0.213 1
"tree_8" 99 315.5 892.7 92.9 0.666666666666667 -218.686868686869 0.721680420105026 0.29445324881141 0.742910202009568 0.0829659164951109 0.0902488160769151 0.0700839921323408 0.899 0.787287426819069 0.102 1
"tree_9" 99 315.5 892.7 92.9 0.75 -218.686868686869 0.721680420105026 0.29445324881141 0.416201789212524 0.0829659164951109 0.0902488160769151 0.0700839921323408 0.899 0.787287426819069 0.102 1
"tree_10" 99 373.1 892.7 92.9 0.666666666666667 -276.868686868687 0.649662415603901 0.248994907531493 0.742910202009568 0.157261635331056 0.168068364382934 0.197021150925524 0.833 0.706997490939504 0.168 1
"tree_11" 99 305.6 892.7 92.9 0.666666666666667 -208.686868686869 0.734058514628657 0.303992146596859 0.742910202009568 0.0734398487162592 0.0797448655479616 0.0545734793742084 0.923 0.801087259548369 0.078 1
"tree_12" 99 373.1 892.7 92.9 0.583333333333333 -276.868686868687 0.649662415603901 0.248994907531493 0.928243893183994 0.157261635331056 0.168068364382934 0.197021150925524 0.833 0.706997490939504 0.168 1
"tree_13" 99 427 892.7 92.9 0.583333333333333 -331.313131313131 0.58227056764191 0.217564402810304 0.928243893183994 0.257670814677867 0.266012638791384 0.344779910715332 0.731 0.631865068302202 0.269 1
"tree_14" 99 385.5 892.7 92.9 0.75 -289.393939393939 0.634158539634909 0.240985732814527 0.416201789212524 0.17772943725143 0.188545669152679 0.229987621854812 0.794 0.689712851965431 0.206 1
"tree_15" 99 443.1 892.7 92.9 0.666666666666667 -347.575757575757 0.562140535133783 0.209659219137892 0.742910202009568 0.293071353821844 0.29941807947053 0.388980293893704 0.69 0.609422916085866 0.313 1
"tree_16" 99 312.3 892.7 92.9 0.583333333333333 -215.454545454545 0.725681420355089 0.297470381043868 0.928243893183994 0.0797901455766758 0.0867633130233263 0.0648328597695147 0.906 0.791747978812378 0.094 1
"tree_17" 99 176.5 892.7 92.9 0.75 -78.2828282828282 0.895473868467117 0.526345609065156 0.416201789212524 0.0106820351729862 0.00735025709372445 6.0313392064334e-06 0.998 0.981042654028436 0.002 1
"tree_18" 99 310.3 892.7 92.9 0.583333333333333 -213.434343434343 0.728182045511378 0.299387689332904 0.928243893183994 0.0778525081644809 0.0846287966718434 0.0616655049438974 0.916 0.794535823808196 0.084 1
"tree_19" 99 380.3 892.7 92.9 0.666666666666667 -284.141414141414 0.64066016504126 0.244280830922956 0.742910202009568 0.168949747705892 0.179801755211182 0.216020726561847 0.811 0.696961248954558 0.191 1
"tree_20" 99 316.5 892.7 92.9 0.583333333333333 -219.69696969697 0.720430107526882 0.293522906793049 0.928243893183994 0.0839775921861252 0.0913558366374563 0.071770819876485 0.898 0.78589350432116 0.105 1
"tree_21" 99 300.4 892.7 92.9 0.5 -203.434343434343 0.740560140035009 0.309254327563249 0.987778691294682 0.0687834796656993 0.0745557018276009 0.0473069155744991 0.936 0.808335656537496 0.0639999999999999 1
"tree_22" 99 252.7 892.7 92.9 0.75 -155.252525252525 0.800200050012503 0.367629600316581 0.416201789212524 0.0359868652612915 0.0369049653504984 0.00768472140015493 0.968 0.874825759687761 0.033 1
"tree_23" 99 246.5 892.7 92.9 0.666666666666667 -148.989898989899 0.807951987996999 0.376876267748479 0.742910202009568 0.0328734065032843 0.0332353950238607 0.00554174526971875 0.975 0.883468079174798 0.025 1
"tree_24" 99 240.3 892.7 92.9 0.666666666666667 -142.727272727273 0.815703925981495 0.386600083229297 0.742910202009568 0.0299854383486213 0.0298219179367176 0.0038843446310517 0.983 0.892110398661834 0.017 1
"tree_25" 99 306.6 892.7 92.9 0.583333333333333 -209.69696969697 0.732808202050513 0.303000652315721 0.928243893183994 0.0743623210196793 0.0807685269611983 0.0560409143036702 0.92 0.79969333705046 0.08 1
"tree_26" 99 380.3 892.7 92.9 0.666666666666667 -284.141414141414 0.64066016504126 0.244280830922956 0.742910202009568 0.168949747705892 0.179801755211182 0.216020726561847 0.811 0.696961248954558 0.191 1
"tree_27" 99 246.5 892.7 92.9 0.666666666666667 -148.989898989899 0.807951987996999 0.376876267748479 0.742910202009568 0.0328734065032843 0.0332353950238607 0.00554174526971875 0.975 0.883468079174798 0.025 1
"tree_28" 99 240.3 892.7 92.9 0.75 -142.727272727273 0.815703925981495 0.386600083229297 0.416201789212524 0.0299854383486213 0.0298219179367176 0.0038843446310517 0.983 0.892110398661834 0.017 1
"tree_29" 99 252.7 892.7 92.9 0.75 -155.252525252525 0.800200050012503 0.367629600316581 0.416201789212524 0.0359868652612915 0.0369049653504984 0.00768472140015493 0.968 0.874825759687761 0.033 1
"tree_30" 99 386.5 892.7 92.9 0.666666666666667 -290.40404040404 0.632908227056764 0.240362225097025 0.742910202009568 0.179450269961023 0.190252868368903 0.232693686276128 0.793 0.688318929467522 0.209 1
"tree_31" 99 236.6 892.7 92.9 0.583333333333333 -138.989898989899 0.82033008252063 0.392645815722739 0.928243893183994 0.0283645102269665 0.0279032210588156 0.00309572292821062 0.986 0.897267911904098 0.014 1
"tree_32" 99 392.7 892.7 92.9 0.75 -296.666666666667 0.625156289072268 0.236567354214413 0.416201789212524 0.19035186216112 0.201020377271533 0.249593883071144 0.772 0.679676609980485 0.23 1
"tree_33" 99 316.5 892.7 92.9 0.75 -219.69696969697 0.720430107526882 0.293522906793049 0.416201789212524 0.0839775921861252 0.0913558366374563 0.071770819876485 0.898 0.78589350432116 0.105 1
"tree_34" 99 246.5 892.7 92.9 0.666666666666667 -148.989898989899 0.807951987996999 0.376876267748479 0.742910202009568 0.0328734065032843 0.0332353950238607 0.00554174526971875 0.975 0.883468079174798 0.025 1
"tree_35" 99 252.7 892.7 92.9 0.833333333333333 -155.252525252525 0.800200050012503 0.367629600316581 0.11885247750215 0.0359868652612915 0.0369049653504984 0.00768472140015493 0.968 0.874825759687761 0.033 1
"tree_36" 99 316.5 892.7 92.9 0.75 -219.69696969697 0.720430107526882 0.293522906793049 0.416201789212524 0.0839775921861252 0.0913558366374563 0.071770819876485 0.898 0.78589350432116 0.105 1
"tree_37" 99 240.3 892.7 92.9 0.666666666666667 -142.727272727273 0.815703925981495 0.386600083229297 0.742910202009568 0.0299854383486213 0.0298219179367176 0.0038843446310517 0.983 0.892110398661834 0.017 1
