"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.428571428571429 -85.585359739283 0.804944056226522 0.347696879643388 0.0967681088798539 0.0043211525688574 0.00142908704220712 1.63039161480706e-06 1 1 370.15 0 1
"tree_2" 0.5 -87.2900476309852 0.802197358322899 0.344532191139071 0.0197807840240219 0.00437341830754598 0.00157508760073979 2.34395240113941e-06 1 1 373.55 0 1
"tree_3" 0.5 -70.7946853848082 0.828775699802076 0.3778071334214 0.0197807840240219 0.0038905936596985 0.000578601900893614 4.08234690365609e-08 1 1 340.65 0 1
"tree_4" 0.571428571428571 -60.1654550012534 0.845902169083492 0.402879949913915 0.00242820968955483 0.00360534439068736 0.000280286595357797 1.37454707928986e-09 1 1 319.45 0 1
"tree_5" 0.428571428571429 -87.4404612684883 0.80195500262552 0.34425571753377 0.0967681088798539 0.00437805700105068 0.00158856280223325 2.41894085065201e-06 1 1 373.85 0 1
"tree_6" 0.5 -87.4404612684883 0.80195500262552 0.34425571753377 0.0197807840240219 0.00437805700105068 0.00158856280223325 2.41894085065201e-06 1 1 373.85 0 1
"tree_7" 0.428571428571429 -119.979944848333 0.7495253867593 0.293333333333333 0.0967681088798539 0.00549110968079005 0.00807449518186548 0.000430209869498069 1 1 438.75 0 1
"tree_8" 0.5 -70.7946853848082 0.828775699802076 0.3778071334214 0.0197807840240219 0.0038905936596985 0.000578601900893614 4.08234690365609e-08 1 1 340.65 0 1
"tree_9" 0.571428571428571 -70.7946853848082 0.828775699802076 0.3778071334214 0.00242820968955483 0.0038905936596985 0.000578601900893614 4.08234690365609e-08 1 1 340.65 0 1
"tree_10" 0.428571428571429 -76.9616445224367 0.818839116209557 0.364640883977901 0.0967681088798539 0.00406521088390123 0.000855165462755883 2.15602080110887e-07 1 1 352.95 0 1
"tree_11" 0.357142857142857 -171.772374028579 0.66607424162863 0.237431971220367 0.299473539462622 0.00778493132351702 0.0536973180069669 0.0289672146027054 0.964 0.901903988434851 542.05 0.036 1
"tree_12" 0.571428571428571 -81.2735021308599 0.811891586218039 0.355967362743742 0.00242820968955483 0.00419143461534203 0.00111055911213442 6.17559950638965e-07 1 1 361.55 0 1
"tree_13" 0.5 -65.5302080721985 0.837258149210324 0.38982280781463 0.0197807840240219 0.00374688008793841 0.000407568232508938 8.33479292687411e-09 1 1 330.15 0 1
"tree_14" 0.428571428571429 -76.9616445224367 0.818839116209557 0.364640883977901 0.0967681088798539 0.00406521088390123 0.000855165462755883 2.15602080110887e-07 1 1 352.95 0 1
"tree_15" 0.428571428571429 -115.091501629481 0.757401946924102 0.3 0.0967681088798539 0.00530927729432964 0.00648523886089781 0.000234408761292511 1 1 429 0 1
"tree_16" 0.428571428571429 -87.4404612684883 0.80195500262552 0.34425571753377 0.0967681088798539 0.00437805700105068 0.00158856280223325 2.41894085065201e-06 1 1 373.85 0 1
"tree_17" 0.5 -81.950363499624 0.810800985579836 0.354643152383577 0.0197807840240219 0.00421156402741343 0.00115608811325983 7.22963932700837e-07 1 1 362.9 0 1
"tree_18" 0.571428571428571 -56.4552519428428 0.851880276285495 0.412433904822945 0.00242820968955483 0.00351028626187366 0.000213986858604057 3.49684727620489e-10 1 1 312.05 0 1
"tree_19" 0.428571428571429 -72.4993732765104 0.826029001898453 0.374073535823281 0.0967681088798539 0.00393817697514986 0.000645920719169012 6.59788992563505e-08 1 1 344.05 0 1
"tree_20" 0.357142857142857 -167.460516420155 0.673021771620148 0.24125972443528 0.299473539462622 0.00756601930531053 0.0470750668959265 0.0228666293383329 0.97 0.912065217209084 533.45 0.03 1
"tree_21" 0.571428571428571 -44.7229882175984 0.87078402068102 0.445868699116577 0.00242820968955483 0.00322432953233931 8.53252950836414e-05 2.07716340230691e-12 1 1 288.65 0 1
"tree_22" 0.428571428571429 -74.2040611682126 0.82328230399483 0.370413009066053 0.0967681088798539 0.00398628091985775 0.000719919029736232 1.04977618716014e-07 1 1 347.45 0 1
"tree_23" 0.428571428571429 -93.4570067686137 0.792260774730379 0.333549306725411 0.0967681088798539 0.00456724753799061 0.0022150795315773 7.96617040326275e-06 1 1 385.85 0 1
"tree_24" 0.5 -76.8112308849336 0.819081471906935 0.364951084644832 0.0197807840240219 0.00406086980681107 0.000847260117497761 2.07504038674583e-07 1 1 352.65 0 1
"tree_25" 0.357142857142857 -161.44397092003 0.682715999515289 0.246811774858567 0.299473539462622 0.00726962617148881 0.0388968961715332 0.0160035607447886 0.979 0.926243675963827 521.45 0.021 1
"tree_26" 0.428571428571429 -147.104537478065 0.705820575998707 0.261134219336512 0.0967681088798539 0.00660413608073807 0.0238193619483098 0.00591461448203465 0.991 0.9600356693293 492.85 0.00900000000000001 1
"tree_27" 0.571428571428571 -76.8112308849336 0.819081471906935 0.364951084644832 0.00242820968955483 0.00406086980681107 0.000847260117497761 2.07504038674583e-07 1 1 352.65 0 1
"tree_28" 0.428571428571429 -120.581599398345 0.748555963969786 0.292533242413911 0.0967681088798539 0.00551386722115553 0.00829071631220951 0.000462052744906031 1 1 439.95 0 1
"tree_29" 0.571428571428571 -60.1654550012534 0.845902169083492 0.402879949913915 0.00242820968955483 0.00360534439068736 0.000280286595357797 1.37454707928986e-09 1 1 319.45 0 1
"tree_30" 0.5 -70.7946853848082 0.828775699802076 0.3778071334214 0.0197807840240219 0.0038905936596985 0.000578601900893614 4.08234690365609e-08 1 1 340.65 0 1
"tree_31" 0.357142857142857 -91.7523188769115 0.795007472634003 0.336514577068898 0.299473539462622 0.00451291612763593 0.0020192119184696 5.75748858689403e-06 1 1 382.45 0 1
"tree_32" 0.5 -81.2735021308599 0.811891586218039 0.355967362743742 0.0197807840240219 0.00419143461534203 0.00111055911213442 6.17559950638965e-07 1 1 361.55 0 1
"tree_33" 0.428571428571429 -44.271747305089 0.871511087773155 0.447263249348393 0.0967681088798539 0.00321376217441415 8.21805233638804e-05 1.65824312186642e-12 1 1 287.75 0 1
"tree_34" 0.571428571428571 -73.1010278265229 0.825059579108939 0.372773352643012 0.00242820968955483 0.00395509513837824 0.000671247758962069 7.7866884220561e-08 1 1 345.25 0 1
"tree_35" 0.428571428571429 -56.0040110303334 0.852607343377631 0.413626868070063 0.0967681088798539 0.0034988800012254 0.000206943731666481 2.93867981884904e-10 1 1 311.15 0 1
"tree_36" 0.5 -70.7946853848082 0.828775699802076 0.3778071334214 0.0197807840240219 0.0038905936596985 0.000578601900893614 4.08234690365609e-08 1 1 340.65 0 1
"tree_37" 0.357142857142857 -136.024066182001 0.723674112372258 0.273393520977164 0.299473539462622 0.00612738466182455 0.0157138129347997 0.00231923368625177 0.995 0.986147664202619 470.75 0.005 1
"tree_38" 0.357142857142857 -149.786914013537 0.701498566062124 0.258329987956644 0.299473539462622 0.00672436747152262 0.0262117788267016 0.00724800219309732 0.991 0.953714439801143 498.2 0.00900000000000001 1
"tree_39" 0.214285714285714 -213.236400100276 0.599264854384618 0.206002400960384 0.876664499247265 0.0101910699099726 0.156247709835588 0.149547061510927 0.875 0.804190776850076 624.75 0.125 1
"tree_40" 0.285714285714286 -204.462271245926 0.613402270065032 0.211939069575957 0.611827014373156 0.00963372412862087 0.128153253752002 0.114326029059263 0.907 0.82486769586741 607.25 0.093 1
"tree_41" 0.428571428571429 -124.442216094259 0.742335501070404 0.287501396180051 0.0967681088798539 0.00566189906033209 0.0097953917112637 0.000718748170024838 1 1 447.65 0 1
"tree_42" 0.5 -70.6442717473051 0.829018055499455 0.378140149845747 0.0197807840240219 0.00388641996527377 0.0005729653600573 3.91000302230419e-08 1 1 340.35 0 1
"tree_43" 0.428571428571429 -110.102782652294 0.765440077553823 0.307123254981506 0.0967681088798539 0.00512925520507115 0.00514166841368444 0.000119616932252048 1 1 419.05 0 1
"tree_44" 0.357142857142857 -125.545249435949 0.740558225956295 0.286095365121707 0.299473539462622 0.00570483698146342 0.010264478766096 0.00081137322560266 1 1 449.85 0 1
"tree_45" 0.571428571428571 -72.4993732765104 0.826029001898453 0.374073535823281 0.00242820968955483 0.00393817697514986 0.000645920719169012 6.59788992563505e-08 1 1 344.05 0 1
"tree_46" 0.428571428571429 -93.4570067686137 0.792260774730379 0.333549306725411 0.0967681088798539 0.00456724753799061 0.0022150795315773 7.96617040326275e-06 1 1 385.85 0 1
"tree_47" 0.642857142857143 -60.1654550012534 0.845902169083492 0.402879949913915 0.000164908142656602 0.00360534439068736 0.000280286595357797 1.37454707928986e-09 1 1 319.45 0 1
"tree_48" 0.285714285714286 -176.234645274505 0.658884355939734 0.233596515110264 0.611827014373156 0.00801732927592503 0.061264110038961 0.0364250703557307 0.954 0.891388298191749 550.95 0.046 1
"tree_49" 0.214285714285714 -213.236400100276 0.599264854384618 0.206002400960384 0.876664499247265 0.0101910699099726 0.156247709835588 0.149547061510927 0.875 0.804190776850076 624.75 0.125 1
"tree_50" 0.5 -57.7086989220356 0.849860645474007 0.409155937052933 0.0197807840240219 0.00354214573056052 0.000234660591201995 5.61977683968101e-10 1 1 314.55 0 1
"tree_51" 0.5 -76.8112308849336 0.819081471906935 0.364951084644832 0.0197807840240219 0.00406086980681107 0.000847260117497761 2.07504038674583e-07 1 1 352.65 0 1
"tree_52" 0.285714285714286 -196.590624216596 0.626085551561175 0.217564026709492 0.611827014373156 0.00915656489279856 0.105983673039887 0.0870646911892908 0.919 0.843417846071533 591.55 0.081 1
"tree_53" 0.357142857142857 -102.231135622963 0.778123359049966 0.319077724060989 0.299473539462622 0.00485623672555344 0.00349963673784201 3.66021302942488e-05 1 1 403.35 0 1
"tree_54" 0.571428571428571 -62.4717974429682 0.842186048390354 0.397160931954945 0.00242820968955483 0.00366559278548933 0.000329968398812198 3.0564579376284e-09 1 1 324.05 0 1
"tree_55" 0.5 -104.587615943846 0.774326453124369 0.315402524200466 0.0197807840240219 0.00493657735188593 0.00393643116914153 5.30629083067287e-05 1 1 408.05 0 1
"tree_56" 0.5 -87.4404612684883 0.80195500262552 0.34425571753377 0.0197807840240219 0.00437805700105068 0.00158856280223325 2.41894085065201e-06 1 1 373.85 0 1
"tree_57" 0.5 -82.978190022562 0.809144888314416 0.352651048088779 0.0197807840240219 0.0042422962646045 0.0012282946436414 9.1496250166862e-07 1 1 364.95 0 1
"tree_58" 0.714285714285714 -38.4557533216345 0.880882174738458 0.466051059206953 5.39562375789377e-06 0.00308032253059986 4.98359571618912e-05 7.28469137398815e-14 1 1 276.15 0 1
"tree_59" 0.5 -87.2900476309852 0.802197358322899 0.344532191139071 0.0197807840240219 0.00437341830754598 0.00157508760073979 2.34395240113941e-06 1 1 373.55 0 1
"tree_60" 0.428571428571429 -75.9087490599148 0.820535606091206 0.366823428815733 0.0967681088798539 0.00403491037473309 0.000801140545259633 1.64535324108446e-07 1 1 350.85 0 1
"tree_61" 0.357142857142857 -161.44397092003 0.682715999515289 0.246811774858567 0.299473539462622 0.00726962617148881 0.0388968961715332 0.0160035607447886 0.979 0.926243675963827 521.45 0.021 1
"tree_62" 0.5 -81.2735021308599 0.811891586218039 0.355967362743742 0.0197807840240219 0.00419143461534203 0.00111055911213442 6.17559950638965e-07 1 1 361.55 0 1
"tree_63" 0.5 -87.4404612684883 0.80195500262552 0.34425571753377 0.0197807840240219 0.00437805700105068 0.00158856280223325 2.41894085065201e-06 1 1 373.85 0 1
"tree_64" 0.5 -108.247681123088 0.768429131154825 0.309859154929577 0.0197807840240219 0.00506371097442511 0.00470575412407566 9.17763506324055e-05 1 1 415.35 0 1
"tree_65" 0.571428571428571 -66.9340686888944 0.834996162701458 0.386544526205136 0.00242820968955483 0.00378473070175969 0.000448201433713908 1.29429452809125e-08 1 1 332.95 0 1
