"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 200.63 586.5 1981.6 130.7 0.636363636363636 -192.329163136121 0.753741423091469 0.222847399829497 0.973624470043649 0.00850545944124151 0.00706087023425107 0.00313792078822375 0.99 0.727627181581879 0.01 1
"tree_2" 200.63 465.45 1981.6 130.7 0.636363636363636 -131.99421821263 0.81914203900805 0.280803523471909 0.973624470043649 6.40241710055638e-05 1.86638341382501e-05 4.20969218985827e-08 0.999 0.952376531748979 0.001 1
"tree_3" 200.63 437.05 1981.6 130.7 0.681818181818182 -117.83880775557 0.834485925765844 0.299050451893376 0.90917546486623 1.53038779369823e-05 2.72666906558777e-06 3.93760882745066e-10 1 1 0 1
"tree_4" 200.63 427.7 1981.6 130.7 0.681818181818182 -113.178487763545 0.839537522286455 0.305588028992284 0.90917546486623 9.32745921294567e-06 1.3711455318377e-06 6.5133949737785e-11 1 1 0 1
"tree_5" 200.63 383.8 1981.6 130.7 0.636363636363636 -91.297413148582 0.863255713436706 0.340541948931735 0.973624470043649 7.77687150829559e-07 3.61428913133402e-08 1.45648151683024e-15 1 1 0 1
"tree_6" 200.63 442.7 1981.6 130.7 0.772727272727273 -120.654936948612 0.831433356745367 0.295233792636097 0.520921417319814 2.05229887080304e-05 4.0756731939048e-06 1.09209775677333e-09 0.999 0.99461567025622 0.001 1
"tree_7" 200.63 386.15 1981.6 130.7 0.681818181818182 -92.4687235209092 0.861986060835269 0.338469506668393 0.90917546486623 8.94264470837941e-07 4.47324223273847e-08 2.88975869773115e-15 1 1 0 1
"tree_8" 200.63 426.5 1981.6 130.7 0.727272727272727 -112.58037182874 0.840185855529742 0.306447831184056 0.761435133272137 8.74561736667853e-06 1.2527742193518e-06 5.11599683974725e-11 1 1 0 1
"tree_9" 200.63 432.8 1981.6 130.7 0.727272727272727 -115.720480486468 0.836782106002485 0.301987060998152 0.761435133272137 1.22376391456602e-05 2.00191020560264e-06 1.76903146210992e-10 1 1 0 1
"tree_10" 200.63 438 1981.6 130.7 0.727272727272727 -118.312316203958 0.833972661948241 0.298401826484018 0.761435133272137 1.60827800844278e-05 2.91935718375951e-06 4.69041282279608e-10 1 1 0 1
"tree_11" 200.63 456.9 1981.6 130.7 0.818181818181818 -127.732642177142 0.82376141336647 0.28605821842854 0.256326004022371 4.20939700864742e-05 1.0723622968393e-05 1.15653453878342e-08 0.999 0.968251021165986 0.001 1
"tree_12" 200.63 467.3 1981.6 130.7 0.772727272727273 -132.916313612122 0.818142525257983 0.279691846779371 0.520921417319814 7.00141736021034e-05 2.0984426504923e-05 5.50195656030484e-08 0.999 0.948941700705533 0.001 1
"tree_13" 200.63 451.7 1981.6 130.7 0.772727272727273 -125.140806459652 0.826570857420714 0.289351339384547 0.520921417319814 3.24602798417927e-05 7.57718311398298e-06 5.03373419898617e-09 0.999 0.977905681396212 0.001 1
"tree_14" 200.63 446.5 1981.6 130.7 0.772727272727273 -122.548970742162 0.829380301474958 0.292721164613662 0.520921417319814 2.493976563044e-05 5.31131805953711e-06 2.11145879104196e-09 0.999 0.987560341626439 0.001 1
"tree_15" 200.63 427.1 1981.6 130.7 0.772727272727273 -112.879429796142 0.839861688908099 0.306017326153126 0.520921417319814 9.03207570486072e-06 1.31070213671265e-06 5.77435512423145e-11 1 1 0 1
"tree_16" 200.63 380.7 1981.6 130.7 0.681818181818182 -89.7522803170015 0.864930574315198 0.343314946151826 0.90917546486623 6.46071104215381e-07 2.71864760092243e-08 5.76660657302674e-16 1 1 0 1
"tree_17" 200.63 411.3 1981.6 130.7 0.681818181818182 -105.004236654538 0.848398076611378 0.317772915147095 0.90917546486623 3.80262054138859e-06 3.82700144099688e-07 1.91537536836487e-12 1 1 0 1
"tree_18" 200.63 417.35 1981.6 130.7 0.636363636363636 -108.019737825849 0.845129396509806 0.313166407092369 0.973624470043649 5.31732181042991e-06 6.19426938830577e-07 7.45884545052778e-12 1 1 0 1
"tree_19" 200.63 443.3 1981.6 130.7 0.681818181818182 -120.953994916015 0.831109190123724 0.294834198060005 0.90917546486623 2.11671943438524e-05 4.25094122885427e-06 1.21361411477672e-09 0.999 0.993501670998886 0.001 1
"tree_20" 200.63 448.1 1981.6 130.7 0.727272727272727 -123.346458655236 0.828515857150575 0.291675965186342 0.761435133272137 2.70570532980848e-05 5.93000979716171e-06 2.76969643491694e-09 0.999 0.984589676940215 0.001 1
"tree_21" 200.63 406.5 1981.6 130.7 0.727272727272727 -102.611772915317 0.850991409584526 0.321525215252153 0.761435133272137 2.90410420398577e-06 2.58766909829514e-07 6.18221175787766e-13 1 1 0 1
"tree_22" 200.63 402.7 1981.6 130.7 0.681818181818182 -100.717739121766 0.853044464854935 0.3245592252297 0.90917546486623 2.34077956357796e-06 1.88701221335226e-07 2.44004971163346e-13 1 1 0 1
"tree_23" 200.63 462.9 1981.6 130.7 0.772727272727273 -130.723221851169 0.820519747150035 0.282350399654353 0.520921417319814 5.65556090094564e-05 1.58550042005046e-05 2.89099780571064e-08 0.999 0.957111028592648 0.001 1
"tree_24" 200.63 428.1 1981.6 130.7 0.727272727272727 -113.377859741813 0.83932141120536 0.305302499416024 0.761435133272137 9.52946930667858e-06 1.41288872107183e-06 7.05550103501568e-11 1 1 0 1
"tree_25" 200.63 448.5 1981.6 130.7 0.772727272727273 -123.545830633504 0.82829974606948 0.291415830546265 0.520921417319814 2.76123871743242e-05 6.09489784032979e-06 2.96243220051608e-09 0.999 0.98384701076866 0.001 1
"tree_26" 200.63 443.7 1981.6 130.7 0.727272727272727 -121.153366894283 0.830893079042628 0.294568402073473 0.761435133272137 2.160727299639e-05 4.37168589335933e-06 1.30166248413594e-09 0.999 0.99275900482733 0.001 1
"tree_27" 200.63 370.7 1981.6 130.7 0.545454545454545 -84.7679808602901 0.87033335134259 0.352576207175614 0.999024304743132 3.52059039221445e-07 1.05511289647662e-08 2.40979229173956e-17 1 1 0 1
"tree_28" 200.63 456.9 1981.6 130.7 0.772727272727273 -127.732642177142 0.82376141336647 0.28605821842854 0.520921417319814 4.20939700864742e-05 1.0723622968393e-05 1.15653453878342e-08 0.999 0.968251021165986 0.001 1
"tree_29" 200.63 446.9 1981.6 130.7 0.727272727272727 -122.748342720431 0.829164190393862 0.292459163123741 0.761435133272137 2.54538538948141e-05 5.46005492550431e-06 2.26044226066149e-09 0.999 0.986817675454883 0.001 1
"tree_30" 200.63 467.3 1981.6 130.7 0.772727272727273 -132.916313612122 0.818142525257983 0.279691846779371 0.520921417319814 7.00141736021034e-05 2.0984426504923e-05 5.50195656030484e-08 0.999 0.948941700705533 0.001 1
