"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 73.4 120.1 140.1 22.9 0.75 -63.6239782016349 0.170648464163823 0.19067443796836 0.529719254077836 0.915323977383925 0.91756483290965 0.865448856477215 0.132 0.186567164179104 0.957 1
"tree_2" 73.4 70.1 140.1 22.9 0.875 4.4959128065395 0.597269624573379 0.326676176890157 0.0819026555776557 0.0946875819900026 0.104959251594984 0.105574326917151 0.887 0.652985074626866 0.133 1
"tree_3" 73.4 70.1 140.1 22.9 0.875 4.4959128065395 0.597269624573379 0.326676176890157 0.0819026555776557 0.0946875819900026 0.104959251594984 0.105574326917151 0.887 0.652985074626866 0.133 1
"tree_4" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_5" 73.4 70.1 140.1 22.9 0.875 4.4959128065395 0.597269624573379 0.326676176890157 0.0819026555776557 0.0946875819900026 0.104959251594984 0.105574326917151 0.887 0.652985074626866 0.133 1
"tree_6" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_7" 73.4 47.3 140.1 22.9 0.75 35.558583106267 0.791808873720137 0.484143763213531 0.529719254077836 0.00558119710976011 0.00641745650644186 0.000118672147859457 0.995 0.865671641791045 0.00700000000000001 1
"tree_8" 73.4 70.1 140.1 22.9 0.875 4.4959128065395 0.597269624573379 0.326676176890157 0.0819026555776557 0.0946875819900026 0.104959251594984 0.105574326917151 0.887 0.652985074626866 0.133 1
"tree_9" 73.4 80.1 140.1 22.9 0.75 -9.12806539509536 0.511945392491467 0.285892634207241 0.529719254077836 0.219144402027371 0.22444523624223 0.279512576199617 0.782 0.559701492537313 0.268 1
"tree_10" 73.4 68.7 140.1 22.9 0.625 6.40326975476839 0.609215017064846 0.333333333333333 0.90310188150034 0.0826206205653364 0.0926982614819377 0.0873984024609215 0.904 0.666044776119403 0.113 1
"tree_11" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_12" 73.4 67.3 140.1 22.9 0.625 8.31062670299728 0.621160409556314 0.340267459138187 0.90310188150034 0.071749284840221 0.0814717750736923 0.0711394393519321 0.91 0.67910447761194 0.096 1
"tree_13" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_14" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_15" 73.4 80.1 140.1 22.9 0.75 -9.12806539509536 0.511945392491467 0.285892634207241 0.529719254077836 0.219144402027371 0.22444523624223 0.279512576199617 0.782 0.559701492537313 0.268 1
"tree_16" 73.4 88.7 140.1 22.9 0.625 -20.8446866485013 0.438566552901024 0.258173618940248 0.90310188150034 0.377151547638474 0.369776287913718 0.454051754226135 0.68 0.479477611940298 0.361 1
"tree_17" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_18" 73.4 88.7 140.1 22.9 0.625 -20.8446866485013 0.438566552901024 0.258173618940248 0.90310188150034 0.377151547638474 0.369776287913718 0.454051754226135 0.68 0.479477611940298 0.361 1
"tree_19" 73.4 58.7 140.1 22.9 0.75 20.0272479564033 0.694539249146758 0.390119250425894 0.529719254077836 0.0271145780850552 0.0326938640789398 0.0123229608186802 0.961 0.759328358208955 0.053 1
"tree_20" 73.4 110.1 140.1 22.9 0.875 -50 0.255972696245734 0.207992733878292 0.0819026555776557 0.798688279065125 0.783625490318416 0.781967471946664 0.25 0.279850746268657 0.856 1
"tree_21" 73.4 108.7 140.1 22.9 0.75 -48.0926430517711 0.267918088737201 0.210671573137075 0.529719254077836 0.776885523244614 0.759911280882452 0.767092636096115 0.286 0.292910447761194 0.75 1
"tree_22" 73.4 77.3 140.1 22.9 0.75 -5.31335149863759 0.535836177474403 0.296248382923674 0.529719254077836 0.177341943795332 0.185271729624034 0.224871211174699 0.816 0.585820895522388 0.189 1
"tree_23" 73.4 68.7 140.1 22.9 0.75 6.40326975476839 0.609215017064846 0.333333333333333 0.529719254077836 0.0826206205653364 0.0926982614819377 0.0873984024609215 0.904 0.666044776119403 0.113 1
