"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 106.53 453.6 708.3 97.1 0.5 -325.795550549141 0.416721204188481 0.214065255731922 0.977973216968562 0.157657266548633 0.158446183636502 0.181277289561568 0.838 0.536271557623871 0.162 1
"tree_2" 106.53 419.8 708.3 97.1 0.642857142857143 -294.067398854783 0.4720222513089 0.231300619342544 0.666956730887265 0.0606405150058542 0.0662015714693052 0.0596038652055643 0.92 0.62879824801533 0.08 1
"tree_3" 106.53 428.5 708.3 97.1 0.714285714285714 -302.234112456585 0.457787958115183 0.226604434072345 0.342837704066201 0.0794080771421734 0.0844789123996598 0.0832699680398619 0.906 0.604982206405694 0.094 1
"tree_4" 106.53 198 708.3 97.1 0.571428571428571 -85.8631371444663 0.834914921465968 0.49040404040404 0.890819392025443 1.46685158660832e-07 1.8973667893797e-07 2.12382622177889e-24 1 1 0 1
"tree_5" 106.53 298.5 708.3 97.1 0.571428571428571 -180.202759785976 0.670484293193717 0.325293132328308 0.890819392025443 0.000227175751200255 0.000430613293187789 6.27645843423796e-07 0.998 0.960854092526691 0.002 1
"tree_6" 106.53 219 708.3 97.1 0.571428571428571 -105.575894114334 0.800556282722513 0.44337899543379 0.890819392025443 8.38616243483681e-07 1.46339276550838e-06 2.53117461152727e-18 1 1 0 1
"tree_7" 106.53 206.7 708.3 97.1 0.571428571428571 -94.0298507462686 0.820680628272251 0.469762941461055 0.890819392025443 3.06141108930431e-07 4.59204423390887e-07 1.27212083098432e-21 1 1 0 1
"tree_8" 106.53 271 708.3 97.1 0.571428571428571 -154.388435182578 0.715477748691099 0.35830258302583 0.890819392025443 3.90807881843013e-05 8.03414451519411e-05 1.47146662202896e-09 1 1 0 1
"tree_9" 106.53 323.1 708.3 97.1 0.642857142857143 -203.294846522106 0.630235602094241 0.300526152893841 0.666956730887265 0.000937169478562093 0.00158740940930926 3.01417422791596e-05 0.997 0.89351218176841 0.003 1
"tree_10" 106.53 310.8 708.3 97.1 0.571428571428571 -191.748803154041 0.650359947643979 0.312419562419562 0.890819392025443 0.000470015635872997 0.000844642215033175 5.05216402326687e-06 0.998 0.92718313714755 0.002 1
"tree_11" 106.53 271 708.3 97.1 0.571428571428571 -154.388435182578 0.715477748691099 0.35830258302583 0.890819392025443 3.90807881843013e-05 8.03414451519411e-05 1.47146662202896e-09 1 1 0 1
