"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 19.27 370.327 486.727 44.967 0.764705882352941 -1821.77996886352 0.26349148859109 0.121425118881421 0.470626846948932 0.682525733440626 0.663464526513659 0.693387164671063 0.338 0.294072172918148 0.663 1
"tree_2" 19.27 172.807 486.727 44.967 0.647058823529412 -796.766995329527 0.71061209706628 0.260215153321335 0.93157515884699 0.000929467719743863 0.00161473382042832 5.28351632088909e-06 0.995 0.904851727016914 0.005 1
"tree_3" 19.27 118.317 486.727 44.967 0.764705882352941 -513.995848469123 0.83395961608113 0.380055275235173 0.470626846948932 2.05376828276798e-05 2.88837269502662e-05 1.0491430120483e-15 1 1 0 1
"tree_4" 19.27 127.317 486.727 44.967 0.764705882352941 -560.700570835495 0.813586562839551 0.353189283442117 0.470626846948932 4.10955361818377e-05 6.47067761944671e-05 3.69099767719674e-13 1 1 0 1
"tree_5" 19.27 127.317 486.727 44.967 0.764705882352941 -560.700570835495 0.813586562839551 0.353189283442117 0.470626846948932 4.10955361818377e-05 6.47067761944671e-05 3.69099767719674e-13 1 1 0 1
"tree_6" 19.27 118.317 486.727 44.967 0.764705882352941 -513.995848469123 0.83395961608113 0.380055275235173 0.470626846948932 2.05376828276798e-05 2.88837269502662e-05 1.0491430120483e-15 1 1 0 1
"tree_7" 19.27 116.747 486.727 44.967 0.705882352941177 -505.848469122989 0.837513582035494 0.385166214121134 0.767311016366534 1.81496113767907e-05 2.48993303993193e-05 3.25620440048941e-16 1 1 0 1
"tree_8" 19.27 115.947 486.727 44.967 0.705882352941177 -501.696938245978 0.839324520101413 0.387823747056845 0.767311016366534 1.70365894274221e-05 2.30635317288642e-05 1.75998105188625e-16 1 1 0 1
"tree_9" 19.27 118.317 486.727 44.967 0.764705882352941 -513.995848469123 0.83395961608113 0.380055275235173 0.470626846948932 2.05376828276798e-05 2.88837269502662e-05 1.0491430120483e-15 1 1 0 1
"tree_10" 19.27 119.277 486.727 44.967 0.647058823529412 -518.977685521536 0.831786490402028 0.376996403330064 0.93157515884699 2.21417169003329e-05 3.15903337577041e-05 2.09565205257326e-15 1 1 0 1
