"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 99 664.1 892.7 92.9 0.666666666666667 -570.808080808081 0.285821455363841 0.139888570998344 0.734438815887996 0.830839161855946 0.814884329460791 0.810838215612162 0.195 0.3175 0.808 1
"tree_2" 99 239.3 892.7 92.9 0.666666666666667 -141.717171717172 0.81695423855964 0.388215628917677 0.734438815887996 0.0255899971288033 0.0252424306328759 0.00210787006307658 0.987 0.9075 0.013 1
"tree_3" 99 309.3 892.7 92.9 0.666666666666667 -212.424242424242 0.729432358089522 0.300355641771743 0.734438815887996 0.0706635134796995 0.076962919371634 0.0481263201186287 0.936 0.810277777777778 0.0649999999999999 1
"tree_4" 99 368.4 892.7 92.9 0.666666666666667 -272.121212121212 0.65553888472118 0.252171552660152 0.734438815887996 0.14312827134461 0.153686561805211 0.167083492707456 0.846 0.728194444444444 0.154 1
"tree_5" 99 369.4 892.7 92.9 0.5 -273.131313131313 0.654288572143036 0.251488900920411 0.985795041207055 0.144680276257519 0.15526571015367 0.169641516338477 0.843 0.726805555555556 0.157 1
"tree_6" 99 385.5 892.7 92.9 0.75 -289.393939393939 0.634158539634909 0.240985732814527 0.412892083776774 0.171225796565703 0.18196262519066 0.212465813186996 0.784 0.704444444444444 0.216 1
"tree_7" 99 315.5 892.7 92.9 0.666666666666667 -218.686868686869 0.721680420105026 0.29445324881141 0.734438815887996 0.0765836858969459 0.0834968169876683 0.0570780434040195 0.923 0.801666666666667 0.077 1
"tree_8" 99 373.1 892.7 92.9 0.583333333333333 -276.868686868687 0.649662415603901 0.248994907531493 0.922241980206713 0.150520971869222 0.161189442333083 0.179219642991491 0.834 0.721666666666667 0.167 1
"tree_9" 99 385.5 892.7 92.9 0.666666666666667 -289.393939393939 0.634158539634909 0.240985732814527 0.734438815887996 0.171225796565703 0.18196262519066 0.212465813186996 0.784 0.704444444444444 0.216 1
"tree_10" 99 363.2 892.7 92.9 0.583333333333333 -266.868686868687 0.662040510127532 0.255781938325991 0.922241980206713 0.135239524818549 0.145625493794176 0.154006505352249 0.859 0.735416666666667 0.141 1
"tree_11" 99 455.5 892.7 92.9 0.75 -360.10101010101 0.546636659164791 0.203951701427003 0.412892083776774 0.31909459629928 0.323551561235287 0.412338549090407 0.641 0.607222222222222 0.361 1
"tree_12" 99 315.5 892.7 92.9 0.75 -218.686868686869 0.721680420105026 0.29445324881141 0.412892083776774 0.0765836858969459 0.0834968169876683 0.0570780434040195 0.923 0.801666666666667 0.077 1
"tree_13" 99 379.3 892.7 92.9 0.666666666666667 -283.131313131313 0.641910477619405 0.244924861587134 0.734438815887996 0.1606556072135 0.171399747935669 0.195639364673585 0.812 0.713055555555556 0.19 1
"tree_14" 99 315.5 892.7 92.9 0.666666666666667 -218.686868686869 0.721680420105026 0.29445324881141 0.734438815887996 0.0765836858969459 0.0834968169876683 0.0570780434040195 0.923 0.801666666666667 0.077 1
"tree_15" 99 379.3 892.7 92.9 0.666666666666667 -283.131313131313 0.641910477619405 0.244924861587134 0.734438815887996 0.1606556072135 0.171399747935669 0.195639364673585 0.812 0.713055555555556 0.19 1
"tree_16" 99 245.5 892.7 92.9 0.75 -147.979797979798 0.809202300575144 0.378411405295316 0.412892083776774 0.0282258078489579 0.0283501651963413 0.00315592744756265 0.98 0.898888888888889 0.02 1
"tree_17" 99 373.1 892.7 92.9 0.583333333333333 -276.868686868687 0.649662415603901 0.248994907531493 0.922241980206713 0.150520971869222 0.161189442333083 0.179219642991491 0.834 0.721666666666667 0.167 1
"tree_18" 99 369.4 892.7 92.9 0.5 -273.131313131313 0.654288572143036 0.251488900920411 0.985795041207055 0.144680276257519 0.15526571015367 0.169641516338477 0.843 0.726805555555556 0.157 1
