"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.367647058823529 -118.989935416189 0.784207143381478 0.0978315381333413 0.0397414160111922 2.8745323812276e-06 6.30599734845568e-05 4.97835318909007e-10 1 1 1335.97 0 1
"tree_2" 0.397058823529412 -109.966232829558 0.794063355480716 0.102036036598695 0.00676876388532897 2.47029019175075e-06 3.3148957507199e-05 3.22740352812397e-11 1 1 1280.92 0 1
"tree_3" 0.426470588235294 -80.5592892502377 0.826183327335457 0.118654223255138 0.000746850214612644 1.49728497060977e-06 3.15234812998568e-06 2.09361177120756e-16 1 1 1101.52 0 1
"tree_4" 0.352941176470588 -105.45847949382 0.798986985503043 0.104274704408738 0.0820283692899226 2.28933418276917e-06 2.37305611055755e-05 7.15548417091712e-12 1 1 1253.42 0 1
"tree_5" 0.470588235294118 -98.7870045569288 0.806273957936086 0.107774259515799 1.19510706169658e-05 2.04464187414453e-06 1.42301746032488e-05 6.35381709785709e-13 1 1 1212.72 0 1
"tree_6" 0.426470588235294 -85.2407959872799 0.821069913755906 0.11565552881212 0.000746850214612644 1.62264312351094e-06 4.7184973706294e-06 2.04910457775477e-15 1 1 1130.08 0 1
"tree_7" 0.411764705882353 -129.275808936826 0.772972314875987 0.0934425760695493 0.00237473357043024 3.41251875327998e-06 0.000126100942450192 7.56346665227239e-09 1 1 1398.72 0 1
"tree_8" 0.411764705882353 -116.154148772252 0.78730455426825 0.0991150174038994 0.00237473357043024 2.74112360046482e-06 5.170934474196e-05 2.18812130057611e-10 1 1 1318.67 0 1
"tree_9" 0.5 -98.0001967019637 0.807133355176347 0.108202529968872 4.3112973214365e-07 2.01749388772417e-06 1.33791360345282e-05 4.69863272502158e-13 1 1 1207.92 0 1
"tree_10" 0.397058823529412 -112.744648067403 0.791028608976046 0.100703460284928 0.00676876388532897 2.58856504924048e-06 4.05545879706141e-05 7.78476486074989e-11 1 1 1297.87 0 1
"tree_11" 0.470588235294118 -69.4538242140117 0.838313361299552 0.126430443909187 1.19510706169658e-05 1.23598394322424e-06 1.15308378963841e-06 4.45090339563803e-19 1 1 1033.77 0 1
"tree_12" 0.397058823529412 -108.96633118054 0.795155506140214 0.102524277937277 0.00676876388532897 2.42900561889729e-06 3.08037087721631e-05 2.33038091992328e-11 1 1 1274.82 0 1
"tree_13" 0.382352941176471 -127.849719699702 0.77452997237396 0.0940274240658408 0.0173084346860121 3.33255864017739e-06 0.000114829187242465 5.30686253474468e-09 1 1 1390.02 0 1
"tree_14" 0.470588235294118 -103.302953807822 0.801341375859174 0.105380280100301 1.19510706169658e-05 2.20736008905657e-06 2.01610213626459e-05 3.35878882815454e-12 1 1 1240.27 0 1
"tree_15" 0.382352941176471 -113.195423400977 0.790536245973814 0.100490535283173 0.0173084346860121 2.60825831183033e-06 4.18902848635515e-05 8.95061195199921e-11 1 1 1300.62 0 1
"tree_16" 0.5 -64.9542667934302 0.843228039267292 0.129879163685508 4.3112973214365e-07 1.14309531013229e-06 7.51342696433009e-07 2.61451337979327e-20 1 1 1006.32 0 1
"tree_17" 0.411764705882353 -115.695177523522 0.787805869325069 0.0993259212536193 0.00237473357043024 2.72009659864265e-06 5.00593834048573e-05 1.90950650153001e-10 1 1 1315.87 0 1
"tree_18" 0.367647058823529 -147.337966757368 0.753243776979255 0.0866188175570445 0.0397414160111922 4.59809766880715e-06 0.000387220253456898 3.88227308767197e-07 1 1 1508.91 0 1
"tree_19" 0.352941176470588 -130.013441300856 0.772166629963243 0.0931429141545873 0.0820283692899226 3.45459428747165e-06 0.000132318837965286 9.06009669954332e-09 1 1 1403.22 0 1
"tree_20" 0.367647058823529 -138.455233911419 0.762946013739613 0.0898454685437748 0.0397414160111922 3.9728537142906e-06 0.000226277085528782 6.31259347700716e-08 1 1 1454.72 0 1
"tree_21" 0.426470588235294 -116.547552699734 0.78687485564812 0.0989349542416375 0.000746850214612644 2.75927051469605e-06 5.316314058438e-05 2.45733395455406e-10 1 1 1321.07 0 1
"tree_22" 0.441176470588235 -109.310559617087 0.7947795198476 0.102355668326912 0.000210385141343087 2.44314318450175e-06 3.15932840931162e-05 2.60823576348881e-11 1 1 1276.92 0 1
"tree_23" 0.441176470588235 -134.947382224699 0.766777493102442 0.0911868947618118 0.000210385141343087 3.74906047378249e-06 0.00018162817029612 2.89501582489976e-08 1 1 1433.32 0 1
"tree_24" 0.397058823529412 -110.712061108743 0.793248718513386 0.101674873781574 0.00676876388532897 2.50152110748782e-06 3.50039878562214e-05 4.1021816848126e-11 1 1 1285.47 0 1
"tree_25" 0.397058823529412 -89.0486181687047 0.816910789195228 0.11332599214435 0.00676876388532897 1.73197053360137e-06 6.49515008893605e-06 1.1620152811781e-14 1 1 1153.31 0 1
