"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 252.8 902.4 1589.7 103.5 0.583333333333333 -256.962025316456 0.462454582155834 0.11469414893617 0.997305894401576 0.029449809433282 0.0393770090489332 0.0196863222788803 0.959 0.720164152617569 0.041 1
"tree_2" 252.8 835.2 1589.7 103.5 0.666666666666667 -230.379746835443 0.50767056923698 0.123922413793103 0.954252904727295 0.00952626835564634 0.0157645191192694 0.00304274925350156 0.982 0.794698314108252 0.018 1
"tree_3" 252.8 648.5 1589.7 103.5 0.666666666666667 -156.526898734177 0.633292961916297 0.159599074787972 0.954252904727295 0.000152997784929418 0.000569511918942161 9.93325674436867e-08 1 1 0 1
"tree_4" 252.8 686.2 1589.7 103.5 0.666666666666667 -171.439873417722 0.607926254878213 0.15083066161469 0.954252904727295 0.000397404350877553 0.00123475850687413 1.92049736307119e-06 0.998 0.959960070984916 0.002 1
"tree_5" 252.8 473.5 1589.7 103.5 0.666666666666667 -87.3022151898735 0.751042928273449 0.218585005279831 0.954252904727295 8.07214065886445e-07 6.37697333001164e-06 5.56583255936424e-19 1 1 0 1
"tree_6" 252.8 486.1 1589.7 103.5 0.708333333333333 -92.2863924050633 0.742564930695734 0.21291915243777 0.867817513637481 1.23187813223195e-06 9.35493248466835e-06 1.0087614879616e-17 1 1 0 1
"tree_7" 252.8 528.9 1589.7 103.5 0.666666666666667 -109.216772151899 0.713766653209527 0.195689166193987 0.954252904727295 4.91320740103664e-06 3.17998814713138e-05 4.07969211720618e-14 1 1 0 1
"tree_8" 252.8 586.4 1589.7 103.5 0.75 -131.962025316456 0.67507737854932 0.17650068212824 0.698473952402622 2.77515283722259e-05 0.000139123552057509 1.63988656589457e-10 1 1 0 1
"tree_9" 252.8 547.7 1589.7 103.5 0.708333333333333 -116.653481012658 0.701116942538016 0.188972064999087 0.867817513637481 8.79351705445009e-06 5.25541923210312e-05 8.38605500753819e-13 1 1 0 1
"tree_10" 252.8 552.1 1589.7 103.5 0.708333333333333 -118.393987341772 0.698156371955322 0.187466038761094 0.867817513637481 1.00542894489173e-05 5.89415630330122e-05 1.62361016140956e-12 1 1 0 1
"tree_11" 252.8 568.1 1589.7 103.5 0.75 -124.723101265823 0.687390660745525 0.182186234817814 0.698473952402622 1.62490768058145e-05 8.8659320013203e-05 1.56450484193636e-11 1 1 0 1
"tree_12" 252.8 606.8 1589.7 103.5 0.791666666666667 -140.03164556962 0.661351096756829 0.170566908371786 0.456030817269695 4.95343213609415e-05 0.000225437995326632 1.71922700762978e-09 1 1 0 1
"tree_13" 252.8 543.3 1589.7 103.5 0.708333333333333 -114.912974683544 0.70407751312071 0.190502484815019 0.867817513637481 7.68428724817561e-06 4.68086521776553e-05 4.25765334328583e-13 1 1 0 1
"tree_14" 252.8 547.7 1589.7 103.5 0.708333333333333 -116.653481012658 0.701116942538016 0.188972064999087 0.867817513637481 8.79351705445009e-06 5.25541923210312e-05 8.38605500753819e-13 1 1 0 1
"tree_15" 252.8 586.4 1589.7 103.5 0.75 -131.962025316456 0.67507737854932 0.17650068212824 0.698473952402622 2.77515283722259e-05 0.000139123552057509 1.63988656589457e-10 1 1 0 1
"tree_16" 252.8 600.8 1589.7 103.5 0.791666666666667 -137.658227848101 0.665388238460503 0.172270306258322 0.456030817269695 4.18525356319448e-05 0.000196008975149794 8.8532665416988e-10 1 1 0 1
"tree_17" 252.8 517.1 1589.7 103.5 0.666666666666667 -104.549050632911 0.721706365226753 0.200154708953781 0.954252904727295 3.38248327315103e-06 2.29559806194081e-05 5.10898198665379e-15 1 1 0 1
"tree_18" 252.8 605.2 1589.7 103.5 0.791666666666667 -139.398734177215 0.662427667877809 0.171017845340383 0.456030817269695 4.73649656429963e-05 0.000217219713591265 1.4434611094748e-09 1 1 0 1
