"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.5 -519.021260535917 0.748267999649215 0.299963419095232 0.0211581340045893 0.00283903540551604 0.00306708799359365 4.66671214674115e-05 0.997 0.93282617806629 492.06 0.003 1
"tree_2" 0.428571428571429 -839.187319159643 0.562278932444678 0.197706815259323 0.099969470270867 0.00647892407438549 0.128653412322079 0.141718121457855 0.892 0.667949872037608 746.56 0.108 1
"tree_3" 0.5 -513.737577053718 0.751337367359467 0.302545812323207 0.0211581340045893 0.00279893895739784 0.00280810364527539 3.52733655351863e-05 0.998 0.937197417694268 487.86 0.002 1
"tree_4" 0.428571428571429 -746.043527487734 0.616387500365401 0.219473026824481 0.099969470270867 0.0051344136742582 0.0569371469123765 0.0434644671551979 0.953 0.745008582050825 672.52 0.047 1
"tree_5" 0.5 -386.388224933954 0.82531643719489 0.381760339342524 0.0211581340045893 0.00197468684249901 0.000224406378844684 1.19278034630901e-09 1 1 386.63 0 1
"tree_6" 0.357142857142857 -967.253742609133 0.487883305562864 0.173982743175067 0.302546307455292 0.00883241028407919 0.299650444239348 0.365117921538538 0.734 0.561999349626136 848.36 0.266 1
"tree_7" 0.571428571428571 -514.681091961253 0.750789265982636 0.302081414625161 0.0027257627816271 0.00280606134788006 0.00285292761797769 3.71042468755634e-05 0.997 0.936416839189272 488.61 0.003 1
"tree_8" 0.571428571428571 -523.675934079759 0.74556403285685 0.297724705502663 0.0027257627816271 0.00287478693654345 0.00331188703060896 5.9309758004451e-05 0.997 0.928975324108309 495.76 0.003 1
"tree_9" 0.571428571428571 -428.695433387848 0.800739571457804 0.351211154999286 0.0027257627816271 0.00222015143244959 0.000571558692535303 9.30483424513381e-08 1 1 420.26 0 1
"tree_10" 0.5 -563.995471128444 0.722141834020287 0.279646084765351 0.0211581340045893 0.00320187311928067 0.00622237373361155 0.000371713378875042 0.994 0.895618602661475 527.81 0.00600000000000001 1
"tree_11" 0.357142857142857 -911.775066046044 0.520111666520506 0.183522741402034 0.302546307455292 0.00773377353279102 0.215348607420218 0.260491525752089 0.811 0.607897365719907 804.26 0.189 1
"tree_12" 0.428571428571429 -805.157881494528 0.582047122102371 0.205139608900502 0.099969470270867 0.00595532496764766 0.0975685809692977 0.0978850554585276 0.921 0.696102736784468 719.51 0.079 1
"tree_13" 0.428571428571429 -538.772172600327 0.73679441082756 0.290688514258705 0.099969470270867 0.00299354854808218 0.00422383174606925 0.000123775081534415 0.997 0.916486068028371 507.76 0.003 1
"tree_14" 0.5 -382.651905900113 0.82748691864714 0.384715633633947 0.0211581340045893 0.00195423968081663 0.000205496757866813 7.62907782148602e-10 1 1 383.66 0 1
"tree_15" 0.357142857142857 -604.692414140144 0.698500394632991 0.263496143958869 0.302546307455292 0.00356560804444144 0.0110992625854684 0.00164165747900137 0.989 0.861949649812643 560.16 0.011 1
"tree_16" 0.571428571428571 -411.208957101522 0.810897716975065 0.363224726843193 0.0027257627816271 0.00211552467537831 0.000393523218910298 1.77620557354408e-08 1 1 406.36 0 1
"tree_17" 0.571428571428571 -540.218895458548 0.73595398871642 0.290031636242165 0.0027257627816271 0.00300515884827186 0.00432146501840438 0.000132391683939974 0.997 0.915289180987377 508.91 0.003 1
"tree_18" 0.357142857142857 -1000.40256636055 0.468626677190213 0.168741640086429 0.302546307455292 0.00955219800855422 0.356295257925754 0.429005307740045 0.695 0.534575024817272 874.71 0.305 1
