"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.666666666666667 -388.010540184453 0.40146750524109 0.383369330453564 0.0150294349339613 0.0116937984782628 0.0743290259782493 0.0592709881846359 0.947 0.685470861624748 185.2 0.053 1
"tree_2" 0.5 -276.021080368906 0.624213836477988 0.497547302032236 0.0805984144379328 0.00741658468050561 0.0021807880028234 9.15057208711569e-06 0.999 0.999193115732841 142.7 0.001 1
"tree_3" 0.333333333333333 -410.671936758893 0.356394129979036 0.366357069143447 0.263431619508924 0.0127821329598907 0.124374096390776 0.125966144699557 0.918 0.621988240793464 193.8 0.082 1
"tree_4" 0.333333333333333 -410.671936758893 0.356394129979036 0.366357069143447 0.263431619508924 0.0127821329598907 0.124374096390776 0.125966144699557 0.918 0.621988240793464 193.8 0.082 1
"tree_5" 0.5 -396.969696969697 0.383647798742139 0.376458112407211 0.0805984144379328 0.012114061922666 0.091746179103403 0.081858466803481 0.939 0.660373081296101 188.6 0.0610000000000001 1
"tree_6" 0.333333333333333 -410.671936758893 0.356394129979036 0.366357069143447 0.263431619508924 0.0127821329598907 0.124374096390776 0.125966144699557 0.918 0.621988240793464 193.8 0.082 1
"tree_7" 0.5 -396.969696969697 0.383647798742139 0.376458112407211 0.0805984144379328 0.012114061922666 0.091746179103403 0.081858466803481 0.939 0.660373081296101 188.6 0.0610000000000001 1
"tree_8" 0.333333333333333 -410.671936758893 0.356394129979036 0.366357069143447 0.263431619508924 0.0127821329598907 0.124374096390776 0.125966144699557 0.918 0.621988240793464 193.8 0.082 1
"tree_9" 0.666666666666667 -262.31884057971 0.65146750524109 0.516363636363636 0.0150294349339613 0.00700218157541369 0.00122990790430778 1.12601071638468e-06 1 1 137.5 0 1
"tree_10" 0.5 -369.565217391304 0.438155136268344 0.398428731762065 0.0805984144379328 0.0108682372581923 0.0467726302757703 0.0270776441272941 0.962 0.737142762301375 178.2 0.038 1
"tree_11" 0.5 -383.2674571805 0.410901467505241 0.387131952017448 0.0805984144379328 0.0114764732013421 0.0662387059640533 0.0492392324138775 0.951 0.698757921798738 183.4 0.049 1
"tree_12" 0.5 -369.565217391304 0.438155136268344 0.398428731762065 0.0805984144379328 0.0108682372581923 0.0467726302757703 0.0270776441272941 0.962 0.737142762301375 178.2 0.038 1
"tree_13" 0.5 -276.021080368906 0.624213836477988 0.497547302032236 0.0805984144379328 0.00741658468050561 0.0021807880028234 9.15057208711569e-06 0.999 0.999193115732841 142.7 0.001 1
"tree_14" 0.5 -396.969696969697 0.383647798742139 0.376458112407211 0.0805984144379328 0.012114061922666 0.091746179103403 0.081858466803481 0.939 0.660373081296101 188.6 0.0610000000000001 1
"tree_15" 0.333333333333333 -410.671936758893 0.356394129979036 0.366357069143447 0.263431619508924 0.0127821329598907 0.124374096390776 0.125966144699557 0.918 0.621988240793464 193.8 0.082 1
"tree_16" 0.666666666666667 -262.31884057971 0.65146750524109 0.516363636363636 0.0150294349339613 0.00700218157541369 0.00122990790430778 1.12601071638468e-06 1 1 137.5 0 1
"tree_17" 0.666666666666667 -248.616600790514 0.678721174004193 0.53665910808768 0.0150294349339613 0.00660835229912417 0.000666004586464391 9.45772976609085e-08 1 1 132.3 0 1
"tree_18" 0.5 -396.969696969697 0.383647798742139 0.376458112407211 0.0805984144379328 0.012114061922666 0.091746179103403 0.081858466803481 0.939 0.660373081296101 188.6 0.0610000000000001 1
"tree_19" 0.5 -383.2674571805 0.410901467505241 0.387131952017448 0.0805984144379328 0.0114764732013421 0.0662387059640533 0.0492392324138775 0.951 0.698757921798738 183.4 0.049 1
"tree_20" 0.666666666666667 -262.31884057971 0.65146750524109 0.516363636363636 0.0150294349339613 0.00700218157541369 0.00122990790430778 1.12601071638468e-06 1 1 137.5 0 1
"tree_21" 0.666666666666667 -248.616600790514 0.678721174004193 0.53665910808768 0.0150294349339613 0.00660835229912417 0.000666004586464391 9.45772976609085e-08 1 1 132.3 0 1
"tree_22" 0.5 -396.969696969697 0.383647798742139 0.376458112407211 0.0805984144379328 0.012114061922666 0.091746179103403 0.081858466803481 0.939 0.660373081296101 188.6 0.0610000000000001 1
"tree_23" 0.5 -291.304347826087 0.593815513626835 0.478114478114478 0.0805984144379328 0.00790416346200952 0.00395645758000599 6.53090771274697e-05 0.998 0.956379255172207 148.5 0.002 1
