"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 106.53 461.5 781.2 97.1 0.5 -333.211301980663 0.467329337816108 0.210400866738895 0.976921460499664 0.0695386277436978 0.0758821361644802 0.0717132752319932 0.915 0.62776708373436 0.085 1
"tree_2" 106.53 273.4 781.2 97.1 0.5 -156.64132169342 0.742289139014764 0.355157278712509 0.976921460499664 3.614217272538e-05 8.00705180911397e-05 1.35990950617841e-10 1 1 0 1
"tree_3" 106.53 276.4 781.2 97.1 0.642857142857143 -159.457429831972 0.737903815231691 0.351302460202605 0.6892141377759 4.26613736332628e-05 9.43025961436259e-05 2.94851666995035e-10 1 1 0 1
"tree_4" 106.53 270.1 781.2 97.1 0.571428571428571 -153.543602741012 0.747112995176144 0.359496482784154 0.894660846464332 3.00634098240343e-05 6.66886809555758e-05 5.60756939869587e-11 1 1 0 1
"tree_5" 106.53 255.4 781.2 97.1 0.571428571428571 -139.744672862104 0.7686010817132 0.380187940485513 0.894660846464332 1.29472190861087e-05 2.83935418080374e-05 6.62613823874815e-13 1 1 0 1
"tree_6" 106.53 204.1 781.2 97.1 0.5 -91.5892236928564 0.843590118403742 0.475747182753552 0.976921460499664 5.15082019955565e-07 7.67910965140154e-07 8.48498163512732e-24 1 1 0 1
"tree_7" 106.53 224.2 781.2 97.1 0.642857142857143 -110.457148221158 0.814208449057155 0.433095450490633 0.6892141377759 1.92078681254739e-06 3.62059212973827e-06 1.57584198314324e-18 1 1 0 1
"tree_8" 106.53 210.3 781.2 97.1 0.571428571428571 -97.4091805125316 0.834527115918725 0.461721350451736 0.894660846464332 7.78670236091575e-07 1.26670282266807e-06 5.43239307613538e-22 1 1 0 1
"tree_9" 106.53 249 781.2 97.1 0.571428571428571 -133.736975499859 0.777956439117088 0.38995983935743 0.894660846464332 8.87112211735352e-06 1.91617379239692e-05 7.2073667672082e-14 1 1 0 1
"tree_10" 106.53 242.8 781.2 97.1 0.571428571428571 -127.917018680184 0.787019441602105 0.3999176276771 0.894660846464332 6.11033481649156e-06 1.29159126835673e-05 6.93345930145412e-15 1 1 0 1
"tree_11" 106.53 242.8 781.2 97.1 0.5 -127.917018680184 0.787019441602105 0.3999176276771 0.976921460499664 6.11033481649156e-06 1.29159126835673e-05 6.93345930145412e-15 1 1 0 1
"tree_12" 106.53 288.7 781.2 97.1 0.714285714285714 -171.003473200037 0.719923987721093 0.336335296155178 0.382304934401227 8.2891607996204e-05 0.000179854236407512 5.29066695349661e-09 1 1 0 1
"tree_13" 106.53 249.2 781.2 97.1 0.571428571428571 -133.924716042429 0.777664084198217 0.389646869983949 0.894660846464332 8.9774895872007e-06 1.94027413622434e-05 7.74751289348515e-14 1 1 0 1
"tree_14" 106.53 218 781.2 97.1 0.571428571428571 -104.637191401483 0.823271451542172 0.445412844036697 0.894660846464332 1.28921225526832e-06 2.29278949359438e-06 5.54852788969026e-20 1 1 0 1
"tree_15" 106.53 182.2 781.2 97.1 0.571428571428571 -71.031634281423 0.875602982020173 0.532930845225027 0.894660846464332 1.1357646668293e-07 1.08138733386649e-07 6.1207693894765e-32 1 1 0 1
"tree_16" 106.53 203.3 781.2 97.1 0.571428571428571 -90.8382615225757 0.844759538079228 0.477619281849483 0.894660846464332 4.88103979983347e-07 7.18753129074176e-07 4.80846149476802e-24 1 1 0 1
"tree_17" 106.53 224.2 781.2 97.1 0.571428571428571 -110.457148221158 0.814208449057155 0.433095450490633 0.894660846464332 1.92078681254739e-06 3.62059212973827e-06 1.57584198314324e-18 1 1 0 1
"tree_18" 106.53 276.9 781.2 97.1 0.571428571428571 -159.926781188397 0.737172927934513 0.350668111231491 0.894660846464332 4.38505338439851e-05 9.68859814991234e-05 3.34500586896845e-10 1 1 0 1
"tree_19" 106.53 255.4 781.2 97.1 0.571428571428571 -139.744672862104 0.7686010817132 0.380187940485513 0.894660846464332 1.29472190861087e-05 2.83935418080374e-05 6.62613823874815e-13 1 1 0 1
"tree_20" 106.53 255.2 781.2 97.1 0.642857142857143 -139.556932319534 0.768893436632071 0.380485893416928 0.6892141377759 1.27964781250765e-05 2.80525316109982e-05 6.19992605261981e-13 1 1 0 1
"tree_21" 106.53 270.1 781.2 97.1 0.642857142857143 -153.543602741012 0.747112995176144 0.359496482784154 0.6892141377759 3.00634098240343e-05 6.66886809555758e-05 5.60756939869587e-11 1 1 0 1
"tree_22" 106.53 203.3 781.2 97.1 0.571428571428571 -90.8382615225757 0.844759538079228 0.477619281849483 0.894660846464332 4.88103979983347e-07 7.18753129074176e-07 4.80846149476802e-24 1 1 0 1
"tree_23" 106.53 210.3 781.2 97.1 0.5 -97.4091805125316 0.834527115918725 0.461721350451736 0.976921460499664 7.78670236091575e-07 1.26670282266807e-06 5.43239307613538e-22 1 1 0 1
"tree_24" 106.53 263.9 781.2 97.1 0.571428571428571 -147.723645921337 0.756175997661161 0.367942402425161 0.894660846464332 2.1166236681992e-05 4.68956876671821e-05 9.5612021633435e-12 1 1 0 1
"tree_25" 106.53 270.1 781.2 97.1 0.571428571428571 -153.543602741012 0.747112995176144 0.359496482784154 0.894660846464332 3.00634098240343e-05 6.66886809555758e-05 5.60756939869587e-11 1 1 0 1
"tree_26" 106.53 176.2 781.2 97.1 0.571428571428571 -65.399418004318 0.884373629586318 0.551078320090806 0.894660846464332 7.40006571197889e-08 5.93750339320294e-08 8.50047349337141e-35 1 1 0 1
"tree_27" 106.53 243 781.2 97.1 0.5 -128.104759222754 0.786727086683233 0.399588477366255 0.976921460499664 6.18488734180218e-06 1.30841307822079e-05 7.50110908791487e-15 1 1 0 1
"tree_28" 106.53 225 781.2 97.1 0.5 -111.208110391439 0.813039029381669 0.431555555555555 0.976921460499664 2.02123395066308e-06 3.83553393468791e-06 2.37329168001888e-18 1 1 0 1
