"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 146.27 382.7 444.45 80 0.8 -161.639433923566 0.169433392783647 0.209041024301019 0.238515899541527 0.944605411983886 0.944138540851443 0.896512113679084 0.058 0.19932214331827 0.956 1
"tree_2" 146.27 202.45 444.45 80 0.7 -38.4084227797908 0.664014268075182 0.395159298592245 0.601764752988322 0.122646827088315 0.134117367670164 0.127656508644076 0.848 0.781149128469981 0.153 1
"tree_3" 146.27 211.35 444.45 80 0.7 -44.4930607780133 0.639593908629442 0.378519044239413 0.601764752988322 0.152504354334658 0.16447349289165 0.174253257798152 0.819 0.752420916720465 0.185 1
"tree_4" 146.27 209.85 444.45 80 0.6 -43.467559991796 0.643709699547263 0.381224684298308 0.871970449408517 0.147160263985521 0.159102726708373 0.16599147220895 0.826 0.757262750161394 0.174 1
"tree_5" 146.27 187.2 444.45 80 0.7 -27.9824981199152 0.705858142406366 0.427350427350427 0.601764752988322 0.0814972544223349 0.0905723755124118 0.0641758800406203 0.911 0.830374435119432 0.091 1
"tree_6" 146.27 225.7 444.45 80 0.7 -54.3036849661585 0.60021950884895 0.354452813469207 0.601764752988322 0.210034651906144 0.22092888352352 0.25945264814133 0.764 0.706100710135571 0.239 1
"tree_7" 146.27 226.15 444.45 80 0.8 -54.6113352020236 0.598984771573604 0.353747512712801 0.238515899541527 0.212023663353529 0.222843325321686 0.262258077814965 0.761 0.704648160103292 0.244 1
"tree_8" 146.27 177.7 444.45 80 0.6 -21.4876598072059 0.731924818219234 0.450196961170512 0.871970449408517 0.0617373386440532 0.0687288097858962 0.0367103910085722 0.94 0.86103938024532 0.0610000000000001 1
"tree_9" 146.27 225.1 444.45 80 0.7 -53.8934846516715 0.601865825216079 0.355397601066193 0.601764752988322 0.207399762547175 0.218389474979053 0.255721014133732 0.766 0.708037443511943 0.236 1
"tree_10" 146.27 170.8 444.45 80 0.6 -16.7703561906064 0.750857456441213 0.468384074941452 0.871970449408517 0.0498951245148197 0.0552734361426191 0.0225410534915416 0.952 0.883311814073596 0.048 1
"tree_11" 146.27 239 444.45 80 0.6 -63.3964586039516 0.563726162710934 0.334728033472803 0.871970449408517 0.273284999663174 0.280922587675558 0.34383848770977 0.692 0.663169786959328 0.308 1
"tree_12" 146.27 170.8 444.45 80 0.6 -16.7703561906064 0.750857456441213 0.468384074941452 0.871970449408517 0.0498951245148197 0.0552734361426191 0.0225410534915416 0.952 0.883311814073596 0.048 1
"tree_13" 146.27 264.2 444.45 80 0.8 -80.6248718124017 0.494580875291535 0.302800908402725 0.238515899541527 0.413897160010987 0.410552926019064 0.499692887617336 0.584 0.581826985151711 0.418 1
"tree_14" 146.27 239.45 444.45 80 0.7 -63.7041088398168 0.562491425435588 0.334098976821883 0.601764752988322 0.275578889689014 0.283069532957277 0.346715512209417 0.692 0.66171723692705 0.315 1
"tree_15" 146.27 249.85 444.45 80 0.8 -70.8142476242565 0.533955275072026 0.320192115269161 0.238515899541527 0.331062263137098 0.334571943003535 0.412681233931281 0.642 0.628147191736604 0.362 1
"tree_16" 146.27 249.85 444.45 80 0.8 -70.8142476242565 0.533955275072026 0.320192115269161 0.238515899541527 0.331062263137098 0.334571943003535 0.412681233931281 0.642 0.628147191736604 0.362 1
"tree_17" 146.27 208.85 444.45 80 0.7 -42.7838928009845 0.646453560159144 0.383050035910941 0.601764752988322 0.143668121020957 0.155579294241618 0.160569241039568 0.831 0.760490639122014 0.171 1
"tree_18" 146.27 249.4 444.45 80 0.7 -70.5065973883913 0.535190012347373 0.320769847634322 0.601764752988322 0.32857061845435 0.332273629279191 0.409861451847911 0.643 0.629599741768883 0.358 1
"tree_19" 146.27 222.6 444.45 80 0.7 -52.1843166746428 0.608725476745781 0.359389038634322 0.601764752988322 0.196633275536718 0.207972365628986 0.240294098735477 0.773 0.716107165913493 0.227 1
"tree_20" 146.27 187.65 444.45 80 0.7 -28.2901483557804 0.704623405131019 0.426325606181721 0.601764752988322 0.0825397481540083 0.091705765659671 0.0657128935855709 0.909 0.828921885087153 0.096 1
"tree_21" 146.27 228.6 444.45 80 0.6 -56.2863198195118 0.592262313074496 0.349956255468066 0.871970449408517 0.223044287710409 0.233413486781842 0.277622559935385 0.756 0.696739832149774 0.247 1
"tree_22" 146.27 211.35 444.45 80 0.7 -44.4930607780133 0.639593908629442 0.378519044239413 0.601764752988322 0.152504354334658 0.16447349289165 0.174253257798152 0.819 0.752420916720465 0.185 1
"tree_23" 146.27 220.25 444.45 80 0.7 -50.5776987762357 0.615173549183701 0.36322360953462 0.601764752988322 0.18682790716627 0.198424534696211 0.225998044354479 0.783 0.723692704970949 0.22 1
"tree_24" 146.27 253.8 444.45 80 0.7 -73.514733027962 0.523117025655097 0.315208825847124 0.601764752988322 0.353244517449606 0.354988850735248 0.437233146837013 0.623 0.615397030342156 0.38 1
"tree_25" 146.27 226.15 444.45 80 0.8 -54.6113352020236 0.598984771573604 0.353747512712801 0.238515899541527 0.212023663353529 0.222843325321686 0.262258077814965 0.761 0.704648160103292 0.244 1
"tree_26" 146.27 215.75 444.45 80 0.7 -47.5011964175839 0.627520921937165 0.370799536500579 0.601764752988322 0.168914523442564 0.180816071634577 0.199302070174864 0.802 0.738218205293738 0.2 1
"tree_27" 146.27 249.85 444.45 80 0.8 -70.8142476242565 0.533955275072026 0.320192115269161 0.238515899541527 0.331062263137098 0.334571943003535 0.412681233931281 0.642 0.628147191736604 0.362 1
"tree_28" 146.27 202.45 444.45 80 0.8 -38.4084227797908 0.664014268075182 0.395159298592245 0.238515899541527 0.122646827088315 0.134117367670164 0.127656508644076 0.848 0.781149128469981 0.153 1
"tree_29" 146.27 192.05 444.45 80 0.6 -31.2982839953511 0.692550418438743 0.416558187971882 0.871970449408517 0.0932671802912067 0.10326866468549 0.0818564194187599 0.889 0.814719173660426 0.112 1
"tree_30" 146.27 242.95 444.45 80 0.7 -66.0969440076571 0.552887913294005 0.329285861288331 0.601764752988322 0.293736503775466 0.300008575049601 0.369057198352012 0.673 0.65041962556488 0.328 1
"tree_31" 146.27 200.95 444.45 80 0.6 -37.3829219935735 0.668130058993003 0.398108982333914 0.871970449408517 0.118049089138101 0.129360475886657 0.120429851293568 0.859 0.78599096191091 0.145 1
"tree_32" 146.27 249.85 444.45 80 0.8 -70.8142476242565 0.533955275072026 0.320192115269161 0.238515899541527 0.331062263137098 0.334571943003535 0.412681233931281 0.642 0.628147191736604 0.362 1
"tree_33" 146.27 216.8 444.45 80 0.8 -48.219046967936 0.62463986829469 0.3690036900369 0.238515899541527 0.17299235040634 0.184844522496373 0.205442169319761 0.799 0.734828921885087 0.203 1
"tree_34" 146.27 240.5 444.45 80 0.8 -64.4219593901689 0.559610371793113 0.332640332640333 0.238515899541527 0.280967842102687 0.288106853472176 0.35342581650554 0.683 0.658327953518399 0.32 1
"tree_35" 146.27 254.85 444.45 80 0.9 -74.2325835783141 0.520235972012622 0.313910143221503 0.0289471472964271 0.359229813699755 0.360486013206188 0.443692716819735 0.617 0.612007746933505 0.384 1
"tree_36" 146.27 215.75 444.45 80 0.7 -47.5011964175839 0.627520921937165 0.370799536500579 0.601764752988322 0.168914523442564 0.180816071634577 0.199302070174864 0.802 0.738218205293738 0.2 1
"tree_37" 146.27 263.75 444.45 80 0.8 -80.3172215765365 0.495815612566881 0.303317535545024 0.238515899541527 0.411217970179549 0.408102652498604 0.497067306597263 0.588 0.58327953518399 0.416 1
"tree_38" 146.27 281.45 444.45 80 0.8 -92.4181308539003 0.447249279736589 0.28424231657488 0.238515899541527 0.518451727466025 0.506414203191459 0.594005926477016 0.503 0.52614590058102 0.499 1
"tree_39" 146.27 254.85 444.45 80 0.9 -74.2325835783141 0.520235972012622 0.313910143221503 0.0289471472964271 0.359229813699755 0.360486013206188 0.443692716819735 0.617 0.612007746933505 0.384 1
"tree_40" 146.27 215.75 444.45 80 0.7 -47.5011964175839 0.627520921937165 0.370799536500579 0.601764752988322 0.168914523442564 0.180816071634577 0.199302070174864 0.802 0.738218205293738 0.2 1
"tree_41" 146.27 177.7 444.45 80 0.7 -21.4876598072059 0.731924818219234 0.450196961170512 0.601764752988322 0.0617373386440532 0.0687288097858962 0.0367103910085722 0.94 0.86103938024532 0.0610000000000001 1
"tree_42" 146.27 218.65 444.45 80 0.7 -49.4838312709373 0.619563726162711 0.365881545849531 0.601764752988322 0.180328291109072 0.192061383392645 0.216395919671978 0.797 0.728857327307941 0.207 1
"tree_43" 146.27 249.4 444.45 80 0.7 -70.5065973883913 0.535190012347373 0.320769847634322 0.601764752988322 0.32857061845435 0.332273629279191 0.409861451847911 0.643 0.629599741768883 0.358 1
"tree_44" 146.27 239.45 444.45 80 0.7 -63.7041088398168 0.562491425435588 0.334098976821883 0.601764752988322 0.275578889689014 0.283069532957277 0.346715512209417 0.692 0.66171723692705 0.315 1
"tree_45" 146.27 240.5 444.45 80 0.8 -64.4219593901689 0.559610371793113 0.332640332640333 0.238515899541527 0.280967842102687 0.288106853472176 0.35342581650554 0.683 0.658327953518399 0.32 1
"tree_46" 146.27 235.05 444.45 80 0.7 -60.6959732002461 0.574564412127864 0.340353116358222 0.601764752988322 0.25356470867763 0.262392489313999 0.318586453222179 0.713 0.675919948353777 0.288 1
"tree_47" 146.27 202.45 444.45 80 0.7 -38.4084227797908 0.664014268075182 0.395159298592245 0.601764752988322 0.122646827088315 0.134117367670164 0.127656508644076 0.848 0.781149128469981 0.153 1
