"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_2" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_3" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_4" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_5" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_6" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_7" 20.3 36.4999999999999 36.4999999999999 24.1 1 -79.8029556650248 0 0.66027397260274 0.256450814869372 0.743549185130628 0.743549185130628 0.743549185130628 0.7 0 1 1
"tree_8" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_9" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_10" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_11" 20.3 36.4999999999999 36.4999999999999 24.1 1 -79.8029556650248 0 0.66027397260274 0.256450814869372 0.743549185130628 0.743549185130628 0.743549185130628 0.7 0 1 1
"tree_12" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_13" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_14" 20.3 36.4999999999999 36.4999999999999 24.1 1 -79.8029556650248 0 0.66027397260274 0.256450814869372 0.743549185130628 0.743549185130628 0.743549185130628 0.7 0 1 1
"tree_15" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_16" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_17" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_18" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_19" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_20" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_21" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_22" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_23" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_24" 20.3 36.4999999999999 36.4999999999999 24.1 1 -79.8029556650248 0 0.66027397260274 0.256450814869372 0.743549185130628 0.743549185130628 0.743549185130628 0.7 0 1 1
"tree_25" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_26" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_27" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_28" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_29" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_30" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_31" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_32" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_33" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_34" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_35" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_36" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_37" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_38" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_39" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
"tree_40" 20.3 31.9999999999999 36.4999999999999 24.1 0.5 -57.6354679802956 0.362903225806452 0.753125 0.936589808214296 0.0634101917857038 0.0634101917857039 0.063410191785704 1 1 0.3 1
