"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 355.17 1503.95 3397.65 130.7 0.628571428571429 -323.445110792015 0.579653805537275 0.0869044848565444 0.66237014789311 0.244912329151723 0.247296844900493 0.269533848407593 0.755 0.606926406926407 0.245 1
"tree_2" 355.17 878.55 3397.65 130.7 0.628571428571429 -147.360418954304 0.771086181300601 0.148767856126572 0.66237014789311 0.000205767302092503 0.0001020727063333 3.29597128863793e-08 1 1 0 1
"tree_3" 355.17 1021.95 3397.65 130.7 0.685714285714286 -187.735450629276 0.727192029262768 0.127892754048633 0.241323123400667 0.00198254399976808 0.00148801353774689 4.71912593417302e-05 0.999 0.940779220779221 0.001 1
"tree_4" 355.17 941.9 3397.65 130.7 0.657142857142857 -165.196947940423 0.751695006045394 0.138762076653573 0.445927230923375 0.000587882911781742 0.000362516482570698 1.3260372264578e-06 0.999 0.996225108225108 0.001 1
"tree_5" 355.17 743.75 3397.65 130.7 0.657142857142857 -109.406762958583 0.812347908599764 0.175731092436975 0.445927230923375 1.69801678771437e-05 4.09299089786939e-06 2.73031193483197e-13 1 1 0 1
"tree_6" 355.17 930.4 3397.65 130.7 0.657142857142857 -161.959061857702 0.755215108893616 0.140477214101462 0.445927230923375 0.000488697767503758 0.000291001616863706 7.23049230753146e-07 1 1 0 1
"tree_7" 355.17 881.2 3397.65 130.7 0.628571428571429 -148.106540529887 0.770275027166011 0.148320472083522 0.66237014789311 0.000215341044390103 0.00010793913693341 3.91896952188756e-08 1 1 0 1
"tree_8" 355.17 876 3397.65 130.7 0.657142857142857 -146.642452909874 0.771866725845207 0.149200913242009 0.445927230923375 0.000196931456074302 9.67051348070642e-05 2.78549823107095e-08 1 1 0 1
"tree_9" 355.17 992.5 3397.65 130.7 0.685714285714286 -179.443646704395 0.736206553513216 0.13168765743073 0.241323123400667 0.00128593587113931 0.000905785912628482 1.43176262429376e-05 0.999 0.961177489177489 0.001 1
"tree_10" 355.17 906.35 3397.65 130.7 0.6 -155.187656615142 0.762576715284899 0.144204777403873 0.832766868095322 0.000329316958239302 0.000181128702086595 1.8617811116863e-07 1 1 0 1
"tree_11" 355.17 907.9 3397.65 130.7 0.571428571428571 -155.624067348031 0.762102266640138 0.143958585747329 0.933824554949547 0.000337916449098221 0.000186862014183748 2.03961068353665e-07 1 1 0 1
"tree_12" 355.17 906.1 3397.65 130.7 0.6 -155.117267787257 0.76265323925986 0.144244564617592 0.832766868095322 0.000327949152989018 0.000180219163418277 1.83449522698701e-07 1 1 0 1
"tree_13" 355.17 748.3 3397.65 130.7 0.6 -110.687839626095 0.810955172255468 0.174662568488574 0.832766868095322 1.85798374688441e-05 4.62239679122136e-06 4.54093513149875e-13 1 1 0 1
"tree_14" 355.17 913.95 3397.65 130.7 0.628571428571429 -157.327476982853 0.760250386446074 0.143005634881558 0.66237014789311 0.000373519231066212 0.000210860928005173 2.89715655972475e-07 1 1 0 1
"tree_15" 355.17 1031 3397.65 130.7 0.657142857142857 -190.283526198722 0.724421861369167 0.126770126091174 0.445927230923375 0.00225708924171512 0.0017242915605967 6.63882257407139e-05 0.999 0.934510822510823 0.001 1
"tree_16" 355.17 863.25 3397.65 130.7 0.571428571428571 -143.052622687727 0.775769448568236 0.151404575731248 0.933824554949547 0.0001578274657205 7.35467698391693e-05 1.17080561445456e-08 1 1 0 1
"tree_17" 355.17 821.15 3397.65 130.7 0.542857142857143 -131.199144071853 0.788656085951729 0.159167021859587 0.979332132025844 7.42946412903034e-05 2.84810783126241e-05 4.82440472168514e-10 1 1 0 1
"tree_18" 355.17 743.5 3397.65 130.7 0.571428571428571 -109.336374130698 0.812424432574726 0.175790181573638 0.933824554949547 1.68961785039248e-05 4.06560888234635e-06 2.6542999353977e-13 1 1 0 1
"tree_19" 355.17 823.8 3397.65 130.7 0.571428571428571 -131.945265647436 0.787844931817138 0.158655013352756 0.933824554949547 7.79828712067509e-05 3.02970574937344e-05 5.99211954515747e-10 1 1 0 1
