"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.523809523809524 -70.5781990521327 0.839564446442397 0.286063569682152 0.000820789730639226 0.000835004373870667 0.00123697653968571 1.44258854696598e-07 1 1 449.9 0 1
"tree_2" 0.428571428571429 -58.5402843601895 0.85542319122899 0.307784287934952 0.0294917975391276 0.000749835276005561 0.000677237614701653 6.06551970003339e-09 1 1 418.15 0 1
"tree_3" 0.571428571428571 -71.4691943127962 0.838390649584176 0.284577114427861 7.84438926938685e-05 0.000841649228705548 0.00129062555732587 1.77586678077659e-07 1 1 452.25 0 1
"tree_4" 0.571428571428571 -68.5876777251184 0.842186758572463 0.289441133475767 7.84438926938685e-05 0.000820333484008444 0.00112389736633787 8.95678428848708e-08 1 1 444.65 0 1
"tree_5" 0.571428571428571 -97.5545023696682 0.804025873479683 0.247001247481048 7.84438926938685e-05 0.00105911984563607 0.00399890116885261 2.2863156554769e-05 0.999 0.985499974414182 521.05 0.001 1
"tree_6" 0.666666666666667 -34.0473933649289 0.88769011762943 0.364022061943148 1.92401845793747e-07 0.000600715822537647 0.000163318094699131 5.42922259731025e-13 1 1 353.55 0 1
"tree_7" 0.523809523809524 -108.682464454976 0.789365899952549 0.233829941860465 0.000820789730639226 0.00116669426600475 0.00611441170688089 0.000104113116502035 0.998 0.964421823352833 550.4 0.002 1
"tree_8" 0.428571428571429 -118.559241706161 0.77635423690717 0.223263075722092 0.0294917975391276 0.00127045970835724 0.00869426976107893 0.000326415300692512 0.996 0.945713617725979 576.45 0.004 1
"tree_9" 0.476190476190476 -111.507109004739 0.785644714167978 0.230707179349287 0.00587098727577053 0.00119554805190658 0.00677751940177477 0.000146948073152763 0.998 0.959071491993137 557.85 0.002 1
"tree_10" 0.380952380952381 -169.895734597156 0.708723558352689 0.180796516119969 0.10602576341998 0.00195882586183583 0.0396830621242567 0.0159510782407738 0.978 0.848474038383331 711.85 0.022 1
"tree_11" 0.476190476190476 -104.872037914692 0.794385754601533 0.238178958082724 0.00587098727577053 0.00112878080332644 0.00530541423863223 6.38175111566535e-05 0.998 0.971639384448797 540.35 0.002 1
"tree_12" 0.476190476190476 -97.21327014218 0.80447541270198 0.247428626357781 0.00587098727577053 0.00105596972013538 0.00394519479092789 2.17294575120218e-05 0.999 0.986146323169045 520.15 0.001 1
"tree_13" 0.523809523809524 -68.5876777251184 0.842186758572463 0.289441133475767 0.000820789730639226 0.000820333484008444 0.00112389736633787 8.95678428848708e-08 1 1 444.65 0 1
"tree_14" 0.428571428571429 -123.810426540284 0.769436327764042 0.218024733186515 0.0294917975391276 0.0013290027369827 0.0103915924116876 0.000561014848617359 0.996 0.935767028553928 590.3 0.004 1
"tree_15" 0.571428571428571 -79.1090047393364 0.828325965884968 0.272438611346317 7.84438926938685e-05 0.000900654201761339 0.0018369010384364 9.27768536143322e-07 1 1 472.4 0 1
"tree_16" 0.476190476190476 -134.028436018957 0.755975125496366 0.208505467800729 0.00587098727577053 0.00145003988231256 0.0144633778146432 0.00143747350018814 0.995 0.916412474172212 617.25 0.005 1
"tree_17" 0.523809523809524 -89.0995260663507 0.815164456432157 0.258045112781955 0.000820789730639226 0.00098355213742456 0.0028339097657908 5.9433530581595e-06 1 1 498.75 0 1
"tree_18" 0.333333333333333 -187.981042654028 0.68489797957094 0.169442433019551 0.276960224245873 0.00227260948941422 0.0610977415197512 0.0367838986468509 0.959 0.814217554375618 759.55 0.041 1
"tree_19" 0.571428571428571 -74.9763033175355 0.833770385355011 0.27887323943662 7.84438926938685e-05 0.000868279820280412 0.00152131867421511 3.90002998504406e-07 1 1 461.5 0 1
"tree_20" 0.571428571428571 -50.9004739336493 0.865487874928199 0.323366834170854 7.84438926938685e-05 0.00070001353404696 0.000448237405813617 5.37686803897149e-10 1 1 398 0 1
"tree_21" 0.428571428571429 -105.175355450237 0.793986164181714 0.23782685022637 0.0294917975391276 0.00113175692170747 0.00536638618213776 6.64244392224658e-05 0.998 0.971064852222253 541.15 0.002 1
"tree_22" 0.476190476190476 -103.165876777251 0.796633450713019 0.240179154614164 0.00587098727577053 0.00111217332763196 0.00497301706020217 5.07659261109089e-05 0.999 0.97487112822311 535.85 0.001 1
"tree_23" 0.428571428571429 -136.758293838862 0.752378811717989 0.2061013692049 0.0294917975391276 0.00148403699542512 0.0157439279689899 0.00180674702811365 0.995 0.911241684133312 624.45 0.005 1
"tree_24" 0.380952380952381 -136.075829383886 0.753277890162583 0.206697181402072 0.10602576341998 0.00147547020454549 0.0154155990863218 0.0017077984172144 0.995 0.912534381643037 622.65 0.005 1
"tree_25" 0.476190476190476 -87.2037914691943 0.81766189655603 0.260658227848101 0.00587098727577053 0.000967302774613954 0.00261610174765636 4.27821950131604e-06 1 1 493.75 0 1
"tree_26" 0.476190476190476 -76.8909952606635 0.831247970829899 0.275854677955203 0.00587098727577053 0.000883143558159014 0.00166131105242421 5.8725936466848e-07 1 1 466.55 0 1
"tree_27" 0.571428571428571 -64.4170616113744 0.847681126844984 0.296783120027672 7.84438926938685e-05 0.000790360616336805 0.000915071794068086 3.11348136735114e-08 1 1 433.65 0 1
"tree_28" 0.428571428571429 -93.2890995260663 0.809645113758398 0.252451941938015 0.0294917975391276 0.00102035575968511 0.00336947651961058 1.1859735673847e-05 0.999 0.993579333849963 509.8 0.001 1
"tree_29" 0.523809523809524 -101.952606635071 0.798231812392298 0.241622078287806 0.000820789730639226 0.00110050012269789 0.00474728812839707 4.29799428646537e-05 0.999 0.977169257129287 532.65 0.001 1
"tree_30" 0.523809523809524 -114.350710900474 0.781898553982168 0.227646590607588 0.000820789730639226 0.00122525397988018 0.00750364844986267 0.000204837688108078 0.998 0.953685252369283 565.35 0.002 1
"tree_31" 0.476190476190476 -102.938388625592 0.796933143527884 0.240448388603456 0.00587098727577053 0.00110997599575855 0.00493002956102388 4.9217584538047e-05 0.999 0.975302027393018 535.25 0.001 1
"tree_32" 0.380952380952381 -174.691943127962 0.70240503483929 0.177639751552795 0.10602576341998 0.00203796025309073 0.0447013807762838 0.020306130667995 0.974 0.839389247551097 724.5 0.026 1
"tree_33" 0.476190476190476 -98.4265402843602 0.802877051022702 0.24591573516767 0.00587098727577053 0.00106720935830688 0.00413891790252014 2.60036060874588e-05 0.999 0.983848194262867 523.35 0.001 1
"tree_34" 0.476190476190476 -98.5023696682464 0.802777153417747 0.245821793524974 0.00587098727577053 0.00106791546488347 0.00415128331272619 2.62940394574755e-05 0.999 0.983704561206231 523.55 0.001 1
"tree_35" 0.523809523809524 -75.6018957345971 0.832946230114133 0.277879736586419 0.000820789730639226 0.000873110796039032 0.00156592006572518 4.46486860753966e-07 1 1 463.15 0 1
"tree_36" 0.476190476190476 -108.890995260663 0.789091181538923 0.233596515110264 0.00587098727577053 0.00116880240873541 0.00616146342577039 0.000106851020413676 0.998 0.964026832447083 550.95 0.002 1
"tree_37" 0.380952380952381 -143.810426540284 0.743088334457181 0.200139958012596 0.10602576341998 0.00157525573312843 0.0194748581162245 0.00313480173609082 0.991 0.897883809866153 643.05 0.00900000000000001 1
"tree_38" 0.619047619047619 -17.781990521327 0.90911815389226 0.414292612264606 4.92871955341692e-06 0.000517374904600897 5.24082304706379e-05 3.42669293789782e-17 1 1 310.65 0 1
"tree_39" 0.285714285714286 -150.0663507109 0.7348467820484 0.195133045258131 0.53513266680996 0.00166042284183686 0.0233418567036999 0.00489195719484934 0.989 0.886034082693674 659.55 0.011 1
"tree_40" 0.571428571428571 -86.1800947867298 0.819010514222921 0.262091436717239 7.84438926938685e-05 0.000958630966394697 0.00250443588780415 3.56667634797317e-06 1 1 491.05 0 1
"tree_41" 0.571428571428571 -50.7109004739336 0.865737618940586 0.32377358490566 7.84438926938685e-05 0.000698817003436328 0.000443525201578414 5.03897539993557e-10 1 1 397.5 0 1
"tree_42" 0.428571428571429 -94.7109004739336 0.807772033665493 0.250608509395385 0.0294917975391276 0.00103313006174315 0.00356937953927411 1.48353667255387e-05 0.999 0.990886214038036 513.55 0.001 1
"tree_43" 0.571428571428571 -61.0616113744075 0.852101595864239 0.302966101694915 7.84438926938685e-05 0.000766981596611085 0.000771880018151172 1.25122059022312e-08 1 1 424.8 0 1
"tree_44" 0.476190476190476 -66.9573459715639 0.844334557078994 0.29226751447712 0.00587098727577053 0.000808494433242571 0.00103791731775553 5.9832887226186e-08 1 1 440.35 0 1
"tree_45" 0.523809523809524 -98.2180094786729 0.803151769436328 0.246174445294568 0.000820789730639226 0.00106526977202784 0.00410507068728969 2.52195885819424e-05 0.999 0.984243185168616 522.8 0.001 1
"tree_46" 0.380952380952381 -129.270142180095 0.762243700207287 0.212832809657681 0.10602576341998 0.00139247602737948 0.0124320051329042 0.00094380115253025 0.995 0.925425448476128 604.7 0.005 1
"tree_47" 0.571428571428571 -77.1943127962085 0.83084838041008 0.27538247566064 7.84438926938685e-05 0.000885519559439696 0.0016844537469058 6.2581508859181e-07 1 1 467.35 0 1
"tree_48" 0.476190476190476 -75.1090047393364 0.83359556454634 0.27866190321533 0.00587098727577053 0.000869302514074839 0.0015306889165617 4.01404601683205e-07 1 1 461.85 0 1
"tree_49" 0.428571428571429 -143.431279620853 0.743587822481956 0.200451678218207 0.0294917975391276 0.0015702243719643 0.0192579319517604 0.00304749321436523 0.991 0.898601975149334 642.05 0.00900000000000001 1
"tree_50" 0.476190476190476 -81.4028436018957 0.825304063335082 0.268993625248197 0.00587098727577053 0.000919098678124401 0.00203466701059364 1.46204520243759e-06 1 1 478.45 0 1
"tree_51" 0.571428571428571 -74.9952606635071 0.833745410953772 0.278843028924277 7.84438926938685e-05 0.000868425851627145 0.00152265431033397 3.91613373074011e-07 1 1 461.55 0 1
"tree_52" 0.571428571428571 -70.1421800947867 0.840138857670887 0.286796657381616 7.84438926938685e-05 0.0008317702558324 0.0012114177599728 1.30148070882337e-07 1 1 448.75 0 1
"tree_53" 0.380952380952381 -143.620853080569 0.743338078469569 0.200295696832931 0.10602576341998 0.00157273821845937 0.0193661542351513 0.00309089750306063 0.991 0.898242892507744 642.55 0.00900000000000001 1
"tree_54" 0.523809523809524 -126.312796208531 0.766139706800529 0.215614005696096 0.000820789730639226 0.00135775899497203 0.0112901029765225 0.000715760111010412 0.995 0.931027137684936 596.9 0.005 1
"tree_55" 0.380952380952381 -170.350710900474 0.708124172722959 0.18049225159526 0.10602576341998 0.00196621104456809 0.0401398342072448 0.0163314816014051 0.978 0.847612240043514 713.05 0.022 1
"tree_56" 0.428571428571429 -84.0189573459715 0.821857595964137 0.265169465334295 0.0294917975391276 0.000940557791686848 0.00228176373741415 2.40404992967632e-06 1 1 485.35 0 1
