"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.405405405405405 -101.505927587312 0.732808046693238 0.113629413995132 0.144122585214274 0.000577759644193663 0.0484798578000261 0.0367331119569564 0.964 0.797325153816831 817.57 0.036 1
"tree_2" 0.459459459459459 -104.019914721613 0.729047220491341 0.112229242422412 0.0169233469256237 0.000600778166963206 0.0536220121755228 0.0428973371079921 0.958 0.789792188362057 827.77 0.042 1
"tree_3" 0.432432432432432 -68.3311561876125 0.782436204220237 0.136023544225954 0.0554779498690541 0.000341291622236992 0.00988494407552655 0.00191193885132191 0.996 0.896730756778855 682.97 0.004 1
"tree_4" 0.432432432432432 -92.4112094249871 0.746413388541279 0.119000345856764 0.0554779498690541 0.000501124841624152 0.0329444498486818 0.0195912117512792 0.978 0.824576764138515 780.67 0.022 1
"tree_5" 0.351351351351351 -106.681783452049 0.725065169218744 0.110783834384726 0.508309817298938 0.000626071948087378 0.0595004162469441 0.0501540059914118 0.952 0.781816107292296 838.57 0.048 1
"tree_6" 0.459459459459459 -38.7523722672714 0.826684905444718 0.165020605371607 0.0169233469256237 0.000209825934004605 0.00145399917860467 1.2659098324747e-05 0.999 0.985361265036451 562.96 0.001 1
"tree_7" 0.432432432432432 -58.3984423138541 0.797295154802243 0.144553192151493 0.0554779498690541 0.000290377701380279 0.00551485204486782 0.000498037361625613 0.999 0.926493355585464 642.67 0.001 1
"tree_8" 0.405405405405405 -68.5357257289331 0.782130176205769 0.135858438139807 0.144122585214274 0.000342422550313445 0.00999872039354775 0.00196014308546227 0.996 0.896117780178123 683.8 0.004 1
"tree_9" 0.540540540540541 -33.6775688265596 0.834276612454234 0.171285284953076 0.000108615829591604 0.000192711197580863 0.000986117090998304 3.65864323985368e-06 1 1 542.37 0 1
"tree_10" 0.486486486486487 -80.6546225322259 0.764000781661916 0.126744614377123 0.00405390220921749 0.000415985593733145 0.0189516959674687 0.00722703419903171 0.99 0.85980445552996 732.97 0.01 1
"tree_11" 0.324324324324324 -100.840460404703 0.733803559511388 0.114005915053935 0.717605785399976 0.000571804440707639 0.0471832677084044 0.0352103988631915 0.964 0.799319174084271 814.87 0.036 1
"tree_12" 0.324324324324324 -111.241465999556 0.718244062872165 0.108392546699803 0.717605785399976 0.000671695532092132 0.0706570064011991 0.0643912485143328 0.939 0.768153375830205 857.07 0.0610000000000001 1
"tree_13" 0.486486486486487 -45.9517413057945 0.815914931586147 0.156880625496057 0.00405390220921749 0.000236552019188606 0.00244179071922003 5.86151814926073e-05 0.999 0.963788919846847 592.17 0.001 1
"tree_14" 0.378378378378378 -105.693441451211 0.726543690107921 0.111316142638037 0.300012512007429 0.000616567854314703 0.0572645895491191 0.0473704529539745 0.954 0.784777596652457 834.56 0.046 1
"tree_15" 0.378378378378378 -27.4418948561852 0.843604936268744 0.179666196066297 0.300012512007429 0.000173467657788732 0.000595061160374971 6.41288763797451e-07 1 1 517.07 0 1
"tree_16" 0.351351351351351 -103.103048825574 0.73041881592968 0.112735877677325 0.508309817298938 0.000592286773329043 0.0517013938990957 0.0405728864917485 0.962 0.792539505174974 824.05 0.038 1
"tree_17" 0.486486486486487 -61.2895275183004 0.792970204670061 0.141962102689487 0.00405390220921749 0.000304415477218891 0.00657371731850907 0.000758518709356569 0.999 0.917830445312473 654.4 0.001 1
"tree_18" 0.405405405405405 -102.886155817909 0.730743279366706 0.112856396613093 0.144122585214274 0.000590294342064086 0.0512547084649996 0.0400359204931495 0.962 0.793189408076955 823.17 0.038 1
"tree_19" 0.432432432432432 -91.1295689251473 0.748330672487344 0.119798315860059 0.0554779498690541 0.000491115641608668 0.0311109992469413 0.0177648236570066 0.98 0.8284170994684 775.47 0.02 1
"tree_20" 0.432432432432432 -42.7205284302369 0.820748699380939 0.160432424964598 0.0554779498690541 0.00022418638941598 0.00194370261899243 3.03749958763307e-05 0.999 0.973470996034307 579.06 0.001 1
"tree_21" 0.432432432432432 -37.9242353289134 0.827923765840637 0.166011436740529 0.0554779498690541 0.000206939408438103 0.00136654674604549 1.04392349285935e-05 0.999 0.987842712480377 559.6 0.001 1
"tree_22" 0.432432432432432 -69.8346190816553 0.780187082668122 0.134819394256026 0.0554779498690541 0.000349684926863086 0.0107467200386954 0.00229034561153294 0.995 0.89222574802649 689.07 0.005 1
"tree_23" 0.378378378378378 -79.2571414487468 0.76609135858003 0.127732710023374 0.300012512007429 0.000406810638654627 0.0176704749506288 0.00631604895787198 0.991 0.863991898091585 727.3 0.00900000000000001 1
"tree_24" 0.540540540540541 -70.9190841199813 0.77856476548299 0.133963978254286 0.000108615829591604 0.000355857764861301 0.0114061216690722 0.00260011701419832 0.995 0.888976233516587 693.47 0.005 1
"tree_25" 0.459459459459459 -25.4208463756686 0.846628345568309 0.182561361447914 0.0169233469256237 0.000167626754081203 0.000501663577309553 3.44140873918653e-07 1 1 508.87 0 1
"tree_26" 0.405405405405405 -40.8005323737461 0.823620938215525 0.162620127085266 0.144122585214274 0.000217127222022541 0.00169141279722351 2.00838937739913e-05 0.999 0.979224113768885 571.27 0.001 1
"tree_27" 0.432432432432432 -69.2923865624924 0.780998241260688 0.135251212019742 0.0554779498690541 0.000346635961704222 0.0104290264309825 0.00214730568693164 0.996 0.893850505281441 686.87 0.004 1
"tree_28" 0.324324324324324 -110.058413230474 0.720013863437764 0.109003015476316 0.717605785399976 0.000659572196917408 0.0676268351091952 0.0604744983625527 0.944 0.771698300750098 852.27 0.056 1
"tree_29" 0.459459459459459 -67.7889236684495 0.783247362812803 0.136463122640539 0.0169233469256237 0.000338310757630689 0.00958854999485016 0.0017889173150461 0.996 0.898355514033806 680.77 0.004 1
"tree_30" 0.432432432432432 -79.7673329554138 0.765328132086115 0.127370196196718 0.0554779498690541 0.000410138241850936 0.0181298402387295 0.006637391699584 0.991 0.862463149219881 729.37 0.00900000000000001 1
"tree_31" 0.459459459459459 -42.4494121706554 0.821154278677222 0.160737767319538 0.0169233469256237 0.000223176763286418 0.00190621907218473 2.86822482732616e-05 0.999 0.974283374661783 577.96 0.001 1
"tree_32" 0.432432432432432 -73.6548936484855 0.774472101675042 0.131853470911336 0.0554779498690541 0.000371882885062792 0.013219009667207 0.00353743194821967 0.993 0.880778594639332 704.57 0.00700000000000001 1
"tree_33" 0.378378378378378 -87.186059694871 0.754230007706007 0.122322145706875 0.300012512007429 0.000461467393820331 0.0259670657912816 0.0129387997584009 0.982 0.840233515868046 759.47 0.018 1
"tree_34" 0.378378378378378 -175.791782712641 0.621679319511683 0.0830227798779234 0.300012512007429 0.00174553522096616 0.389846858101814 0.454548799258378 0.696 0.574733409888496 1118.97 0.304 1
"tree_35" 0.378378378378378 -80.0877430803737 0.764848811099599 0.127143580549359 0.300012512007429 0.000412240932065283 0.018423231820662 0.00684574373226493 0.991 0.86150306538741 730.67 0.00900000000000001 1
"tree_36" 0.351351351351351 -93.1752643383531 0.745270392342663 0.118529670694209 0.508309817298938 0.000507181372194691 0.0340769238668679 0.0207442014346434 0.978 0.822287333461084 783.77 0.022 1
"tree_37" 0.459459459459459 -92.4605032903656 0.746339646851045 0.118969866943281 0.0169233469256237 0.000501513556032454 0.0330166146883925 0.0196641319541546 0.978 0.82442905893352 780.87 0.022 1
