"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 410.34 1183.35 2302.45 74.4 0.625 -188.382804503582 0.502277776531047 0.0628723539105083 0.997498338022356 0.114837365511534 0.117722629976282 0.120945278333991 0.879 0.592978905581069 0.121 1
"tree_2" 410.34 850.65 2302.45 74.4 0.625 -107.303699371253 0.65160117591616 0.0874625286545583 0.997498338022356 0.00180259107659733 0.00209040230293153 5.93608168298275e-05 0.997 0.851949871565346 0.003 1
"tree_3" 410.34 637.85 2302.45 74.4 0.7 -55.4442657308573 0.747110702183524 0.116641843693658 0.885432433880662 3.11047898580706e-05 2.9231807071536e-05 1.86014757361104e-11 1 1 0 1
"tree_4" 410.34 733.75 2302.45 74.4 0.75 -78.8151289174831 0.70406858014856 0.101396933560477 0.528132411861629 0.000222806805252832 0.000245769481334654 9.25391149014465e-08 0.999 0.942943877948159 0.001 1
"tree_5" 410.34 612.4 2302.45 74.4 0.7 -49.2420919237705 0.758533246560894 0.121489222730242 0.885432433880662 1.77442833804951e-05 1.55460167917225e-05 9.38714998444944e-13 1 1 0 1
"tree_6" 410.34 612.4 2302.45 74.4 0.725 -49.2420919237705 0.758533246560894 0.121489222730242 0.740402486195564 1.77442833804951e-05 1.55460167917225e-05 9.38714998444944e-13 1 1 0 1
"tree_7" 410.34 377.65 2302.45 74.4 0.75 7.96656431252134 0.863894436839389 0.197007811465643 0.528132411861629 4.61370996124224e-08 7.26034013560979e-09 6.94827561828501e-39 1 1 0 1
"tree_8" 410.34 353.05 2302.45 74.4 0.725 13.9615928254618 0.874935481699244 0.210735023367795 0.740402486195564 2.27925359025909e-08 2.48291493864929e-09 1.26050033835443e-44 1 1 0 1
"tree_9" 410.34 339.85 2302.45 74.4 0.65 17.1784373933811 0.880859944794776 0.218920111814036 0.98874058740995 1.55124149588934e-08 1.3542823529378e-09 3.56565987208175e-48 1 1 0 1
"tree_10" 410.34 333.35 2302.45 74.4 0.65 18.7624896427353 0.883777294046363 0.223188840557972 0.98874058740995 1.28137106786788e-08 9.96348707333495e-10 4.62943164665732e-50 1 1 0 1
"tree_11" 410.34 294.95 2302.45 74.4 0.7 28.1205829312278 0.90101209577882 0.252246143414138 0.885432433880662 4.05218554799943e-09 1.43088343214536e-10 1.5523399717182e-63 1 1 0 1
"tree_12" 410.34 308.25 2302.45 74.4 0.65 24.879368328703 0.89504275038711 0.241362530413625 0.98874058740995 6.06352223673748e-09 2.87692067351245e-10 2.31628722921093e-58 1 1 0 1
"tree_13" 410.34 307.15 2302.45 74.4 0.675 25.147438709363 0.895536455645071 0.242226924955234 0.959719049211541 5.86574642372548e-09 2.71847442826189e-10 9.10656324947613e-59 1 1 0 1
"tree_14" 410.34 323.35 2302.45 74.4 0.7 21.1994931032802 0.888265523664191 0.2300912324107 0.885432433880662 9.52917680153102e-09 6.14247094480901e-10 3.66139371269831e-53 1 1 0 1
"tree_15" 410.34 307.25 2302.45 74.4 0.675 25.1230686747575 0.895491573348893 0.242148087876322 0.959719049211541 5.88346382359515e-09 2.73253270535449e-10 9.91680747697337e-59 1 1 0 1
"tree_16" 410.34 327.3 2302.45 74.4 0.7 20.236876736365 0.886492672965149 0.227314390467461 0.885432433880662 1.07150305386226e-08 7.44836741338332e-10 6.59325439158051e-52 1 1 0 1
"tree_17" 410.34 299.05 2302.45 74.4 0.65 27.1214115124044 0.899171921635511 0.248787828122388 0.98874058740995 4.59048263788053e-09 1.78030916383784e-10 7.09815581404374e-62 1 1 0 1
"tree_18" 410.34 338.45 2302.45 74.4 0.7 17.5196178778574 0.881488296941272 0.219825675875314 0.885432433880662 1.48881705902828e-08 1.26826168977509e-09 1.42548042528972e-48 1 1 0 1
"tree_19" 410.34 316.55 2302.45 74.4 0.7 22.8566554564508 0.891317519804313 0.235033959879956 0.885432433880662 7.77958997042094e-09 4.38407318852128e-10 2.01387612187005e-55 1 1 0 1
"tree_20" 410.34 341.35 2302.45 74.4 0.725 16.8128868742994 0.880186710352102 0.217958107514282 0.740402486195564 1.62094166359153e-08 1.4525105355438e-09 9.41721889938697e-48 1 1 0 1
"tree_21" 410.34 316.2 2302.45 74.4 0.675 22.9419505775698 0.891474607840937 0.235294117647059 0.959719049211541 7.69853787936782e-09 4.30781570144869e-10 1.52834249662201e-55 1 1 0 1
"tree_22" 410.34 318.5 2302.45 74.4 0.7 22.3814397816445 0.890442315028837 0.233594976452119 0.885432433880662 8.24656483838949e-09 4.83267313239838e-10 9.22899189334258e-55 1 1 0 1
"tree_23" 410.34 321.65 2302.45 74.4 0.7 21.6137836915729 0.889028522699221 0.231307321622882 0.885432433880662 9.05897576027753e-09 5.6494717561414e-10 1.02482811349692e-53 1 1 0 1
"tree_24" 410.34 320.25 2302.45 74.4 0.65 21.9549641760492 0.889656874845717 0.23231850117096 0.98874058740995 8.68873918737079e-09 5.27163139647888e-10 3.54294889325844e-54 1 1 0 1
"tree_25" 410.34 334.95 2302.45 74.4 0.675 18.3725690890481 0.883059177307511 0.222122704881326 0.959719049211541 1.34323039740875e-08 1.07511572685091e-09 1.37722961190014e-49 1 1 0 1
"tree_26" 410.34 342.35 2302.45 74.4 0.7 16.5691865282449 0.879737887390319 0.217321454651672 0.885432433880662 1.66908618017311e-08 1.52167103466949e-09 1.78800620717593e-47 1 1 0 1
"tree_27" 410.34 304.35 2302.45 74.4 0.65 25.8297996783156 0.896793159938062 0.244455396747166 0.98874058740995 5.39018241860941e-09 2.35133393202755e-10 8.12318188439451e-60 1 1 0 1
"tree_28" 410.34 300.65 2302.45 74.4 0.625 26.7314909587172 0.898453804896658 0.247463828371861 0.997498338022356 4.81888475831053e-09 1.93724958464789e-10 3.03921283958873e-61 1 1 0 1
