"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.5 -1042.72060824638 0.543601052638622 0.104640565284086 0.0218877323620388 0.0488190632836032 0.287521253991377 0.372410817666668 0.74 0.638056386177708 533.254 0.26 1
"tree_2" 0.5 -1067.14989510407 0.532703776670844 0.102450362982738 0.0218877323620388 0.0500907517759846 0.325228109608373 0.416191727949044 0.7 0.618401784848286 544.654 0.3 1
"tree_3" 0.5 -1022.14857720833 0.552777706085173 0.106558911036677 0.0218877323620388 0.0477682964158214 0.257415126528589 0.335668514028978 0.765 0.654607629402485 523.654 0.235 1
"tree_4" 0.5 -1022.14857720833 0.552777706085173 0.106558911036677 0.0218877323620388 0.0477682964158214 0.257415126528589 0.335668514028978 0.765 0.654607629402485 523.654 0.235 1
"tree_5" 0.5 -1041.03198736534 0.54435430294236 0.10479542355756 0.0218877323620388 0.0487321227617319 0.28499057971374 0.369384783625024 0.744 0.639414967392409 532.466 0.256 1
"tree_6" 0.545454545454545 -960.432484094177 0.580307666424824 0.112760531389056 0.0045603577454798 0.0447243076570073 0.177583083833533 0.230072245777238 0.832 0.704261359076815 494.854 0.168 1
"tree_7" 0.545454545454545 -953.457279820337 0.583419125484045 0.113507147085328 0.0045603577454798 0.044390325451357 0.169626756524798 0.21889485210099 0.841 0.709873264982716 491.599 0.159 1
"tree_8" 0.454545454545455 -1079.70740571688 0.527102194462846 0.101359820095402 0.0770825046958555 0.0507546465859075 0.345342149850872 0.438581590236541 0.677 0.608298630129829 550.514 0.323 1
"tree_9" 0.5 -890.80473070997 0.611366814735794 0.1206846583413 0.0218877323620388 0.0414797154024064 0.108234108043855 0.12935838200715 0.896 0.76028042104134 462.362 0.104 1
"tree_10" 0.5 -1157.94541125847 0.492202234323934 0.0950557387772902 0.0218877323620388 0.0550501553568238 0.47827572786578 0.571774791647207 0.557 0.5453521832406 587.024 0.443 1
"tree_11" 0.545454545454545 -1022.14857720833 0.552777706085173 0.106558911036677 0.0045603577454798 0.0477682964158214 0.257415126528589 0.335668514028978 0.765 0.654607629402485 523.654 0.235 1
"tree_12" 0.545454545454545 -976.354378949669 0.573205319017754 0.111092529326039 0.0045603577454798 0.0454942526134881 0.196577288987747 0.256286569526154 0.813 0.691451386455972 502.284 0.187 1
"tree_13" 0.545454545454545 -886.454603313383 0.613307294579179 0.121216860874325 0.0045603577454798 0.0412835049819445 0.10463715721644 0.123989253524787 0.901 0.763780319348246 460.332 0.099 1
"tree_14" 0.5 -849.221370054408 0.629916081416034 0.125971595437029 0.0218877323620388 0.0396347238439744 0.0772214870937677 0.0831735787012739 0.928 0.793736345497256 442.957 0.072 1
"tree_15" 0.363636363636364 -1370.9773643371 0.397174164279303 0.0812894428613884 0.412090363630447 0.0682082316635101 0.81261558111368 0.828995625226492 0.235 0.373957163296694 686.436 0.765 1
"tree_16" 0.454545454545455 -1095.03356884023 0.520265587645166 0.100059892480445 0.0770825046958555 0.0515743890227461 0.370473799150417 0.465665386516774 0.647 0.59596795392737 557.666 0.353 1
"tree_17" 0.454545454545455 -894.961995315577 0.60951236601847 0.120180399825975 0.0770825046958555 0.0416679323108489 0.111750785779017 0.134602132824673 0.893 0.756935690639666 464.302 0.107 1
"tree_18" 0.409090909090909 -1145.28075465067 0.497851611601966 0.0960224671923237 0.203626013990548 0.054335966451859 0.456181838464921 0.551250472946173 0.568 0.555541542350853 581.114 0.432 1
"tree_19" 0.5 -958.703147735041 0.581079078855174 0.112944719834348 0.0218877323620388 0.0446413166226361 0.175589652710973 0.227282493781095 0.834 0.705652697960398 494.047 0.166 1
"tree_20" 0.454545454545455 -832.30944620521 0.637460055270219 0.12825669727512 0.0770825046958555 0.0389037129233631 0.0666742786217144 0.0677629277727137 0.937 0.807342846698291 435.065 0.0629999999999999 1
"tree_21" 0.5 -1017.79844981174 0.554718185928558 0.106973605508949 0.0218877323620388 0.0475484394464285 0.251258468691659 0.327951547307295 0.766 0.658107527709391 521.624 0.234 1
"tree_22" 0.5 -1041.03198736534 0.54435430294236 0.10479542355756 0.0218877323620388 0.0487321227617319 0.28499057971374 0.369384783625024 0.744 0.639414967392409 532.466 0.256 1
"tree_23" 0.545454545454545 -843.778353508924 0.632344070973767 0.126698106567185 0.0045603577454798 0.0393982424189823 0.07370194569858 0.0779986605117256 0.929 0.798115528600478 440.417 0.071 1
"tree_24" 0.5 -1131.82750351975 0.50385276059545 0.0970711646452205 0.0218877323620388 0.0535853567140943 0.43286237304833 0.528936616284312 0.586 0.566365365784723 574.836 0.414 1
"tree_25" 0.409090909090909 -1012.90187784071 0.556902420629117 0.107444270505392 0.203626013990548 0.0473019354901891 0.244419604287225 0.319297030439253 0.771 0.662047068414455 519.339 0.229 1
"tree_26" 0.5 -886.454603313383 0.613307294579179 0.121216860874325 0.0218877323620388 0.0412835049819445 0.10463715721644 0.123989253524787 0.901 0.763780319348246 460.332 0.099 1
"tree_27" 0.454545454545455 -915.234017567657 0.600469538768015 0.117780657798642 0.0770825046958555 0.0425956664485524 0.130022334108148 0.16169058139421 0.87 0.740625819711918 473.762 0.13 1
"tree_28" 0.545454545454545 -966.458374852406 0.577619671686105 0.112123391993827 0.0045603577454798 0.0450144619903776 0.18463618072312 0.239884540187245 0.823 0.699413224082224 497.666 0.177 1
"tree_29" 0.545454545454545 -860.000257150388 0.625107897370602 0.124557185811195 0.0045603577454798 0.0401064377088446 0.0845507962919304 0.0940234272181084 0.92 0.785064183682607 447.987 0.08 1
"tree_30" 0.5 -920.027729383503 0.598331187334689 0.1172271370318 0.0218877323620388 0.042817471211635 0.134618329881895 0.168448051149719 0.864 0.736769035222978 475.999 0.136 1
"tree_31" 0.454545454545455 -1066.8498863181 0.532837602866939 0.102476703996591 0.0770825046958555 0.0500749758985072 0.32475328503724 0.415655270499177 0.7 0.618643157145314 544.514 0.3 1
"tree_32" 0.454545454545455 -1066.8498863181 0.532837602866939 0.102476703996591 0.0770825046958555 0.0500749758985072 0.32475328503724 0.415655270499177 0.7 0.618643157145314 544.514 0.3 1
"tree_33" 0.454545454545455 -1164.95704517061 0.489074524940901 0.0945288465447843 0.0770825046958555 0.0554487355144855 0.490542414257496 0.582922425719139 0.552 0.539710967841488 590.296 0.448 1
"tree_34" 0.545454545454545 -805.998675675502 0.649196612667797 0.131981352312157 0.0045603577454798 0.0377883025544197 0.0524508433828802 0.0476613895387448 0.953 0.828511197147646 422.787 0.047 1
"tree_35" 0.545454545454545 -860.000257150388 0.625107897370602 0.124557185811195 0.0045603577454798 0.0401064377088446 0.0845507962919304 0.0940234272181084 0.92 0.785064183682607 447.987 0.08 1
"tree_36" 0.545454545454545 -953.457279820337 0.583419125484045 0.113507147085328 0.0045603577454798 0.044390325451357 0.169626756524798 0.21889485210099 0.841 0.709873264982716 491.599 0.159 1
"tree_37" 0.409090909090909 -1119.16284691195 0.509502137873483 0.0980795393425507 0.203626013990548 0.0528862747142275 0.411118150813411 0.507495577056829 0.602 0.576554724894976 568.926 0.398 1
"tree_38" 0.5 -1028.92663285139 0.549754189954815 0.105919133209445 0.0218877323620388 0.0481124832230503 0.267156713694537 0.347736619621412 0.755 0.649154339577488 526.817 0.245 1
"tree_39" 0.454545454545455 -1023.68076493669 0.552094236583685 0.106413613314288 0.0770825046958555 0.0478459272903329 0.259601502840532 0.338392173857238 0.764 0.653374906599806 524.369 0.236 1
"tree_40" 0.454545454545455 -919.884153750217 0.598395232728534 0.117243639847709 0.0770825046958555 0.0428108144412045 0.134479135822274 0.168243789990006 0.864 0.736884549107984 475.932 0.136 1
"tree_41" 0.5 -1001.57654617028 0.561954359531723 0.108548907313239 0.0218877323620388 0.0467357172352361 0.228980896380019 0.29943728270563 0.782 0.671158872627261 514.054 0.218 1
"tree_42" 0.454545454545455 -938.131116696989 0.590255732301725 0.115182878622429 0.0770825046958555 0.0436635464303769 0.152933841242991 0.195084572142895 0.851 0.722203941185174 484.447 0.149 1
"tree_43" 0.5 -914.001838625274 0.601019182073407 0.117923780661768 0.0218877323620388 0.0425388039475759 0.12885808304471 0.159974663708711 0.873 0.741617170217568 473.187 0.127 1
"tree_44" 0.545454545454545 -914.001838625274 0.601019182073407 0.117923780661768 0.0045603577454798 0.0425388039475759 0.12885808304471 0.159974663708711 0.873 0.741617170217568 473.187 0.127 1
"tree_45" 0.5 -1041.03198736534 0.54435430294236 0.10479542355756 0.0218877323620388 0.0487321227617319 0.28499057971374 0.369384783625024 0.744 0.639414967392409 532.466 0.256 1
"tree_46" 0.5 -919.884153750217 0.598395232728534 0.117243639847709 0.0218877323620388 0.0428108144412045 0.134479135822274 0.168243789990006 0.864 0.736884549107984 475.932 0.136 1
"tree_47" 0.5 -1007.45886129522 0.55933041018685 0.107972345147727 0.0218877323620388 0.0470291254498068 0.236932876314084 0.309722413589572 0.777 0.666426251517677 516.799 0.223 1
"tree_48" 0.409090909090909 -1079.70740571688 0.527102194462846 0.101359820095402 0.203626013990548 0.0507546465859075 0.345342149850872 0.438581590236541 0.677 0.608298630129829 550.514 0.323 1
"tree_49" 0.363636363636364 -1109.68256927524 0.513731045670101 0.0988481883146561 0.412090363630447 0.0523677186139874 0.395011491627752 0.491199923995941 0.619 0.58418208948106 564.502 0.381 1
"tree_50" 0.590909090909091 -947.574964695394 0.586043074828918 0.114144509403626 0.000678298714195804 0.0441102369214678 0.163091336156322 0.20962959853546 0.846 0.7146058860923 488.854 0.154 1
"tree_51" 0.5 -1095.03356884023 0.520265587645166 0.100059892480445 0.0218877323620388 0.0515743890227461 0.370473799150417 0.465665386516774 0.647 0.59596795392737 557.666 0.353 1
"tree_52" 0.5 -842.649034721731 0.632847831011927 0.126849894291755 0.0218877323620388 0.0393493212601799 0.0729867240562798 0.0769505590550537 0.929 0.799024122890005 439.89 0.071 1
"tree_53" 0.5 -953.457279820337 0.583419125484045 0.113507147085328 0.0218877323620388 0.044390325451357 0.169626756524798 0.21889485210099 0.841 0.709873264982716 491.599 0.159 1
"tree_54" 0.545454545454545 -996.926409987721 0.564028665571204 0.109009072367958 0.0045603577454798 0.0465048106386536 0.22279847273 0.291358262728557 0.786 0.674900143231195 511.884 0.214 1
"tree_55" 0.545454545454545 -947.574964695394 0.586043074828918 0.114144509403626 0.0045603577454798 0.0441102369214678 0.163091336156322 0.20962959853546 0.846 0.7146058860923 488.854 0.154 1
"tree_56" 0.454545454545455 -958.703147735041 0.581079078855174 0.112944719834348 0.0770825046958555 0.0446413166226361 0.175589652710973 0.227282493781095 0.834 0.705652697960398 494.047 0.166 1
"tree_57" 0.590909090909091 -872.364904972217 0.619592346288665 0.122973309502663 0.000678298714195804 0.0406531553039341 0.0935614502131887 0.107446560408523 0.914 0.775116196869382 453.757 0.086 1
"tree_58" 0.454545454545455 -1028.03089233328 0.5501537567403 0.106003240887616 0.0770825046958555 0.0480668844174003 0.265859090933967 0.346139098800071 0.757 0.6498750082929 526.399 0.243 1
"tree_59" 0.5 -845.310541237279 0.631660601472279 0.126492750469247 0.0218877323620388 0.0394646946269245 0.0746805303438781 0.0794347189149927 0.929 0.796882805797799 441.132 0.071 1
"tree_60" 0.5 -1001.57654617028 0.561954359531723 0.108548907313239 0.0218877323620388 0.0467357172352361 0.228980896380019 0.29943728270563 0.782 0.671158872627261 514.054 0.218 1
"tree_61" 0.5 -903.469387317771 0.605717437457761 0.119161512966823 0.0218877323620388 0.0420552541656396 0.119190511989662 0.145668877003357 0.885 0.750091061931087 468.272 0.115 1
"tree_62" 0.454545454545455 -881.804467130823 0.615381600618659 0.121790982228993 0.0770825046958555 0.0410745954785808 0.100885205328371 0.118385119429442 0.904 0.76752158995218 458.162 0.096 1
"tree_63" 0.545454545454545 -895.262004101549 0.609378539822374 0.120144173007609 0.0045603577454798 0.0416815416939178 0.112007574189851 0.134984762735756 0.892 0.756694318342638 464.442 0.108 1
"tree_64" 0.5 -1061.6040184034 0.53517764949581 0.102939494452705 0.0218877323620388 0.0497997631433818 0.316495840244952 0.40626653192175 0.711 0.622863724167632 542.066 0.289 1
"tree_65" 0.5 -899.455698345451 0.607507840781239 0.119640050686215 0.0218877323620388 0.041872158619986 0.115639663937077 0.140392124370271 0.888 0.753320278447754 466.399 0.112 1
"tree_66" 0.409090909090909 -1052.16017040499 0.539390306968617 0.10378325295401 0.203626013990548 0.049307355186301 0.301853857106471 0.389337801585125 0.723 0.630461779260506 537.659 0.277 1
"tree_67" 0.590909090909091 -947.574964695394 0.586043074828918 0.114144509403626 0.000678298714195804 0.0441102369214678 0.163091336156322 0.20962959853546 0.846 0.7146058860923 488.854 0.154 1
"tree_68" 0.454545454545455 -1034.80894797633 0.547130240609942 0.105370098307658 0.0770825046958555 0.0484127905887414 0.275754250765107 0.358244164680974 0.749 0.644421718467904 529.562 0.251 1
"tree_69" 0.5 -886.454603313383 0.613307294579179 0.121216860874325 0.0218877323620388 0.0412835049819445 0.10463715721644 0.123989253524787 0.901 0.763780319348246 460.332 0.099 1
"tree_70" 0.545454545454545 -772.425549605381 0.664172719912286 0.137060326193751 0.0045603577454798 0.0364030602726897 0.0378101737031545 0.0284767790168978 0.965 0.855522481272914 407.12 0.035 1
"tree_71" 0.545454545454545 -839.428226112336 0.634284550817152 0.12728479631011 0.0045603577454798 0.0392100699312548 0.0709749860079466 0.0740096774052155 0.931 0.801615426907384 438.387 0.069 1
"tree_72" 0.545454545454545 -1001.57654617028 0.561954359531723 0.108548907313239 0.0045603577454798 0.0467357172352361 0.228980896380019 0.29943728270563 0.782 0.671158872627261 514.054 0.218 1
"tree_73" 0.5 -886.454603313383 0.613307294579179 0.121216860874325 0.0218877323620388 0.0412835049819445 0.10463715721644 0.123989253524787 0.901 0.763780319348246 460.332 0.099 1
"tree_74" 0.409090909090909 -1005.72952493609 0.560101822617201 0.108141211491651 0.203626013990548 0.046942713763067 0.234579984461858 0.306691599391463 0.781 0.66781759040126 515.992 0.219 1
"tree_75" 0.454545454545455 -1143.25569534536 0.498754938425611 0.0961788720183257 0.0770825046958555 0.0542224515390309 0.452659977575614 0.547924206097728 0.572 0.557170805355792 580.169 0.428 1
"tree_76" 0.545454545454545 -893.429807587222 0.610195835519958 0.120365756589378 0.0045603577454798 0.0415984833693963 0.110445652437879 0.132656806731497 0.894 0.758168413442345 463.587 0.106 1
"tree_77" 0.5 -1067.14989510407 0.532703776670844 0.102450362982738 0.0218877323620388 0.0500907517759846 0.325228109608373 0.416191727949044 0.7 0.618401784848286 544.654 0.3 1
"tree_78" 0.5 -1041.03198736534 0.54435430294236 0.10479542355756 0.0218877323620388 0.0487321227617319 0.28499057971374 0.369384783625024 0.744 0.639414967392409 532.466 0.256 1
"tree_79" 0.545454545454545 -910.937463168564 0.602386121076383 0.118281233770776 0.0045603577454798 0.0423976555106235 0.125992909124479 0.155745172744888 0.877 0.744082615822926 471.757 0.123 1
"tree_80" 0.545454545454545 -947.574964695394 0.586043074828918 0.114144509403626 0.0045603577454798 0.0441102369214678 0.163091336156322 0.20962959853546 0.846 0.7146058860923 488.854 0.154 1
"tree_81" 0.409090909090909 -964.585462859984 0.578455129510301 0.112320649285818 0.203626013990548 0.0449241170600046 0.182426235002213 0.236819895200626 0.825 0.700920076850813 496.792 0.175 1
"tree_82" 0.5 -919.884153750217 0.598395232728534 0.117243639847709 0.0218877323620388 0.0428108144412045 0.134479135822274 0.168243789990006 0.864 0.736884549107984 475.932 0.136 1
"tree_83" 0.454545454545455 -1069.17495440938 0.531800449847199 0.102272914723084 0.0770825046958555 0.0501973426209804 0.328440351606012 0.419811232827633 0.696 0.616772521843347 545.599 0.304 1
"tree_84" 0.545454545454545 -875.026411487765 0.618405116749018 0.12263763217062 0.0045603577454798 0.0407716245429656 0.0955870080231365 0.110470778437914 0.911 0.772974879777177 454.999 0.089 1
"tree_85" 0.454545454545455 -919.884153750217 0.598395232728534 0.117243639847709 0.0770825046958555 0.0428108144412045 0.134479135822274 0.168243789990006 0.864 0.736884549107984 475.932 0.136 1
"tree_86" 0.454545454545455 -1025.705824242 0.55119090976004 0.1062221833037 0.0770825046958555 0.0479486852679493 0.262505342800956 0.341996044500064 0.759 0.651745643594867 525.314 0.241 1
"tree_87" 0.409090909090909 -1219.85436716361 0.464586242858222 0.0905970638758008 0.203626013990548 0.0586486552603815 0.586077356554759 0.664289207049102 0.471 0.495543285661038 615.914 0.529 1
"tree_88" 0.590909090909091 -927.002933657343 0.595219728275468 0.116430953106286 0.000678298714195804 0.0431418799089049 0.141495457882232 0.178507231111793 0.86 0.731157129317077 479.254 0.14 1
"tree_89" 0.545454545454545 -996.926409987721 0.564028665571204 0.109009072367958 0.0045603577454798 0.0465048106386536 0.22279847273 0.291358262728557 0.786 0.674900143231195 511.884 0.214 1
"tree_90" 0.363636363636364 -1310.94989210398 0.423950874315216 0.0847478220720994 0.412090363630447 0.0642762839102174 0.732311585069664 0.773890865285364 0.316 0.422252311756323 658.424 0.684 1
