"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 235.3 738.7 1499.1 103.5 0.521739130434783 -213.939651508712 0.544855259386644 0.140111005821037 0.999829264105833 0.00289046142753355 0.00594153917413461 0.000330178789746067 0.992 0.837264150943396 0.00800000000000001 1
"tree_2" 235.3 474.6 1499.1 103.5 0.565217391304348 -101.699957501063 0.734092863284609 0.218078381795196 0.998772095463114 1.53186648350535e-06 1.11689897457705e-05 1.39097638756009e-16 1 1 0 1
"tree_3" 235.3 384.3 1499.1 103.5 0.565217391304348 -63.3234169145772 0.798796216680997 0.269320843091335 0.998772095463114 5.23481183360711e-08 4.66643037448624e-07 2.53055456376044e-28 1 1 0 1
"tree_4" 235.3 402.7 1499.1 103.5 0.565217391304348 -71.1432214194646 0.78561192318716 0.257015147752669 0.998772095463114 1.07690195491219e-07 9.48123979392777e-07 2.81184411109288e-25 1 1 0 1
"tree_5" 235.3 383.8 1499.1 103.5 0.521739130434783 -63.1109222269444 0.799154485525939 0.269671704012507 0.999829264105833 5.13197370291595e-08 4.57507192618917e-07 2.06235131094925e-28 1 1 0 1
"tree_6" 235.3 352.2 1499.1 103.5 0.521739130434783 -49.6812579685508 0.821797076526225 0.293867120954003 0.999829264105833 1.42745784339955e-08 1.23545324753654e-07 8.39888434459806e-35 1 1 0 1
"tree_7" 235.3 342.8 1499.1 103.5 0.521739130434783 -45.686357841054 0.828532530811121 0.301925320886814 0.999829264105833 9.66082336848999e-09 8.16706137983036e-08 4.81949302375001e-37 1 1 0 1
"tree_8" 235.3 336.1 1499.1 103.5 0.565217391304348 -42.8389290267744 0.833333333333333 0.307944064266587 0.998772095463114 7.29419616689356e-09 6.03497660773773e-08 9.39344926204799e-39 1 1 0 1
"tree_9" 235.3 357.3 1499.1 103.5 0.608695652173913 -51.8487037824055 0.818142734307825 0.289672544080604 0.993233059060882 1.76091647244591e-08 1.5389079822826e-07 1.1714737617779e-33 1 1 0 1
"tree_10" 235.3 366.4 1499.1 103.5 0.608695652173913 -55.7161070973226 0.811622241329894 0.282478165938865 0.993233059060882 2.55271759125591e-08 2.25857864852639e-07 9.91192442586367e-32 1 1 0 1
