"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 43.577 426.372 510.272 83.6 0.75 -878.433577345847 0.196638167022912 0.196072912855441 0.38289298420248 0.534378977623422 0.443606124112619 0.582775046263927 0.542 0.271623004105101 0.475 1
"tree_2" 43.577 269.54 510.272 83.6 0.5 -518.53730178764 0.564208572392845 0.310158047043111 0.958922219744958 0.0155315385552916 0.0438147492963421 0.00542565879923555 0.976 0.779360536641587 0.024 1
"tree_3" 43.577 476.872 510.272 83.6 0.75 -994.320398375289 0.0782802714966062 0.175309097619487 0.38289298420248 0.790565058004738 0.713544538637209 0.778437593687746 0.226 0.108131207832066 0.786 1
"tree_4" 43.577 221.928 510.272 83.6 0.75 -409.277830047961 0.675797802527468 0.376698749143867 0.38289298420248 0.00227648634914926 0.0149861299287511 3.00146872439853e-05 0.997 0.933502544644591 0.003 1
"tree_5" 43.577 251.488 510.272 83.6 0.5 -477.111779149551 0.606517418532268 0.332421427662552 0.958922219744958 0.00788079314697075 0.0300282205188011 0.00116148408527777 0.99 0.8378031882519 0.01 1
"tree_6" 43.577 269.44 510.272 83.6 0.5 -518.307822934117 0.564442944463194 0.310273159144893 0.958922219744958 0.0154758293518599 0.0437268518039671 0.00538537447641203 0.977 0.779684282772821 0.024 1
"tree_7" 43.577 237.192 510.272 83.6 0.75 -444.30548224981 0.640023249709379 0.352457081183176 0.38289298420248 0.00441186856826978 0.0217369224717375 0.000244643035172434 0.994 0.884085935173075 0.00600000000000001 1
"tree_8" 43.577 233.752 510.272 83.6 0.625 -436.411409688597 0.648085648929388 0.357643998767925 0.775077708459846 0.00381524082179984 0.020040643355397 0.00015924833360684 0.994 0.895222802087515 0.00600000000000001 1
"tree_9" 43.577 188.528 510.272 83.6 0.5 -332.631892971063 0.754078074024075 0.443435457863023 0.958922219744958 0.000458778146944004 0.00588344763231699 2.7997524740642e-08 1 1 0 1
"tree_10" 43.577 257.532 510.272 83.6 0.75 -490.98148105652 0.592351970600367 0.324619853066803 0.38289298420248 0.00995694050667139 0.0341984751603362 0.00203944354060813 0.988 0.818235972080134 0.013 1
"tree_11" 43.577 284.988 510.272 83.6 0.625 -553.987195079973 0.528002774965313 0.293345684730585 0.775077708459846 0.0264723147542436 0.0591305100220819 0.0151995912560971 0.955 0.7293482342886 0.048 1
"tree_12" 43.577 239.68 510.272 83.6 0.625 -450.014916125479 0.634192072599092 0.348798397863818 0.775077708459846 0.00489396158198762 0.0230323692724101 0.000329047927746705 0.994 0.876031131427979 0.00600000000000001 1
"tree_13" 43.577 257.432 510.272 83.6 0.75 -490.752002202997 0.592586342670717 0.324745952329159 0.38289298420248 0.00991903693892226 0.0341259944442597 0.00202136404343569 0.988 0.818559718211367 0.012 1
"tree_14" 43.577 320.792 510.272 83.6 0.875 -636.14980379558 0.444088198897514 0.260605002618519 0.0594170949349126 0.0773087136531722 0.110307085150069 0.0807020574669607 0.892 0.613434169461675 0.109 1
"tree_15" 43.577 251.788 510.272 83.6 0.625 -477.800215710122 0.605814302321221 0.332025354663447 0.775077708459846 0.00797407042334736 0.0302253402815774 0.00119586591094807 0.988 0.836831949858199 0.012 1
"tree_16" 43.577 320.692 510.272 83.6 0.75 -635.920324942056 0.444322570967863 0.260686265949883 0.38289298420248 0.077101788284999 0.11012889861863 0.0804130934177915 0.893 0.613757915592908 0.108 1
"tree_17" 43.577 254.192 510.272 83.6 0.75 -483.316887348831 0.600179997750028 0.328885252092906 0.38289298420248 0.00875724816229123 0.0318416872155269 0.00150367950645644 0.988 0.82904909286334 0.012 1
"tree_18" 43.577 320.692 510.272 83.6 0.75 -635.920324942056 0.444322570967863 0.260686265949883 0.38289298420248 0.077101788284999 0.11012889861863 0.0804130934177915 0.893 0.613757915592908 0.108 1
"tree_19" 43.577 257.432 510.272 83.6 0.75 -490.752002202997 0.592586342670717 0.324745952329159 0.38289298420248 0.00991903693892226 0.0341259944442597 0.00202136404343569 0.988 0.818559718211367 0.012 1
"tree_20" 43.577 320.492 510.272 83.6 0.75 -635.461367235009 0.444791315108561 0.260848944747451 0.38289298420248 0.0766892005836936 0.10977317332693 0.0798370612560642 0.895 0.614405407855376 0.106 1
"tree_21" 43.577 257.332 510.272 83.6 0.75 -490.522523349473 0.592820714741066 0.32487214959663 0.38289298420248 0.00988125941077563 0.0340536335774135 0.0020034180720455 0.988 0.818883464342601 0.012 1
"tree_22" 43.577 236.992 510.272 83.6 0.625 -443.846524542763 0.640491993850077 0.352754523359438 0.775077708459846 0.00437502256476448 0.0216353229602578 0.000238762446140395 0.994 0.884733427435542 0.00600000000000001 1
"tree_23" 43.577 366 510.272 83.6 0.625 -739.892603896551 0.338133273334083 0.228415300546448 0.775077708459846 0.218585584650385 0.215251635587382 0.268384788884143 0.754 0.467075018453529 0.248 1
"tree_24" 43.577 302.54 510.272 83.6 0.625 -594.265323450444 0.486865789177635 0.27632709724334 0.775077708459846 0.0460526165945863 0.0812073175381608 0.0382837291155495 0.93 0.672524313334455 0.072 1
"tree_25" 43.577 257.432 510.272 83.6 0.75 -490.752002202997 0.592586342670717 0.324745952329159 0.38289298420248 0.00991903693892226 0.0341259944442597 0.00202136404343569 0.988 0.818559718211367 0.012 1
"tree_26" 43.577 320.792 510.272 83.6 0.875 -636.14980379558 0.444088198897514 0.260605002618519 0.0594170949349126 0.0773087136531722 0.110307085150069 0.0807020574669607 0.892 0.613434169461675 0.109 1
"tree_27" 43.577 317.352 510.272 83.6 0.75 -628.255731234367 0.452150598117523 0.263429882275833 0.38289298420248 0.0704296840640888 0.104300584276136 0.0711248363801722 0.899 0.624571036376115 0.101 1
"tree_28" 43.577 239.68 510.272 83.6 0.625 -450.014916125479 0.634192072599092 0.348798397863818 0.775077708459846 0.00489396158198762 0.0230323692724101 0.000329047927746705 0.994 0.876031131427979 0.00600000000000001 1
"tree_29" 43.577 320.492 510.272 83.6 0.75 -635.461367235009 0.444791315108561 0.260848944747451 0.38289298420248 0.0766892005836936 0.10977317332693 0.0798370612560642 0.895 0.614405407855376 0.106 1
"tree_30" 43.577 254.192 510.272 83.6 0.75 -483.316887348831 0.600179997750028 0.328885252092906 0.38289298420248 0.00875724816229123 0.0318416872155269 0.00150367950645644 0.988 0.82904909286334 0.012 1
"tree_31" 43.577 302.64 510.272 83.6 0.625 -594.494802303967 0.486631417107286 0.276235791699709 0.775077708459846 0.0461908624161358 0.0813488515485506 0.0384614086972371 0.928 0.672200567203222 0.073 1
"tree_32" 43.577 251.788 510.272 83.6 0.625 -477.800215710122 0.605814302321221 0.332025354663447 0.775077708459846 0.00797407042334736 0.0302253402815774 0.00119586591094807 0.988 0.836831949858199 0.012 1
"tree_33" 43.577 302.64 510.272 83.6 0.625 -594.494802303967 0.486631417107286 0.276235791699709 0.775077708459846 0.0461908624161358 0.0813488515485506 0.0384614086972371 0.928 0.672200567203222 0.073 1
"tree_34" 43.577 251.788 510.272 83.6 0.625 -477.800215710122 0.605814302321221 0.332025354663447 0.775077708459846 0.00797407042334736 0.0302253402815774 0.00119586591094807 0.988 0.836831949858199 0.012 1
