"SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "MIG" "p.Wills" "Bayes"
"tree_1" 0.307692307692308 -1407.37400530504 0.785728145665843 0.281023439149715 0.48219671072934 0.239541405683514 0.0530959278147314 0.0123112695546625 0.977 0.899248550772254 56.828 0.023 1
"tree_2" 0.307692307692308 -1269.46949602122 0.812993292532633 0.309322280113889 0.48219671072934 0.237267747387324 0.0368715030524834 0.00360411013936434 0.992 0.930035566923575 51.629 0.00800000000000001 1
"tree_3" 0.538461538461538 -1007.61273209549 0.864765081312964 0.382450846564648 0.0290685962665574 0.232983274625024 0.0159283925734961 7.90388019481875e-05 0.999 0.988494775126277 41.757 0.001 1
"tree_4" 0.615384615384615 -651.883289124668 0.935096469008774 0.563395188033585 0.00610756210389374 0.227232333475775 0.00298559961266164 1.00341810750986e-10 1 1 28.346 0 1
"tree_5" 0.307692307692308 -1386.63129973475 0.78982919295375 0.284944509866895 0.48219671072934 0.239198658458291 0.0504015933640389 0.0104728138238967 0.98 0.903879334890417 56.046 0.02 1
"tree_6" 0.384615384615385 -1168.19628647215 0.83301605282065 0.334023551065654 0.2483833223208 0.235605613898547 0.0273515211752506 0.001099754751047 0.997 0.952644689382845 47.811 0.003 1
"tree_7" 0.153846153846154 -1621.64456233422 0.743364641840122 0.2460481311435 0.920108948124358 0.243097599970964 0.0865616225572241 0.0460543001176086 0.931 0.851412906134751 64.906 0.069 1
"tree_8" 0.538461538461538 -1078.48806366048 0.850752295694949 0.359449908843323 0.0290685962665574 0.234138670094655 0.0204525901412505 0.000290269495410847 0.999 0.97267194243608 44.429 0.001 1
"tree_9" 0.384615384615385 -997.957559681698 0.866674008695059 0.385814026526224 0.2483833223208 0.232826123371102 0.0153710760200556 6.4850330416798e-05 0.999 0.990650280777187 41.393 0.001 1
"tree_10" 0.461538461538462 -986.551724137931 0.868929060272809 0.389864023631082 0.0983879268119053 0.232640553565263 0.0147302078551149 5.09693282133246e-05 0.999 0.993196619870295 40.963 0.001 1
"tree_11" 0.230769230769231 -1526.15384615385 0.76224414342128 0.260496525625551 0.737922059614085 0.241509247765304 0.0703503888267497 0.027438634462111 0.962 0.872731093891004 61.306 0.038 1
"tree_12" 0.384615384615385 -1008.54111405836 0.864581530603148 0.382130551301685 0.2483833223208 0.232998388426508 0.0159827036839318 8.05340488260566e-05 0.999 0.988287514967536 41.792 0.001 1
"tree_13" 0.384615384615385 -1047.4801061008 0.856882889402831 0.369163199260287 0.2483833223208 0.233632794581826 0.0183774339514623 0.000169451681069045 0.999 0.979594431738041 43.26 0.001 1
"tree_14" 0.538461538461538 -785.623342175066 0.908654678183163 0.478315562477537 0.0290685962665574 0.22938501906387 0.0062314751682715 1.28577029248029e-07 1 1 33.388 0 1
"tree_15" 0.461538461538462 -1101.77718832891 0.846147795031544 0.352484163595029 0.0983879268119053 0.234519016154547 0.0221130575806225 0.000422760151856751 0.999 0.967472673311083 45.307 0.001 1
