"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills" "Bayes"
"tree_1" 90.73 153.56 970.37 72.2 0.6 -69.2494213600793 0.909415812151374 0.470174524615785 0.825899519693919 0.120149014905732 0.115211444156744 0.111816948741546 0.86 0.78250773993808 0.14 1
"tree_2" 90.73 154.05 970.37 72.2 0.6 -69.7894852860134 0.908870258414331 0.46867900032457 0.825899519693919 0.12257812947571 0.118045237074469 0.115360687067593 0.856 0.780137383900929 0.144 1
"tree_3" 90.73 103 970.37 72.2 0.666666666666667 -13.5236415739006 0.965708050814434 0.700970873786408 0.578702103245719 0.00781775392283634 0.00126974909765573 1.84359220133149e-05 1 1 0 1
"tree_4" 90.73 89.7 970.37 72.2 0.6 1.135236415739 0.980515937962746 0.804905239687848 0.825899519693919 0.0030319196943018 9.86583583042034e-05 9.83534602028522e-09 1 1 0 1
"tree_5" 90.73 105.3 970.37 72.2 0.6 -16.0586355119585 0.963147288375252 0.685660018993352 0.825899519693919 0.0091186080772224 0.00178817095222716 4.38812388410775e-05 1 1 0 1
"tree_6" 90.73 85.9 970.37 72.2 0.733333333333333 5.32348726992175 0.984746762862264 0.840512223515716 0.281160459369742 0.0022717351345569 3.60122298247631e-05 3.03516975988066e-10 1 1 0 1
"tree_7" 90.73 105.76 970.37 72.2 0.533333333333333 -16.5656342995701 0.962635135887415 0.68267776096823 0.951250694905925 0.00940041363713962 0.001909943678986 5.16482282740642e-05 1 1 0 1
"tree_8" 90.73 130.09 970.37 72.2 0.533333333333333 -43.3814614791138 0.935546722780765 0.555000384349297 0.951250694905925 0.0399490635833542 0.0258310637124576 0.0118705122223851 0.983 0.896042956656347 0.017 1
"tree_9" 90.73 89.7 970.37 72.2 0.666666666666667 1.135236415739 0.980515937962746 0.804905239687848 0.578702103245719 0.0030319196943018 9.86583583042034e-05 9.83534602028522e-09 1 1 0 1
"tree_10" 90.73 89.3 970.37 72.2 0.533333333333333 1.57610492670561 0.980961287952169 0.808510638297872 0.951250694905925 0.00294229688116779 8.94444928652816e-05 7.09856210805805e-09 1 1 0 1
"tree_11" 90.73 95.9 970.37 72.2 0.533333333333333 -5.69822550424335 0.973613013126691 0.752867570385818 0.951250694905925 0.00477271534295793 0.000375444394692798 6.39677050313792e-07 1 1 0 1
"tree_12" 90.73 95.5 970.37 72.2 0.533333333333333 -5.25735699327674 0.974058363116114 0.756020942408377 0.951250694905925 0.00463801355934877 0.000347508867173586 5.0941316992031e-07 1 1 0 1
"tree_13" 90.73 83.1 970.37 72.2 0.666666666666667 8.40956684668797 0.987864212788225 0.868832731648616 0.578702103245719 0.00182703292055221 1.49588825804534e-05 1.17001905456418e-11 1 1 0 1
"tree_14" 90.73 89.7 970.37 72.2 0.666666666666667 1.135236415739 0.980515937962746 0.804905239687848 0.578702103245719 0.0030319196943018 9.86583583042034e-05 9.83534602028522e-09 1 1 0 1
"tree_15" 90.73 105.76 970.37 72.2 0.533333333333333 -16.5656342995701 0.962635135887415 0.68267776096823 0.951250694905925 0.00940041363713962 0.001909943678986 5.16482282740642e-05 1 1 0 1
